,ds,Time,Month,tgc,wth,cowspiracy,vegan_recipes,fok,okja,recipes,sustainability,animal_welfare,climate,climate_change,health,T,all_docs,owth,all_climate,Month_Dummy1,Month_Dummy2,Month_Dummy3,Month_Dummy4,Month_Dummy5,Month_Dummy6,Month_Dummy7,Month_Dummy8,Month_Dummy9,Month_Dummy10,Month_Dummy11,Month_Dummy12
0,2004-01-03,0,1,0.0,0.0,0.0,28,0.0,0.0,48.0,51.2,8.64,237.5,82.875,1963.5,2004-01-03,0.0,0.0,371.575,1,0,0,0,0,0,0,0,0,0,0,0
1,2004-01-10,1,1,0.0,0.0,0.0,17,0.0,0.0,51.0,58.88,18.24,262.5,102.375,2142.0,2004-01-10,0.0,0.0,423.755,1,0,0,0,0,0,0,0,0,0,0,0
2,2004-01-17,2,1,0.0,0.0,0.0,21,0.0,0.0,50.0,69.12,14.399999999999999,262.5,87.75,2052.75,2004-01-17,0.0,0.0,419.37,1,0,0,0,0,0,0,0,0,0,0,0
3,2004-01-24,3,1,0.0,0.0,0.0,25,0.0,0.0,53.0,64.0,20.64,237.5,92.625,2052.75,2004-01-24,0.0,0.0,394.125,1,0,0,0,0,0,0,0,0,0,0,0
4,2004-01-31,4,1,0.0,0.0,0.0,15,0.0,0.0,41.0,67.84,15.36,250.0,92.625,1963.5,2004-01-31,0.0,0.0,410.46500000000003,1,0,0,0,0,0,0,0,0,0,0,0
5,2004-02-07,5,2,0.0,0.0,0.0,22,0.0,0.0,48.0,74.24,12.24,275.0,112.125,2052.75,2004-02-07,0.0,0.0,461.365,0,1,0,0,0,0,0,0,0,0,0,0
6,2004-02-14,6,2,0.0,0.0,0.0,20,0.0,0.0,44.0,66.56,19.2,262.5,87.75,2052.75,2004-02-14,0.0,0.0,416.81,0,1,0,0,0,0,0,0,0,0,0,0
7,2004-02-21,7,2,0.0,0.0,0.0,14,0.0,0.0,43.0,70.4,23.279999999999998,325.0,199.875,2008.125,2004-02-21,0.0,0.0,595.275,0,1,0,0,0,0,0,0,0,0,0,0
8,2004-02-28,8,2,0.0,0.0,0.0,27,0.0,0.0,46.0,74.24,24.0,325.0,126.75,1918.875,2004-02-28,0.0,0.0,525.99,0,1,0,0,0,0,0,0,0,0,0,0
9,2004-03-06,9,3,0.0,0.0,0.0,7,0.0,0.0,44.0,53.76,16.08,287.5,107.25,1918.875,2004-03-06,0.0,0.0,448.51,0,0,1,0,0,0,0,0,0,0,0,0
10,2004-03-13,10,3,0.0,0.0,0.0,26,0.0,0.0,44.0,64.0,18.24,275.0,102.375,1963.5,2004-03-13,0.0,0.0,441.375,0,0,1,0,0,0,0,0,0,0,0,0
11,2004-03-20,11,3,0.0,0.0,0.0,29,0.0,0.0,46.0,61.44,23.279999999999998,250.0,102.375,1829.625,2004-03-20,0.0,0.0,413.815,0,0,1,0,0,0,0,0,0,0,0,0
12,2004-03-27,12,3,0.0,0.0,0.0,18,0.0,0.0,42.0,69.12,23.279999999999998,300.0,117.0,2052.75,2004-03-27,0.0,0.0,486.12,0,0,1,0,0,0,0,0,0,0,0,0
13,2004-04-03,13,4,0.0,0.0,0.0,24,0.0,0.0,50.0,79.36,15.84,225.0,102.375,2097.375,2004-04-03,0.0,0.0,406.735,0,0,0,1,0,0,0,0,0,0,0,0
14,2004-04-10,14,4,0.0,0.0,0.0,15,0.0,0.0,37.0,64.0,9.6,250.0,87.75,1740.375,2004-04-10,0.0,0.0,401.75,0,0,0,1,0,0,0,0,0,0,0,0
15,2004-04-17,15,4,0.0,0.0,0.0,15,0.0,0.0,38.0,66.56,18.24,312.5,126.75,2052.75,2004-04-17,0.0,0.0,505.81,0,0,0,1,0,0,0,0,0,0,0,0
16,2004-04-24,16,4,0.0,0.0,0.0,13,0.0,0.0,39.0,83.2,13.44,312.5,121.875,1963.5,2004-04-24,0.0,0.0,517.575,0,0,0,1,0,0,0,0,0,0,0,0
17,2004-05-01,17,5,0.0,0.0,0.0,15,0.0,0.0,44.0,74.24,14.399999999999999,300.0,136.5,1829.625,2004-05-01,0.0,0.0,510.74,0,0,0,0,1,0,0,0,0,0,0,0
18,2004-05-08,18,5,0.0,0.0,0.0,18,0.0,0.0,39.0,66.56,14.879999999999999,325.0,117.0,1963.5,2004-05-08,0.0,0.0,508.56,0,0,0,0,1,0,0,0,0,0,0,0
19,2004-05-15,19,5,0.0,0.0,0.0,18,0.0,0.0,38.0,55.04,19.439999999999998,300.0,112.125,1829.625,2004-05-15,0.0,0.0,467.165,0,0,0,0,1,0,0,0,0,0,0,0
20,2004-05-22,20,5,0.0,0.0,0.0,4,0.0,0.0,41.0,64.0,12.24,262.5,117.0,1829.625,2004-05-22,0.0,0.0,443.5,0,0,0,0,1,0,0,0,0,0,0,0
21,2004-05-29,21,5,0.0,0.0,0.0,25,0.0,0.0,40.0,55.04,16.08,212.5,136.5,1695.75,2004-05-29,0.0,0.0,404.04,0,0,0,0,1,0,0,0,0,0,0,0
22,2004-06-05,22,6,0.0,0.0,0.0,17,0.0,0.0,35.0,55.04,14.399999999999999,200.0,92.625,2008.125,2004-06-05,0.0,0.0,347.665,0,0,0,0,0,1,0,0,0,0,0,0
23,2004-06-12,23,6,0.0,0.0,0.0,17,0.0,0.0,40.0,52.480000000000004,10.32,150.0,63.375,1829.625,2004-06-12,0.0,0.0,265.855,0,0,0,0,0,1,0,0,0,0,0,0
24,2004-06-19,24,6,0.0,0.0,0.0,13,0.0,0.0,39.0,53.76,16.32,112.5,43.875,1918.875,2004-06-19,0.0,0.0,210.135,0,0,0,0,0,1,0,0,0,0,0,0
25,2004-06-26,25,6,0.0,0.0,0.0,13,0.0,0.0,43.0,69.12,12.48,100.0,39.0,1785.0,2004-06-26,0.0,0.0,208.12,0,0,0,0,0,1,0,0,0,0,0,0
26,2004-07-03,26,7,0.0,0.0,0.0,18,0.0,0.0,39.0,52.480000000000004,14.639999999999999,100.0,43.875,1829.625,2004-07-03,0.0,0.0,196.35500000000002,0,0,0,0,0,0,1,0,0,0,0,0
27,2004-07-10,27,7,0.0,0.0,0.0,18,0.0,0.0,41.0,49.92,21.36,112.5,43.875,1829.625,2004-07-10,0.0,0.0,206.29500000000002,0,0,0,0,0,0,1,0,0,0,0,0
28,2004-07-17,28,7,0.0,0.0,0.0,24,0.0,0.0,39.0,65.28,20.4,100.0,48.75,1874.25,2004-07-17,0.0,0.0,214.03,0,0,0,0,0,0,1,0,0,0,0,0
29,2004-07-24,29,7,0.0,0.0,0.0,21,0.0,0.0,34.0,52.480000000000004,14.879999999999999,100.0,43.875,1918.875,2004-07-24,0.0,0.0,196.35500000000002,0,0,0,0,0,0,1,0,0,0,0,0
30,2004-07-31,30,7,0.0,0.0,0.0,11,0.0,0.0,40.0,48.64,16.56,100.0,43.875,1874.25,2004-07-31,0.0,0.0,192.515,0,0,0,0,0,0,1,0,0,0,0,0
31,2004-08-07,31,8,0.0,0.0,0.0,15,0.0,0.0,39.0,47.36,14.879999999999999,112.5,43.875,1874.25,2004-08-07,0.0,0.0,203.735,0,0,0,0,0,0,0,1,0,0,0,0
32,2004-08-14,32,8,0.0,0.0,0.0,19,0.0,0.0,38.0,49.92,17.759999999999998,137.5,48.75,1829.625,2004-08-14,0.0,0.0,236.17000000000002,0,0,0,0,0,0,0,1,0,0,0,0
33,2004-08-21,33,8,0.0,0.0,0.0,23,0.0,0.0,38.0,61.44,17.759999999999998,137.5,53.625,1918.875,2004-08-21,0.0,0.0,252.565,0,0,0,0,0,0,0,1,0,0,0,0
34,2004-08-28,34,8,0.0,0.0,0.0,15,0.0,0.0,36.0,61.44,21.119999999999997,162.5,58.5,1918.875,2004-08-28,0.0,0.0,282.44,0,0,0,0,0,0,0,1,0,0,0,0
35,2004-09-04,35,9,0.0,0.0,0.0,13,0.0,0.0,41.0,61.44,15.36,212.5,78.0,1918.875,2004-09-04,0.0,0.0,351.94,0,0,0,0,0,0,0,0,1,0,0,0
36,2004-09-11,36,9,0.0,0.0,0.0,12,0.0,0.0,41.0,75.52,14.16,262.5,97.5,2008.125,2004-09-11,0.0,0.0,435.52,0,0,0,0,0,0,0,0,1,0,0,0
37,2004-09-18,37,9,0.0,0.0,0.0,11,0.0,0.0,38.0,84.48,16.8,262.5,107.25,2142.0,2004-09-18,0.0,0.0,454.23,0,0,0,0,0,0,0,0,1,0,0,0
38,2004-09-25,38,9,0.0,0.0,0.0,25,0.0,0.0,40.0,74.24,17.52,287.5,112.125,2052.75,2004-09-25,0.0,0.0,473.865,0,0,0,0,0,0,0,0,1,0,0,0
39,2004-10-02,39,10,0.0,0.0,0.0,18,0.0,0.0,42.0,71.68,16.08,275.0,112.125,2142.0,2004-10-02,0.0,0.0,458.805,0,0,0,0,0,0,0,0,0,1,0,0
40,2004-10-09,40,10,0.0,0.0,0.0,18,0.0,0.0,43.0,66.56,16.32,262.5,107.25,2186.625,2004-10-09,0.0,0.0,436.31,0,0,0,0,0,0,0,0,0,1,0,0
41,2004-10-16,41,10,0.0,0.0,0.0,16,0.0,0.0,50.0,75.52,12.0,262.5,126.75,2097.375,2004-10-16,0.0,0.0,464.77,0,0,0,0,0,0,0,0,0,1,0,0
42,2004-10-23,42,10,0.0,0.0,0.0,12,0.0,0.0,51.0,69.12,18.24,275.0,121.875,2097.375,2004-10-23,0.0,0.0,465.995,0,0,0,0,0,0,0,0,0,1,0,0
43,2004-10-30,43,10,0.0,0.0,0.0,14,0.0,0.0,47.0,71.68,11.04,237.5,136.5,1963.5,2004-10-30,0.0,0.0,445.68,0,0,0,0,0,0,0,0,0,1,0,0
44,2004-11-06,44,11,0.0,0.0,0.0,26,0.0,0.0,49.0,76.8,17.52,262.5,160.875,1785.0,2004-11-06,0.0,0.0,500.175,0,0,0,0,0,0,0,0,0,0,1,0
45,2004-11-13,45,11,0.0,0.0,0.0,22,0.0,0.0,61.0,76.8,17.52,275.0,180.375,2008.125,2004-11-13,0.0,0.0,532.175,0,0,0,0,0,0,0,0,0,0,1,0
46,2004-11-20,46,11,0.0,0.0,0.0,40,0.0,0.0,92.0,64.0,17.759999999999998,225.0,126.75,1651.125,2004-11-20,0.0,0.0,415.75,0,0,0,0,0,0,0,0,0,0,1,0
47,2004-11-27,47,11,0.0,0.0,0.0,21,0.0,0.0,48.0,78.08,15.36,300.0,156.0,1963.5,2004-11-27,0.0,0.0,534.08,0,0,0,0,0,0,0,0,0,0,1,0
48,2004-12-04,48,12,0.0,0.0,0.0,19,0.0,0.0,54.0,75.52,15.6,262.5,160.875,1829.625,2004-12-04,0.0,0.0,498.895,0,0,0,0,0,0,0,0,0,0,0,1
49,2004-12-11,49,12,0.0,0.0,0.0,28,0.0,0.0,71.0,72.96000000000001,16.8,237.5,146.25,1695.75,2004-12-11,0.0,0.0,456.71000000000004,0,0,0,0,0,0,0,0,0,0,0,1
50,2004-12-18,50,12,0.0,0.0,0.0,41,0.0,0.0,90.0,32.0,8.879999999999999,150.0,73.125,1204.875,2004-12-18,0.0,0.0,255.125,0,0,0,0,0,0,0,0,0,0,0,1
51,2004-12-25,51,12,0.0,0.0,0.0,16,0.0,0.0,53.0,37.12,11.76,125.0,78.0,1428.0,2004-12-25,0.0,0.0,240.12,0,0,0,0,0,0,0,0,0,0,0,1
52,2005-01-01,52,1,0.0,0.0,0.0,18,0.0,0.0,46.0,55.04,15.6,225.0,117.0,1963.5,2005-01-01,0.0,0.0,397.04,1,0,0,0,0,0,0,0,0,0,0,0
53,2005-01-08,53,1,0.0,0.0,0.0,22,0.0,0.0,46.0,60.160000000000004,23.759999999999998,237.5,117.0,2097.375,2005-01-08,0.0,0.0,414.66,1,0,0,0,0,0,0,0,0,0,0,0
54,2005-01-15,54,1,0.0,0.0,0.0,24,0.0,0.0,50.0,61.44,11.76,212.5,97.5,1918.875,2005-01-15,0.0,0.0,371.44,1,0,0,0,0,0,0,0,0,0,0,0
55,2005-01-22,55,1,0.0,0.0,0.0,16,0.0,0.0,45.0,72.96000000000001,16.8,275.0,121.875,2052.75,2005-01-22,0.0,0.0,469.83500000000004,1,0,0,0,0,0,0,0,0,0,0,0
56,2005-01-29,56,1,0.0,0.0,0.0,19,0.0,0.0,48.0,64.0,19.68,237.5,117.0,2052.75,2005-01-29,0.0,0.0,418.5,1,0,0,0,0,0,0,0,0,0,0,0
57,2005-02-05,57,2,0.0,0.0,0.0,18,0.0,0.0,46.0,64.0,14.879999999999999,237.5,126.75,1963.5,2005-02-05,0.0,0.0,428.25,0,1,0,0,0,0,0,0,0,0,0,0
58,2005-02-12,58,2,0.0,0.0,0.0,18,0.0,0.0,42.0,64.0,15.84,237.5,141.375,1963.5,2005-02-12,0.0,0.0,442.875,0,1,0,0,0,0,0,0,0,0,0,0
59,2005-02-19,59,2,0.0,0.0,0.0,13,0.0,0.0,39.0,65.28,12.959999999999999,250.0,117.0,2008.125,2005-02-19,0.0,0.0,432.28,0,1,0,0,0,0,0,0,0,0,0,0
60,2005-02-26,60,2,0.0,0.0,0.0,25,0.0,0.0,41.0,78.08,20.4,250.0,126.75,2008.125,2005-02-26,0.0,0.0,454.83,0,1,0,0,0,0,0,0,0,0,0,0
61,2005-03-05,61,3,0.0,0.0,0.0,14,0.0,0.0,41.0,60.160000000000004,11.04,225.0,112.125,1963.5,2005-03-05,0.0,0.0,397.285,0,0,1,0,0,0,0,0,0,0,0,0
62,2005-03-12,62,3,0.0,0.0,0.0,21,0.0,0.0,44.0,56.32,12.48,262.5,117.0,1874.25,2005-03-12,0.0,0.0,435.82,0,0,1,0,0,0,0,0,0,0,0,0
63,2005-03-19,63,3,0.0,0.0,0.0,18,0.0,0.0,49.0,56.32,12.959999999999999,212.5,92.625,1918.875,2005-03-19,0.0,0.0,361.445,0,0,1,0,0,0,0,0,0,0,0,0
64,2005-03-26,64,3,0.0,0.0,0.0,22,0.0,0.0,41.0,71.68,13.44,212.5,92.625,1963.5,2005-03-26,0.0,0.0,376.805,0,0,1,0,0,0,0,0,0,0,0,0
65,2005-04-02,65,4,0.0,0.0,0.0,28,0.0,0.0,36.0,65.28,14.399999999999999,225.0,107.25,1829.625,2005-04-02,0.0,0.0,397.53,0,0,0,1,0,0,0,0,0,0,0,0
66,2005-04-09,66,4,0.0,0.0,0.0,18,0.0,0.0,40.0,64.0,19.439999999999998,275.0,131.625,2008.125,2005-04-09,0.0,0.0,470.625,0,0,0,1,0,0,0,0,0,0,0,0
67,2005-04-16,67,4,0.0,0.0,0.0,20,0.0,0.0,41.0,72.96000000000001,17.759999999999998,237.5,112.125,2008.125,2005-04-16,0.0,0.0,422.58500000000004,0,0,0,1,0,0,0,0,0,0,0,0
68,2005-04-23,68,4,0.0,0.0,0.0,17,0.0,0.0,41.0,83.2,13.44,287.5,136.5,1918.875,2005-04-23,0.0,0.0,507.2,0,0,0,1,0,0,0,0,0,0,0,0
69,2005-04-30,69,4,0.0,0.0,0.0,21,0.0,0.0,44.0,58.88,14.399999999999999,300.0,136.5,1874.25,2005-04-30,0.0,0.0,495.38,0,0,0,1,0,0,0,0,0,0,0,0
70,2005-05-07,70,5,0.0,0.0,0.0,16,0.0,0.0,40.0,64.0,12.959999999999999,312.5,121.875,1829.625,2005-05-07,0.0,0.0,498.375,0,0,0,0,1,0,0,0,0,0,0,0
71,2005-05-14,71,5,0.0,0.0,0.0,14,0.0,0.0,40.0,65.28,14.399999999999999,300.0,112.125,1829.625,2005-05-14,0.0,0.0,477.405,0,0,0,0,1,0,0,0,0,0,0,0
72,2005-05-21,72,5,0.0,0.0,0.0,3,0.0,0.0,41.0,56.32,9.84,262.5,102.375,1785.0,2005-05-21,0.0,0.0,421.195,0,0,0,0,1,0,0,0,0,0,0,0
73,2005-05-28,73,5,0.0,0.0,0.0,23,0.0,0.0,43.0,58.88,15.84,200.0,78.0,1785.0,2005-05-28,0.0,0.0,336.88,0,0,0,0,1,0,0,0,0,0,0,0
74,2005-06-04,74,6,0.0,0.0,0.0,7,0.0,0.0,40.0,55.04,17.52,162.5,92.625,1874.25,2005-06-04,0.0,0.0,310.165,0,0,0,0,0,1,0,0,0,0,0,0
75,2005-06-11,75,6,0.0,0.0,0.0,15,0.0,0.0,41.0,49.92,7.199999999999999,137.5,73.125,1829.625,2005-06-11,0.0,0.0,260.545,0,0,0,0,0,1,0,0,0,0,0,0
76,2005-06-18,76,6,0.0,0.0,0.0,15,0.0,0.0,38.0,44.800000000000004,16.08,112.5,58.5,1829.625,2005-06-18,0.0,0.0,215.8,0,0,0,0,0,1,0,0,0,0,0,0
77,2005-06-25,77,6,0.0,0.0,0.0,28,0.0,0.0,45.0,52.480000000000004,12.959999999999999,100.0,58.5,1829.625,2005-06-25,0.0,0.0,210.98000000000002,0,0,0,0,0,1,0,0,0,0,0,0
78,2005-07-02,78,7,0.0,0.0,0.0,14,0.0,0.0,43.0,49.92,10.32,100.0,63.375,1651.125,2005-07-02,0.0,0.0,213.29500000000002,0,0,0,0,0,0,1,0,0,0,0,0
79,2005-07-09,79,7,0.0,0.0,0.0,17,0.0,0.0,41.0,51.2,12.24,112.5,58.5,1740.375,2005-07-09,0.0,0.0,222.2,0,0,0,0,0,0,1,0,0,0,0,0
80,2005-07-16,80,7,0.0,0.0,0.0,15,0.0,0.0,41.0,49.92,17.28,112.5,63.375,1829.625,2005-07-16,0.0,0.0,225.79500000000002,0,0,0,0,0,0,1,0,0,0,0,0
81,2005-07-23,81,7,0.0,0.0,0.0,12,0.0,0.0,41.0,51.2,16.8,100.0,63.375,1874.25,2005-07-23,0.0,0.0,214.575,0,0,0,0,0,0,1,0,0,0,0,0
82,2005-07-30,82,7,0.0,0.0,0.0,18,0.0,0.0,41.0,52.480000000000004,13.2,100.0,53.625,1829.625,2005-07-30,0.0,0.0,206.10500000000002,0,0,0,0,0,0,1,0,0,0,0,0
83,2005-08-06,83,8,0.0,0.0,0.0,18,0.0,0.0,41.0,53.76,9.84,100.0,53.625,1740.375,2005-08-06,0.0,0.0,207.385,0,0,0,0,0,0,0,1,0,0,0,0
84,2005-08-13,84,8,0.0,0.0,0.0,21,0.0,0.0,39.0,47.36,14.639999999999999,112.5,39.0,1785.0,2005-08-13,0.0,0.0,198.86,0,0,0,0,0,0,0,1,0,0,0,0
85,2005-08-20,85,8,0.0,0.0,0.0,21,0.0,0.0,41.0,52.480000000000004,13.68,125.0,53.625,1740.375,2005-08-20,0.0,0.0,231.10500000000002,0,0,0,0,0,0,0,1,0,0,0,0
86,2005-08-27,86,8,0.0,0.0,0.0,15,0.0,0.0,40.0,52.480000000000004,10.32,150.0,112.125,1740.375,2005-08-27,0.0,0.0,314.605,0,0,0,0,0,0,0,1,0,0,0,0
87,2005-09-03,87,9,0.0,0.0,0.0,17,0.0,0.0,39.0,55.04,18.0,175.0,102.375,1695.75,2005-09-03,0.0,0.0,332.415,0,0,0,0,0,0,0,0,1,0,0,0
88,2005-09-10,88,9,0.0,0.0,0.0,13,0.0,0.0,39.0,69.12,16.56,225.0,107.25,1918.875,2005-09-10,0.0,0.0,401.37,0,0,0,0,0,0,0,0,1,0,0,0
89,2005-09-17,89,9,0.0,0.0,0.0,18,0.0,0.0,41.0,74.24,16.08,237.5,185.25,1874.25,2005-09-17,0.0,0.0,496.99,0,0,0,0,0,0,0,0,1,0,0,0
90,2005-09-24,90,9,0.0,0.0,0.0,15,0.0,0.0,41.0,74.24,14.399999999999999,250.0,156.0,2052.75,2005-09-24,0.0,0.0,480.24,0,0,0,0,0,0,0,0,1,0,0,0
91,2005-10-01,91,10,0.0,0.0,0.0,18,0.0,0.0,45.0,67.84,15.36,262.5,121.875,1918.875,2005-10-01,0.0,0.0,452.21500000000003,0,0,0,0,0,0,0,0,0,1,0,0
92,2005-10-08,92,10,0.0,0.0,0.0,20,0.0,0.0,46.0,60.160000000000004,18.72,275.0,136.5,1829.625,2005-10-08,0.0,0.0,471.66,0,0,0,0,0,0,0,0,0,1,0,0
93,2005-10-15,93,10,0.0,0.0,0.0,15,0.0,0.0,46.0,65.28,15.36,262.5,131.625,1918.875,2005-10-15,0.0,0.0,459.405,0,0,0,0,0,0,0,0,0,1,0,0
94,2005-10-22,94,10,0.0,0.0,0.0,28,0.0,0.0,53.0,70.4,14.879999999999999,250.0,141.375,1829.625,2005-10-22,0.0,0.0,461.775,0,0,0,0,0,0,0,0,0,1,0,0
95,2005-10-29,95,10,0.0,0.0,0.0,14,0.0,0.0,45.0,65.28,15.36,250.0,136.5,1829.625,2005-10-29,0.0,0.0,451.78,0,0,0,0,0,0,0,0,0,1,0,0
96,2005-11-05,96,11,0.0,0.0,0.0,23,0.0,0.0,46.0,64.0,16.08,212.5,131.625,1829.625,2005-11-05,0.0,0.0,408.125,0,0,0,0,0,0,0,0,0,0,1,0
97,2005-11-12,97,11,0.0,0.0,0.0,26,0.0,0.0,56.0,66.56,18.0,262.5,160.875,1963.5,2005-11-12,0.0,0.0,489.935,0,0,0,0,0,0,0,0,0,0,1,0
98,2005-11-19,98,11,0.0,0.0,0.0,35,0.0,0.0,83.0,56.32,17.52,187.5,131.625,1472.625,2005-11-19,0.0,0.0,375.445,0,0,0,0,0,0,0,0,0,0,1,0
99,2005-11-26,99,11,0.0,0.0,0.0,17,0.0,0.0,44.0,67.84,16.56,250.0,156.0,1874.25,2005-11-26,0.0,0.0,473.84000000000003,0,0,0,0,0,0,0,0,0,0,1,0
100,2005-12-03,100,12,0.0,0.0,0.0,23,0.0,0.0,51.0,74.24,16.56,250.0,165.75,1695.75,2005-12-03,0.0,0.0,489.99,0,0,0,0,0,0,0,0,0,0,0,1
101,2005-12-10,101,12,0.0,0.0,0.0,18,0.0,0.0,58.0,56.32,10.32,225.0,131.625,1651.125,2005-12-10,0.0,0.0,412.945,0,0,0,0,0,0,0,0,0,0,0,1
102,2005-12-17,102,12,0.0,0.0,0.0,22,0.0,0.0,79.0,46.08,13.68,137.5,63.375,1383.375,2005-12-17,0.0,0.0,246.95499999999998,0,0,0,0,0,0,0,0,0,0,0,1
103,2005-12-24,103,12,0.0,0.0,0.0,22,0.0,0.0,56.0,34.56,9.36,87.5,53.625,1517.25,2005-12-24,0.0,0.0,175.685,0,0,0,0,0,0,0,0,0,0,0,1
104,2005-12-31,104,12,0.0,0.0,0.0,16,0.0,0.0,47.0,42.24,11.76,175.0,82.875,1874.25,2005-12-31,0.0,0.0,300.115,0,0,0,0,0,0,0,0,0,0,0,1
105,2006-01-07,105,1,0.0,0.0,0.0,19,0.0,0.0,45.0,46.08,8.879999999999999,212.5,112.125,1918.875,2006-01-07,0.0,0.0,370.705,1,0,0,0,0,0,0,0,0,0,0,0
106,2006-01-14,106,1,0.0,0.0,0.0,19,0.0,0.0,46.0,52.480000000000004,13.44,200.0,102.375,1874.25,2006-01-14,0.0,0.0,354.855,1,0,0,0,0,0,0,0,0,0,0,0
107,2006-01-21,107,1,0.0,0.0,0.0,11,0.0,0.0,42.0,62.72,16.08,225.0,107.25,1918.875,2006-01-21,0.0,0.0,394.97,1,0,0,0,0,0,0,0,0,0,0,0
108,2006-01-28,108,1,0.0,0.0,0.0,12,0.0,0.0,44.0,58.88,10.559999999999999,237.5,141.375,2052.75,2006-01-28,0.0,0.0,437.755,1,0,0,0,0,0,0,0,0,0,0,0
109,2006-02-04,109,2,0.0,0.0,0.0,11,0.0,0.0,42.0,71.68,16.8,237.5,146.25,1829.625,2006-02-04,0.0,0.0,455.43,0,1,0,0,0,0,0,0,0,0,0,0
110,2006-02-11,110,2,0.0,0.0,0.0,20,0.0,0.0,44.0,64.0,14.399999999999999,237.5,136.5,1874.25,2006-02-11,0.0,0.0,438.0,0,1,0,0,0,0,0,0,0,0,0,0
111,2006-02-18,111,2,0.0,0.0,0.0,19,0.0,0.0,41.0,61.44,12.959999999999999,225.0,131.625,1829.625,2006-02-18,0.0,0.0,418.065,0,1,0,0,0,0,0,0,0,0,0,0
112,2006-02-25,112,2,0.0,0.0,0.0,15,0.0,0.0,40.0,67.84,16.8,237.5,141.375,1829.625,2006-02-25,0.0,0.0,446.71500000000003,0,1,0,0,0,0,0,0,0,0,0,0
113,2006-03-04,113,3,0.0,0.0,0.0,17,0.0,0.0,40.0,64.0,16.32,225.0,126.75,1918.875,2006-03-04,0.0,0.0,415.75,0,0,1,0,0,0,0,0,0,0,0,0
114,2006-03-11,114,3,0.0,0.0,0.0,19,0.0,0.0,41.0,58.88,14.16,225.0,112.125,1785.0,2006-03-11,0.0,0.0,396.005,0,0,1,0,0,0,0,0,0,0,0,0
115,2006-03-18,115,3,0.0,0.0,0.0,17,0.0,0.0,41.0,62.72,16.32,225.0,141.375,1874.25,2006-03-18,0.0,0.0,429.095,0,0,1,0,0,0,0,0,0,0,0,0
116,2006-03-25,116,3,0.0,0.0,0.0,21,0.0,0.0,37.0,64.0,14.639999999999999,225.0,190.125,1874.25,2006-03-25,0.0,0.0,479.125,0,0,1,0,0,0,0,0,0,0,0,0
117,2006-04-01,117,4,0.0,0.0,0.0,13,0.0,0.0,39.0,70.4,12.959999999999999,250.0,199.875,1918.875,2006-04-01,0.0,0.0,520.275,0,0,0,1,0,0,0,0,0,0,0,0
118,2006-04-08,118,4,0.0,0.0,0.0,19,0.0,0.0,46.0,67.84,16.08,225.0,190.125,1829.625,2006-04-08,0.0,0.0,482.96500000000003,0,0,0,1,0,0,0,0,0,0,0,0
119,2006-04-15,119,4,0.0,0.0,0.0,18,0.0,0.0,36.0,75.52,15.36,225.0,214.5,1918.875,2006-04-15,0.0,0.0,515.02,0,0,0,1,0,0,0,0,0,0,0,0
120,2006-04-22,120,4,0.0,0.0,0.0,15,0.0,0.0,37.0,70.4,15.84,287.5,234.0,1874.25,2006-04-22,0.0,0.0,591.9,0,0,0,1,0,0,0,0,0,0,0,0
121,2006-04-29,121,4,0.0,0.0,0.0,14,0.0,0.0,37.0,75.52,16.8,275.0,190.125,1829.625,2006-04-29,0.0,0.0,540.645,0,0,0,1,0,0,0,0,0,0,0,0
122,2006-05-06,122,5,0.0,0.0,0.0,13,0.0,0.0,41.0,64.0,14.16,275.0,185.25,1785.0,2006-05-06,0.0,0.0,524.25,0,0,0,0,1,0,0,0,0,0,0,0
123,2006-05-13,123,5,0.0,0.0,0.0,24,0.0,0.0,40.0,62.72,14.879999999999999,262.5,146.25,1695.75,2006-05-13,0.0,0.0,471.47,0,0,0,0,1,0,0,0,0,0,0,0
124,2006-05-20,124,5,0.0,0.0,0.0,21,0.0,0.0,38.0,56.32,16.08,212.5,185.25,1606.5,2006-05-20,0.0,0.0,454.07,0,0,0,0,1,0,0,0,0,0,0,0
125,2006-05-27,125,5,0.0,0.0,0.0,20,0.0,0.0,39.0,55.04,10.32,187.5,160.875,1606.5,2006-05-27,0.0,0.0,403.415,0,0,0,0,1,0,0,0,0,0,0,0
126,2006-06-03,126,6,0.0,0.0,0.0,15,0.0,0.0,36.0,64.0,16.8,150.0,151.125,1695.75,2006-06-03,0.0,0.0,365.125,0,0,0,0,0,1,0,0,0,0,0,0
127,2006-06-10,127,6,0.0,0.0,0.0,16,0.0,0.0,40.0,55.04,13.2,137.5,141.375,1695.75,2006-06-10,0.0,0.0,333.915,0,0,0,0,0,1,0,0,0,0,0,0
128,2006-06-17,128,6,0.0,0.0,0.0,18,0.0,0.0,40.0,52.480000000000004,12.48,112.5,146.25,1695.75,2006-06-17,0.0,0.0,311.23,0,0,0,0,0,1,0,0,0,0,0,0
129,2006-06-24,129,6,0.0,0.0,0.0,18,0.0,0.0,41.0,48.64,12.24,112.5,151.125,1651.125,2006-06-24,0.0,0.0,312.265,0,0,0,0,0,1,0,0,0,0,0,0
130,2006-07-01,130,7,0.0,0.0,0.0,18,0.0,0.0,45.0,48.64,13.44,100.0,117.0,1517.25,2006-07-01,0.0,0.0,265.64,0,0,0,0,0,0,1,0,0,0,0,0
