,Search Term,health
317,2010-01-30,42.00000000000001
318,2010-02-06,39.0
319,2010-02-13,42.00000000000001
320,2010-02-20,46.0
321,2010-02-27,44.0
322,2010-03-06,45.00000000000001
323,2010-03-13,51.0
324,2010-03-20,100.0
325,2010-03-27,46.0
326,2010-04-03,44.0
327,2010-04-10,44.0
328,2010-04-17,44.0
329,2010-04-24,41.0
330,2010-05-01,41.0
331,2010-05-08,42.00000000000001
332,2010-05-15,40.0
333,2010-05-22,37.0
334,2010-05-29,38.00000000000001
335,2010-06-05,39.0
336,2010-06-12,36.00000000000001
337,2010-06-19,37.0
338,2010-06-26,36.00000000000001
339,2010-07-03,33.0
340,2010-07-10,36.00000000000001
341,2010-07-17,37.0
342,2010-07-24,35.0
343,2010-07-31,36.00000000000001
344,2010-08-07,36.00000000000001
345,2010-08-14,36.00000000000001
346,2010-08-21,35.0
347,2010-08-28,37.0
348,2010-09-04,35.0
349,2010-09-11,38.00000000000001
350,2010-09-18,40.0
351,2010-09-25,38.00000000000001
352,2010-10-02,39.0
353,2010-10-09,37.0
354,2010-10-16,39.0
355,2010-10-23,37.0
356,2010-10-30,39.0
357,2010-11-06,38.00000000000001
358,2010-11-13,38.00000000000001
359,2010-11-20,28.000000000000004
360,2010-11-27,35.0
361,2010-12-04,35.0
362,2010-12-11,32.0
363,2010-12-18,25.0
364,2010-12-25,28.000000000000004
365,2011-01-01,43.00000000000001
366,2011-01-08,39.0
367,2011-01-15,41.0
368,2011-01-22,40.0
369,2011-01-29,40.0
370,2011-02-05,39.0
371,2011-02-12,39.0
372,2011-02-19,37.0
373,2011-02-26,39.0
374,2011-03-05,39.0
375,2011-03-12,38.00000000000001
376,2011-03-19,38.00000000000001
377,2011-03-26,38.00000000000001
378,2011-04-02,41.0
379,2011-04-09,39.0
380,2011-04-16,39.0
381,2011-04-23,36.00000000000001
382,2011-04-30,37.0
383,2011-05-07,37.0
384,2011-05-14,37.0
385,2011-05-21,37.0
386,2011-05-28,36.00000000000001
387,2011-06-04,37.0
388,2011-06-11,35.0
389,2011-06-18,35.0
390,2011-06-25,36.00000000000001
391,2011-07-02,33.0
392,2011-07-09,36.00000000000001
393,2011-07-16,35.0
394,2011-07-23,35.0
395,2011-07-30,34.0
396,2011-08-06,35.0
397,2011-08-13,36.00000000000001
398,2011-08-20,36.00000000000001
399,2011-08-27,36.00000000000001
400,2011-09-03,35.0
401,2011-09-10,38.00000000000001
402,2011-09-17,37.0
403,2011-09-24,37.0
404,2011-10-01,38.00000000000001
405,2011-10-08,35.0
406,2011-10-15,36.00000000000001
407,2011-10-22,38.00000000000001
408,2011-10-29,35.0
409,2011-11-05,36.00000000000001
410,2011-11-12,35.0
411,2011-11-19,28.000000000000004
412,2011-11-26,37.0
413,2011-12-03,35.0
414,2011-12-10,32.0
415,2011-12-17,26.0
416,2011-12-24,28.000000000000004
417,2011-12-31,40.0
418,2012-01-07,40.0
419,2012-01-14,37.0
