,Search Term,sustainability
346,2010-08-21,64.99999999999999
347,2010-08-28,64.0
348,2010-09-04,68.0
349,2010-09-11,80.0
350,2010-09-18,79.0
351,2010-09-25,77.0
352,2010-10-02,74.99999999999999
353,2010-10-09,79.0
354,2010-10-16,85.99999999999999
355,2010-10-23,79.0
356,2010-10-30,80.0
357,2010-11-06,85.0
358,2010-11-13,82.0
359,2010-11-20,69.0
360,2010-11-27,75.99999999999999
361,2010-12-04,77.0
362,2010-12-11,64.0
363,2010-12-18,33.0
364,2010-12-25,32.0
365,2011-01-01,53.0
366,2011-01-08,59.0
367,2011-01-15,59.0
368,2011-01-22,64.99999999999999
369,2011-01-29,64.99999999999999
370,2011-02-05,67.0
371,2011-02-12,68.0
372,2011-02-19,68.0
373,2011-02-26,66.0
374,2011-03-05,67.0
375,2011-03-12,56.99999999999999
376,2011-03-19,61.999999999999986
377,2011-03-26,72.0
378,2011-04-02,74.0
379,2011-04-09,72.99999999999999
380,2011-04-16,72.0
381,2011-04-23,70.0
382,2011-04-30,68.0
383,2011-05-07,59.999999999999986
384,2011-05-14,57.99999999999999
385,2011-05-21,55.00000000000001
386,2011-05-28,52.0
387,2011-06-04,53.0
388,2011-06-11,53.0
389,2011-06-18,51.0
390,2011-06-25,48.0
391,2011-07-02,46.0
392,2011-07-09,48.0
393,2011-07-16,46.0
394,2011-07-23,46.0
395,2011-07-30,45.0
396,2011-08-06,46.0
397,2011-08-13,45.0
398,2011-08-20,50.0
399,2011-08-27,55.00000000000001
400,2011-09-03,53.99999999999999
401,2011-09-10,67.0
402,2011-09-17,64.99999999999999
403,2011-09-24,64.99999999999999
404,2011-10-01,64.99999999999999
405,2011-10-08,64.0
406,2011-10-15,71.0
407,2011-10-22,64.0
408,2011-10-29,64.99999999999999
409,2011-11-05,64.99999999999999
410,2011-11-12,63.0
411,2011-11-19,45.0
412,2011-11-26,66.0
413,2011-12-03,67.0
414,2011-12-10,55.00000000000001
415,2011-12-17,36.0
416,2011-12-24,26.0
417,2011-12-31,46.0
418,2012-01-07,53.99999999999999
419,2012-01-14,55.00000000000001
420,2012-01-21,61.0
421,2012-01-28,64.0
422,2012-02-04,61.0
423,2012-02-11,61.999999999999986
424,2012-02-18,63.0
425,2012-02-25,64.99999999999999
426,2012-03-03,59.0
427,2012-03-10,55.00000000000001
428,2012-03-17,56.99999999999999
429,2012-03-24,56.99999999999999
430,2012-03-31,59.999999999999986
431,2012-04-07,61.999999999999986
432,2012-04-14,71.0
433,2012-04-21,68.0
434,2012-04-28,64.0
435,2012-05-05,59.0
436,2012-05-12,53.0
437,2012-05-19,50.0
438,2012-05-26,42.99999999999999
439,2012-06-02,48.0
440,2012-06-09,46.0
441,2012-06-16,46.0
442,2012-06-23,42.99999999999999
443,2012-06-30,37.0
444,2012-07-07,43.99999999999999
445,2012-07-14,45.0
446,2012-07-21,42.0
447,2012-07-28,42.0
448,2012-08-04,37.99999999999999
449,2012-08-11,42.0
450,2012-08-18,45.0
451,2012-08-25,50.0
452,2012-09-01,50.0
453,2012-09-08,61.0
454,2012-09-15,59.999999999999986
455,2012-09-22,56.99999999999999
456,2012-09-29,61.999999999999986
457,2012-10-06,55.99999999999999
458,2012-10-13,57.99999999999999
459,2012-10-20,57.99999999999999
460,2012-10-27,53.99999999999999
461,2012-11-03,57.99999999999999
462,2012-11-10,61.0
463,2012-11-17,43.99999999999999
464,2012-11-24,61.0
465,2012-12-01,41.71872940556213
466,2012-12-08,37.45204117090237
467,2012-12-15,26.548282348994086
468,2012-12-22,14.222294115532547
469,2012-12-29,20.859364702781065
470,2013-01-05,31.76312352468935
471,2013-01-12,34.13350587727811
472,2013-01-19,37.45204117090237
473,2013-01-26,39.348347052973374
474,2013-02-02,38.87427058245562
475,2013-02-09,39.822423523491125
476,2013-02-16,40.296499994008876
477,2013-02-23,42.19280587607989
478,2013-03-02,37.45204117090237
479,2013-03-09,36.50388822986687
480,2013-03-16,36.97796470038462
481,2013-03-23,39.348347052973374
482,2013-03-30,37.92611764142012
483,2013-04-06,41.71872940556213
484,2013-04-13,40.770576464526634
485,2013-04-20,45.037264699186395
486,2013-04-27,40.770576464526634
487,2013-05-04,39.348347052973374
488,2013-05-11,35.555735288831364
489,2013-05-18,33.18535293624261
490,2013-05-25,29.392741172100596
491,2013-06-01,31.289047054171597
492,2013-06-08,27.97051176054734
493,2013-06-15,26.07420587847633
494,2013-06-22,26.548282348994086
495,2013-06-29,22.755670584852073
496,2013-07-06,25.600129407958583
497,2013-07-13,26.07420587847633
498,2013-07-20,26.548282348994086
499,2013-07-27,25.600129407958583
500,2013-08-03,25.600129407958583
501,2013-08-10,26.07420587847633
502,2013-08-17,27.496435290029588
503,2013-08-24,34.13350587727811
504,2013-08-31,33.65942940676035
505,2013-09-07,37.45204117090237
506,2013-09-14,38.87427058245562
507,2013-09-21,38.87427058245562
508,2013-09-28,39.348347052973374
509,2013-10-05,39.348347052973374
510,2013-10-12,37.45204117090237
511,2013-10-19,40.296499994008876
512,2013-10-26,41.71872940556213
513,2013-11-02,40.296499994008876
514,2013-11-09,40.296499994008876
515,2013-11-16,40.770576464526634
516,2013-11-23,28.444588231065094
517,2013-11-30,41.71872940556213
518,2013-12-07,39.822423523491125
519,2013-12-14,29.866817642618344
520,2013-12-21,13.748217645014794
521,2013-12-28,19.911211761745562
522,2014-01-04,32.71127646572485
523,2014-01-11,36.50388822986687
524,2014-01-18,35.08165881831361
525,2014-01-25,38.87427058245562
526,2014-02-01,37.92611764142012
527,2014-02-08,37.92611764142012
528,2014-02-15,39.822423523491125
529,2014-02-22,47.40764705177515
530,2014-03-01,38.40019411193787
531,2014-03-08,36.50388822986687
532,2014-03-15,34.60758234779586
533,2014-03-22,38.87427058245562
534,2014-03-29,39.348347052973374
535,2014-04-05,41.24465293504438
536,2014-04-12,39.822423523491125
537,2014-04-19,42.19280587607989
538,2014-04-26,41.71872940556213
539,2014-05-03,38.40019411193787
540,2014-05-10,36.50388822986687
541,2014-05-17,33.18535293624261
542,2014-05-24,30.340894113136095
543,2014-05-31,30.81497058365385
544,2014-06-07,30.340894113136095
545,2014-06-14,27.022358819511833
546,2014-06-21,27.022358819511833
547,2014-06-28,23.703823525887575
548,2014-07-05,27.496435290029588
549,2014-07-12,26.548282348994086
550,2014-07-19,27.496435290029588
551,2014-07-26,24.651976466923077
552,2014-08-02,26.07420587847633
553,2014-08-09,22.28159411433432
554,2014-08-16,29.392741172100596
555,2014-08-23,35.08165881831361
556,2014-08-30,34.13350587727811
557,2014-09-06,39.822423523491125
558,2014-09-13,39.822423523491125
559,2014-09-20,39.348347052973374
560,2014-09-27,39.348347052973374
561,2014-10-04,39.822423523491125
562,2014-10-11,38.40019411193787
563,2014-10-18,40.296499994008876
564,2014-10-25,41.24465293504438
565,2014-11-01,41.71872940556213
566,2014-11-08,39.822423523491125
567,2014-11-15,40.296499994008876
568,2014-11-22,27.022358819511833
569,2014-11-29,40.770576464526634
570,2014-12-06,40.296499994008876
571,2014-12-13,31.289047054171597
572,2014-12-20,13.274141174497043
573,2014-12-27,14.696370586050298
574,2015-01-03,29.392741172100596
575,2015-01-10,34.60758234779586
576,2015-01-17,35.08165881831361
577,2015-01-24,38.40019411193787
578,2015-01-31,37.45204117090237
579,2015-02-07,36.50388822986687
580,2015-02-14,36.50388822986687
581,2015-02-21,39.822423523491125
582,2015-02-28,38.87427058245562
583,2015-03-07,37.45204117090237
584,2015-03-14,37.45204117090237
585,2015-03-21,39.348347052973374
586,2015-03-28,37.92611764142012
587,2015-04-04,39.822423523491125
588,2015-04-11,41.71872940556213
589,2015-04-18,45.9854176402219
590,2015-04-25,45.037264699186395
591,2015-05-02,39.348347052973374
592,2015-05-09,36.029811759349116
593,2015-05-16,34.60758234779586
594,2015-05-23,30.340894113136095
595,2015-05-30,31.76312352468935
596,2015-06-06,28.444588231065094
597,2015-06-13,27.496435290029588
598,2015-06-20,26.548282348994086
599,2015-06-27,24.177899996405326
600,2015-07-04,26.548282348994086
601,2015-07-11,27.022358819511833
602,2015-07-18,25.12605293744083
603,2015-07-25,25.12605293744083
604,2015-08-01,24.651976466923077
605,2015-08-08,27.97051176054734
606,2015-08-15,27.97051176054734
607,2015-08-22,34.60758234779586
608,2015-08-29,36.97796470038462
609,2015-09-05,36.50388822986687
610,2015-09-12,41.24465293504438
611,2015-09-19,43.61503528763314
612,2015-09-26,43.14095881711539
613,2015-10-03,42.19280587607989
614,2015-10-10,40.296499994008876
615,2015-10-17,41.24465293504438
616,2015-10-24,39.822423523491125
617,2015-10-31,38.87427058245562
618,2015-11-07,40.296499994008876
619,2015-11-14,43.61503528763314
620,2015-11-21,29.392741172100596
621,2015-11-28,40.296499994008876
622,2015-12-05,41.24465293504438
623,2015-12-12,33.65942940676035
624,2015-12-19,15.644523527085799
625,2015-12-26,14.696370586050298
626,2016-01-02,29.392741172100596
627,2016-01-09,32.71127646572485
628,2016-01-16,34.13350587727811
629,2016-01-23,37.45204117090237
630,2016-01-30,36.50388822986687
631,2016-02-06,38.40019411193787
632,2016-02-13,34.60758234779586
633,2016-02-20,40.770576464526634
634,2016-02-27,37.45204117090237
635,2016-03-05,39.348347052973374
636,2016-03-12,36.50388822986687
637,2016-03-19,35.555735288831364
638,2016-03-26,37.92611764142012
639,2016-04-02,40.296499994008876
640,2016-04-09,41.71872940556213
641,2016-04-16,45.9854176402219
642,2016-04-23,43.14095881711539
643,2016-04-30,42.19280587607989
644,2016-05-07,36.50388822986687
645,2016-05-14,34.60758234779586
646,2016-05-21,33.65942940676035
647,2016-05-28,30.340894113136095
648,2016-06-04,31.76312352468935
649,2016-06-11,28.444588231065094
650,2016-06-18,25.12605293744083
651,2016-06-25,24.651976466923077
652,2016-07-02,21.80751764381657
653,2016-07-09,23.703823525887575
654,2016-07-16,23.229747055369824
655,2016-07-23,23.703823525887575
656,2016-07-30,21.80751764381657
657,2016-08-06,22.28159411433432
658,2016-08-13,23.703823525887575
659,2016-08-20,28.444588231065094
660,2016-08-27,33.18535293624261
661,2016-09-03,32.71127646572485
662,2016-09-10,34.13350587727811
663,2016-09-17,41.24465293504438
664,2016-09-24,38.40019411193787
665,2016-10-01,44.56318822866864
666,2016-10-08,34.60758234779586
667,2016-10-15,36.97796470038462
668,2016-10-22,37.45204117090237
669,2016-10-29,39.348347052973374
