,Search Term,vegan diet plan
536,2019-03-09,34.0
537,2019-03-16,32.99999999999999
538,2019-03-23,28.000000000000004
539,2019-03-30,42.00000000000001
540,2019-04-06,37.0
541,2019-04-13,37.0
542,2019-04-20,34.0
543,2019-04-27,29.000000000000004
544,2019-05-04,29.000000000000004
545,2019-05-11,29.000000000000004
546,2019-05-18,30.0
547,2019-05-25,32.0
548,2019-06-01,43.0
549,2019-06-08,31.0
550,2019-06-15,38.0
551,2019-06-22,32.99999999999999
552,2019-06-29,32.0
553,2019-07-06,32.0
554,2019-07-13,42.00000000000001
555,2019-07-20,35.0
556,2019-07-27,28.000000000000004
557,2019-08-03,37.0
558,2019-08-10,46.0
559,2019-08-17,36.00000000000001
560,2019-08-24,31.0
561,2019-08-31,30.0
562,2019-09-07,29.000000000000004
563,2019-09-14,30.0
564,2019-09-21,32.0
565,2019-09-28,29.000000000000004
566,2019-10-05,31.0
567,2019-10-12,26.999999999999996
568,2019-10-19,55.00000000000001
569,2019-10-26,46.0
570,2019-11-02,55.00000000000001
571,2019-11-09,49.0
572,2019-11-16,47.0
573,2019-11-23,25.0
574,2019-11-30,38.99999999999999
575,2019-12-07,32.0
576,2019-12-14,34.0
577,2019-12-21,47.0
578,2019-12-28,60.0
579,2020-01-04,50.0
580,2020-01-11,31.0
581,2020-01-18,42.00000000000001
582,2020-01-25,33.30946291560103
583,2020-02-01,32.85933503836318
584,2020-02-08,43.66240409207162
585,2020-02-15,37.3606138107417
586,2020-02-22,28.80818414322251
587,2020-02-29,24.757033248081843
588,2020-03-07,26.557544757033252
589,2020-03-14,15.304347826086959
590,2020-03-21,14.854219948849106
591,2020-03-28,26.557544757033252
592,2020-04-04,13.953964194373402
593,2020-04-11,26.557544757033252
594,2020-04-18,24.757033248081843
595,2020-04-25,34.65984654731458
596,2020-05-02,28.80818414322251
597,2020-05-09,27.457800511508957
598,2020-05-16,30.158567774936067
599,2020-05-23,29.258312020460366
600,2020-05-30,31.058823529411768
601,2020-06-06,37.810741687979544
602,2020-06-13,34.65984654731458
603,2020-06-20,27.907928388746804
604,2020-06-27,21.606138107416882
605,2020-07-04,22.95652173913044
606,2020-07-11,32.85933503836318
607,2020-07-18,31.058823529411768
608,2020-07-25,36.46035805626599
609,2020-08-01,24.306905370843992
610,2020-08-08,30.608695652173918
611,2020-08-15,36.010230179028135
612,2020-08-22,27.907928388746804
613,2020-08-29,22.056265984654736
614,2020-09-05,27.907928388746804
615,2020-09-12,30.158567774936067
616,2020-09-19,25.657289002557548
617,2020-09-26,27.457800511508957
618,2020-10-03,27.457800511508957
619,2020-10-10,27.907928388746804
620,2020-10-17,20.70588235294118
621,2020-10-24,25.657289002557548
622,2020-10-31,19.355498721227622
623,2020-11-07,22.95652173913044
624,2020-11-14,27.457800511508957
625,2020-11-21,20.255754475703327
626,2020-11-28,26.557544757033252
627,2020-12-05,17.554987212276217
628,2020-12-12,20.70588235294118
629,2020-12-19,22.506393861892587
630,2020-12-26,34.65984654731458
631,2021-01-02,32.85933503836318
632,2021-01-09,27.457800511508957
633,2021-01-16,26.557544757033252
634,2021-01-23,23.406649616368288
635,2021-01-30,19.805626598465476
636,2021-02-06,23.406649616368288
637,2021-02-13,25.2071611253197
638,2021-02-20,30.158567774936067
639,2021-02-27,27.907928388746804
640,2021-03-06,22.95652173913044
641,2021-03-13,25.2071611253197
642,2021-03-20,27.457800511508957
643,2021-03-27,22.95652173913044
644,2021-04-03,30.608695652173918
645,2021-04-10,26.107416879795398
646,2021-04-17,24.306905370843992
647,2021-04-24,23.406649616368288
648,2021-05-01,20.70588235294118
649,2021-05-08,31.058823529411768
650,2021-05-15,23.856777493606142
651,2021-05-22,27.457800511508957
652,2021-05-29,31.95907928388747
653,2021-06-05,18.905370843989772
654,2021-06-12,26.557544757033252
655,2021-06-19,18.45524296675192
656,2021-06-26,29.708439897698213
657,2021-07-03,27.007672634271103
658,2021-07-10,22.056265984654736
659,2021-07-17,30.158567774936067
660,2021-07-24,21.15601023017903
661,2021-07-31,24.757033248081843
662,2021-08-07,19.805626598465476
663,2021-08-14,15.304347826086959
664,2021-08-21,22.056265984654736
665,2021-08-28,16.654731457800516
666,2021-09-04,22.95652173913044
667,2021-09-11,17.554987212276217
668,2021-09-18,22.506393861892587
669,2021-09-25,14.854219948849106
670,2021-10-02,20.70588235294118
671,2021-10-09,20.255754475703327
672,2021-10-16,18.905370843989772
673,2021-10-23,8.552429667519183
674,2021-10-30,14.404092071611254
675,2021-11-06,20.70588235294118
676,2021-11-13,15.754475703324811
677,2021-11-20,15.304347826086959
678,2021-11-27,24.757033248081843
679,2021-12-04,18.45524296675192
680,2021-12-11,18.45524296675192
681,2021-12-18,18.905370843989772
682,2021-12-25,24.757033248081843
683,2022-01-01,23.856777493606142
684,2022-01-08,20.70588235294118
685,2022-01-15,18.45524296675192
686,2022-01-22,10.803069053708441
687,2022-01-29,18.005115089514067
688,2022-02-05,21.15601023017903
689,2022-02-12,21.606138107416882
690,2022-02-19,26.107416879795398
691,2022-02-26,17.104859335038366
692,2022-03-05,22.95652173913044
693,2022-03-12,18.905370843989772
694,2022-03-19,12.153452685421996
695,2022-03-26,17.104859335038366
696,2022-04-02,18.45524296675192
697,2022-04-09,16.654731457800516
698,2022-04-16,19.355498721227622
699,2022-04-23,18.005115089514067
700,2022-04-30,13.953964194373402
701,2022-05-07,19.805626598465476
702,2022-05-14,19.805626598465476
703,2022-05-21,14.404092071611254
704,2022-05-28,22.056265984654736
705,2022-06-04,16.654731457800516
706,2022-06-11,24.306905370843992
707,2022-06-18,15.304347826086959
708,2022-06-25,18.905370843989772
709,2022-07-02,15.304347826086959
710,2022-07-09,15.754475703324811
711,2022-07-16,19.355498721227622
712,2022-07-23,17.554987212276217
713,2022-07-30,15.754475703324811
714,2022-08-06,15.304347826086959
715,2022-08-13,19.355498721227622
716,2022-08-20,19.805626598465476
717,2022-08-27,13.953964194373402
718,2022-09-03,13.953964194373402
719,2022-09-10,15.754475703324811
720,2022-09-17,11.703324808184144
721,2022-09-24,13.053708439897699
722,2022-10-01,13.503836317135551
723,2022-10-08,11.703324808184144
724,2022-10-15,13.503836317135551
725,2022-10-22,18.45524296675192
726,2022-10-29,12.153452685421996
727,2022-11-05,9.902813299232738
728,2022-11-12,10.803069053708441
729,2022-11-19,12.60358056265985
730,2022-11-26,10.35294117647059
731,2022-12-03,11.253196930946293
732,2022-12-10,11.703324808184144
733,2022-12-17,16.20460358056266
734,2022-12-24,13.503836317135551
735,2022-12-31,20.70588235294118
736,2023-01-07,12.153452685421996
737,2023-01-14,13.953964194373402
738,2023-01-21,14.854219948849106
739,2023-01-28,18.905370843989772
740,2023-02-04,12.153452685421996
741,2023-02-11,17.554987212276217
742,2023-02-18,12.153452685421996
743,2023-02-25,15.304347826086959
744,2023-03-04,16.654731457800516
745,2023-03-11,14.854219948849106
746,2023-03-18,10.35294117647059
747,2023-03-25,14.854219948849106
748,2023-04-01,12.60358056265985
749,2023-04-08,13.053708439897699
750,2023-04-15,9.452685421994886
751,2023-04-22,14.404092071611254
752,2023-04-29,13.053708439897699
753,2023-05-06,14.854219948849106
754,2023-05-13,15.304347826086959
755,2023-05-20,8.552429667519183
756,2023-05-27,14.404092071611254
757,2023-06-03,10.35294117647059
758,2023-06-10,13.503836317135551
759,2023-06-17,12.153452685421996
760,2023-06-24,9.902813299232738
761,2023-07-01,14.404092071611254
762,2023-07-08,9.002557544757034
763,2023-07-15,12.153452685421996
764,2023-07-22,12.60358056265985
765,2023-07-29,11.703324808184144
766,2023-08-05,9.002557544757034
767,2023-08-12,14.854219948849106
768,2023-08-19,12.60358056265985
769,2023-08-26,9.002557544757034
770,2023-09-02,7.652173913043479
771,2023-09-09,0.0
772,2023-09-16,10.803069053708441
773,2023-09-23,14.854219948849106
774,2023-09-30,10.803069053708441
775,2023-10-07,0.0
776,2023-10-14,8.10230179028133
777,2023-10-21,0.0
778,2023-10-28,12.153452685421996
779,2023-11-04,10.803069053708441
780,2023-11-11,0.0
781,2023-11-18,15.754475703324811
782,2023-11-25,16.654731457800516
783,2023-12-02,11.253196930946293
784,2023-12-09,10.803069053708441
785,2023-12-16,0.0
786,2023-12-23,11.253196930946293
787,2023-12-30,45.01278772378517
788,2024-01-06,42.76214833759591
789,2024-01-13,23.406649616368288
790,2024-01-20,18.45524296675192
791,2024-01-27,11.703324808184144
792,2024-02-03,12.153452685421996
793,2024-02-10,18.905370843989772
794,2024-02-17,15.304347826086959
795,2024-02-24,8.10230179028133
796,2024-03-02,9.902813299232738
797,2024-03-09,16.654731457800516
798,2024-03-16,13.053708439897699
799,2024-03-23,12.60358056265985
800,2024-03-30,16.20460358056266
801,2024-04-06,12.60358056265985
802,2024-04-13,0.0
803,2024-04-20,10.803069053708441
804,2024-04-27,8.552429667519183
805,2024-05-04,13.953964194373402
806,2024-05-11,9.452685421994886
807,2024-05-18,10.803069053708441
808,2024-05-25,0.0
