,Search Term,vegetarian restaurants
854,2020-05-09,23.889867841409693
855,2020-05-16,23.889867841409693
856,2020-05-23,24.713656387665196
857,2020-05-30,28.83259911894273
858,2020-06-06,33.77533039647577
859,2020-06-13,37.070484581497794
860,2020-06-20,40.36563876651982
861,2020-06-27,38.71806167400881
862,2020-07-04,37.8942731277533
863,2020-07-11,36.246696035242294
864,2020-07-18,38.71806167400881
865,2020-07-25,37.070484581497794
866,2020-08-01,41.18942731277533
867,2020-08-08,41.18942731277533
868,2020-08-15,41.18942731277533
869,2020-08-22,37.070484581497794
870,2020-08-29,44.48458149779736
871,2020-09-05,42.83700440528634
872,2020-09-12,38.71806167400881
873,2020-09-19,43.66079295154185
874,2020-09-26,40.36563876651982
875,2020-10-03,42.013215859030836
876,2020-10-10,44.48458149779736
877,2020-10-17,38.71806167400881
878,2020-10-24,34.59911894273128
879,2020-10-31,32.12775330396476
880,2020-11-07,38.71806167400881
881,2020-11-14,36.246696035242294
882,2020-11-21,30.480176211453745
883,2020-11-28,27.185022026431717
884,2020-12-05,32.12775330396476
885,2020-12-12,31.303964757709252
886,2020-12-19,30.480176211453745
887,2020-12-26,41.18942731277533
888,2021-01-02,34.59911894273128
889,2021-01-09,37.8942731277533
890,2021-01-16,38.71806167400881
891,2021-01-23,37.070484581497794
892,2021-01-30,37.8942731277533
893,2021-02-06,38.71806167400881
894,2021-02-13,41.18942731277533
895,2021-02-20,44.48458149779736
896,2021-02-27,44.48458149779736
897,2021-03-06,46.13215859030837
898,2021-03-13,48.60352422907489
899,2021-03-20,51.074889867841414
900,2021-03-27,56.01762114537445
901,2021-04-03,47.779735682819386
902,2021-04-10,52.72246696035242
903,2021-04-17,55.19383259911894
904,2021-04-24,55.19383259911894
905,2021-05-01,61.78414096916299
906,2021-05-08,65.07929515418502
907,2021-05-15,61.78414096916299
908,2021-05-22,67.55066079295155
909,2021-05-29,71.66960352422907
910,2021-06-05,69.19823788546256
911,2021-06-12,70.84581497797356
912,2021-06-19,80.73127753303964
913,2021-06-26,80.73127753303964
914,2021-07-03,77.43612334801762
915,2021-07-10,81.55506607929516
916,2021-07-17,75.7885462555066
917,2021-07-24,82.37885462555066
918,2021-07-31,79.08370044052863
919,2021-08-07,70.02202643171806
920,2021-08-14,69.19823788546256
921,2021-08-21,64.25550660792952
922,2021-08-28,56.84140969162995
923,2021-09-04,70.02202643171806
924,2021-09-11,60.136563876651984
925,2021-09-18,60.136563876651984
926,2021-09-25,61.78414096916299
927,2021-10-02,62.607929515418505
928,2021-10-09,66.72687224669603
929,2021-10-16,58.48898678414097
930,2021-10-23,56.84140969162995
931,2021-10-30,56.01762114537445
932,2021-11-06,60.96035242290749
933,2021-11-13,56.84140969162995
934,2021-11-20,53.546255506607935
935,2021-11-27,53.546255506607935
936,2021-12-04,53.546255506607935
937,2021-12-11,55.19383259911894
938,2021-12-18,61.78414096916299
939,2021-12-25,60.136563876651984
940,2022-01-01,51.074889867841414
941,2022-01-08,52.72246696035242
942,2022-01-15,49.42731277533039
943,2022-01-22,51.89867841409692
944,2022-01-29,48.60352422907489
945,2022-02-05,66.72687224669603
946,2022-02-12,68.37444933920705
947,2022-02-19,66.72687224669603
948,2022-02-26,74.9647577092511
949,2022-03-05,65.07929515418502
950,2022-03-12,76.61233480176212
951,2022-03-19,75.7885462555066
952,2022-03-26,72.49339207048459
953,2022-04-02,73.31718061674009
954,2022-04-09,71.66960352422907
955,2022-04-16,70.02202643171806
956,2022-04-23,65.90308370044052
957,2022-04-30,71.66960352422907
958,2022-05-07,73.31718061674009
959,2022-05-14,62.607929515418505
960,2022-05-21,72.49339207048459
961,2022-05-28,66.72687224669603
962,2022-06-04,65.90308370044052
963,2022-06-11,65.07929515418502
964,2022-06-18,77.43612334801762
965,2022-06-25,70.84581497797356
966,2022-07-02,68.37444933920705
967,2022-07-09,66.72687224669603
968,2022-07-16,77.43612334801762
969,2022-07-23,68.37444933920705
970,2022-07-30,70.02202643171806
971,2022-08-06,75.7885462555066
972,2022-08-13,66.72687224669603
973,2022-08-20,65.90308370044052
974,2022-08-27,65.90308370044052
975,2022-09-03,62.607929515418505
976,2022-09-10,56.84140969162995
977,2022-09-17,57.66519823788546
978,2022-09-24,57.66519823788546
979,2022-10-01,59.31277533039647
980,2022-10-08,59.31277533039647
981,2022-10-15,57.66519823788546
982,2022-10-22,50.2511013215859
983,2022-10-29,55.19383259911894
984,2022-11-05,55.19383259911894
985,2022-11-12,50.2511013215859
986,2022-11-19,49.42731277533039
987,2022-11-26,46.95594713656387
988,2022-12-03,53.546255506607935
989,2022-12-10,50.2511013215859
990,2022-12-17,56.84140969162995
991,2022-12-24,66.72687224669603
992,2022-12-31,58.48898678414097
993,2023-01-07,59.31277533039647
994,2023-01-14,56.84140969162995
995,2023-01-21,51.074889867841414
996,2023-01-28,52.72246696035242
997,2023-02-04,55.19383259911894
998,2023-02-11,60.136563876651984
999,2023-02-18,60.136563876651984
1000,2023-02-25,54.370044052863435
1001,2023-03-04,56.01762114537445
1002,2023-03-11,56.84140969162995
1003,2023-03-18,58.48898678414097
1004,2023-03-25,56.01762114537445
1005,2023-04-01,59.31277533039647
1006,2023-04-08,57.66519823788546
1007,2023-04-15,58.48898678414097
1008,2023-04-22,54.370044052863435
1009,2023-04-29,55.19383259911894
1010,2023-05-06,63.43171806167401
1011,2023-05-13,65.07929515418502
1012,2023-05-20,74.9647577092511
1013,2023-05-27,76.61233480176212
1014,2023-06-03,71.66960352422907
1015,2023-06-10,75.7885462555066
1016,2023-06-17,76.61233480176212
1017,2023-06-24,76.61233480176212
1018,2023-07-01,80.73127753303964
1019,2023-07-08,70.84581497797356
1020,2023-07-15,68.37444933920705
1021,2023-07-22,71.66960352422907
1022,2023-07-29,66.72687224669603
1023,2023-08-05,64.25550660792952
1024,2023-08-12,70.02202643171806
1025,2023-08-19,58.48898678414097
1026,2023-08-26,59.31277533039647
1027,2023-09-02,59.31277533039647
1028,2023-09-09,54.370044052863435
1029,2023-09-16,60.96035242290749
1030,2023-09-23,54.370044052863435
1031,2023-09-30,62.607929515418505
1032,2023-10-07,56.01762114537445
1033,2023-10-14,56.84140969162995
1034,2023-10-21,51.89867841409692
1035,2023-10-28,50.2511013215859
1036,2023-11-04,52.72246696035242
1037,2023-11-11,48.60352422907489
1038,2023-11-18,46.13215859030837
1039,2023-11-25,46.95594713656387
1040,2023-12-02,52.72246696035242
1041,2023-12-09,46.95594713656387
1042,2023-12-16,56.01762114537445
1043,2023-12-23,65.90308370044052
1044,2023-12-30,59.31277533039647
1045,2024-01-06,51.074889867841414
1046,2024-01-13,52.72246696035242
1047,2024-01-20,50.2511013215859
1048,2024-01-27,48.60352422907489
1049,2024-02-03,51.89867841409692
1050,2024-02-10,56.84140969162995
1051,2024-02-17,53.546255506607935
1052,2024-02-24,50.2511013215859
1053,2024-03-02,49.42731277533039
1054,2024-03-09,56.01762114537445
1055,2024-03-16,53.546255506607935
1056,2024-03-23,56.01762114537445
1057,2024-03-30,49.42731277533039
1058,2024-04-06,51.074889867841414
1059,2024-04-13,51.074889867841414
1060,2024-04-20,49.42731277533039
1061,2024-04-27,48.60352422907489
1062,2024-05-04,56.84140969162995
1063,2024-05-11,53.546255506607935
1064,2024-05-18,56.01762114537445
1065,2024-05-25,56.01762114537445
