,Search Term,food near me
400,2016-07-30,24.98775226165623
401,2016-08-06,22.63596381350035
402,2016-08-13,21.166096033402923
403,2016-08-20,22.63596381350035
404,2016-08-27,22.341990257480862
405,2016-09-03,22.63596381350035
406,2016-09-10,21.46006958942241
407,2016-09-17,22.341990257480862
408,2016-09-24,23.223910925539318
409,2016-10-01,24.399805149617258
410,2016-10-08,22.341990257480862
411,2016-10-15,22.63596381350035
412,2016-10-22,23.517884481558802
413,2016-10-29,23.81185803757829
414,2016-11-05,20.87212247738344
415,2016-11-12,22.63596381350035
416,2016-11-19,22.63596381350035
417,2016-11-26,19.666666666666668
418,2016-12-03,22.026666666666667
419,2016-12-10,21.240000000000002
420,2016-12-17,23.6
421,2016-12-24,29.10666666666667
422,2016-12-31,25.173333333333336
423,2017-01-07,20.453333333333337
424,2017-01-14,21.240000000000002
425,2017-01-21,20.453333333333337
426,2017-01-28,21.240000000000002
427,2017-02-04,20.453333333333337
428,2017-02-11,22.813333333333336
429,2017-02-18,24.38666666666667
430,2017-02-25,24.38666666666667
431,2017-03-04,25.173333333333336
432,2017-03-11,28.320000000000007
433,2017-03-18,25.96
434,2017-03-25,26.74666666666667
435,2017-04-01,27.53333333333334
436,2017-04-08,28.320000000000007
437,2017-04-15,27.53333333333334
438,2017-04-22,26.74666666666667
439,2017-04-29,26.74666666666667
440,2017-05-06,27.53333333333334
441,2017-05-13,28.320000000000007
442,2017-05-20,31.466666666666672
443,2017-05-27,33.040000000000006
444,2017-06-03,33.040000000000006
445,2017-06-10,33.82666666666667
446,2017-06-17,36.973333333333336
447,2017-06-24,35.400000000000006
448,2017-07-01,40.120000000000005
449,2017-07-08,35.400000000000006
450,2017-07-15,39.333333333333336
451,2017-07-22,36.973333333333336
452,2017-07-29,37.760000000000005
453,2017-08-05,36.18666666666667
454,2017-08-12,35.400000000000006
455,2017-08-19,34.61333333333334
456,2017-08-26,33.82666666666667
457,2017-09-02,33.040000000000006
458,2017-09-09,33.040000000000006
459,2017-09-16,31.466666666666672
460,2017-09-23,34.61333333333334
461,2017-09-30,32.25333333333334
462,2017-10-07,33.82666666666667
463,2017-10-14,34.61333333333334
464,2017-10-21,33.040000000000006
465,2017-10-28,33.82666666666667
466,2017-11-04,31.466666666666672
467,2017-11-11,32.25333333333334
468,2017-11-18,34.61333333333334
469,2017-11-25,29.893333333333334
470,2017-12-02,30.680000000000003
471,2017-12-09,30.680000000000003
472,2017-12-16,33.82666666666667
473,2017-12-23,45.62666666666667
474,2017-12-30,38.54666666666667
475,2018-01-06,32.25333333333334
476,2018-01-13,33.040000000000006
477,2018-01-20,31.466666666666672
478,2018-01-27,34.61333333333334
479,2018-02-03,32.25333333333334
480,2018-02-10,36.18666666666667
481,2018-02-17,36.973333333333336
482,2018-02-24,38.54666666666667
483,2018-03-03,38.54666666666667
484,2018-03-10,41.693333333333335
485,2018-03-17,38.54666666666667
486,2018-03-24,42.480000000000004
487,2018-03-31,38.54666666666667
488,2018-04-07,39.333333333333336
489,2018-04-14,38.54666666666667
490,2018-04-21,39.333333333333336
491,2018-04-28,39.333333333333336
492,2018-05-05,39.333333333333336
493,2018-05-12,40.90666666666667
494,2018-05-19,42.480000000000004
495,2018-05-26,47.98666666666667
496,2018-06-02,47.2
497,2018-06-09,50.34666666666667
498,2018-06-16,47.98666666666667
499,2018-06-23,53.49333333333334
500,2018-06-30,56.640000000000015
501,2018-07-07,52.70666666666667
502,2018-07-14,52.70666666666667
503,2018-07-21,52.70666666666667
504,2018-07-28,52.70666666666667
505,2018-08-04,51.92
506,2018-08-11,50.34666666666667
507,2018-08-18,50.34666666666667
508,2018-08-25,49.56
509,2018-09-01,50.34666666666667
510,2018-09-08,46.413333333333334
511,2018-09-15,47.98666666666667
512,2018-09-22,45.62666666666667
513,2018-09-29,47.2
514,2018-10-06,45.62666666666667
515,2018-10-13,47.2
516,2018-10-20,46.413333333333334
517,2018-10-27,47.98666666666667
518,2018-11-03,47.98666666666667
519,2018-11-10,47.2
520,2018-11-17,49.56
521,2018-11-24,40.90666666666667
