,Search Term,recipe
861,2020-06-27,44.82958854952494
862,2020-07-04,41.31354238877788
863,2020-07-11,39.555519308404364
864,2020-07-18,40.43453084859112
865,2020-07-25,39.555519308404364
866,2020-08-01,39.555519308404364
867,2020-08-08,38.6765077682176
868,2020-08-15,36.03947314765731
869,2020-08-22,36.91848468784407
870,2020-08-29,36.03947314765731
871,2020-09-05,37.79749622803084
872,2020-09-12,34.28145006728378
873,2020-09-19,34.28145006728378
874,2020-09-26,35.160461607470545
875,2020-10-03,36.03947314765731
876,2020-10-10,39.555519308404364
877,2020-10-17,38.6765077682176
878,2020-10-24,40.43453084859112
879,2020-10-31,33.40243852709702
880,2020-11-07,40.43453084859112
881,2020-11-14,45.7086000897117
882,2020-11-21,76.47400399624843
883,2020-11-28,38.6765077682176
884,2020-12-05,44.82958854952494
885,2020-12-12,52.74069241120581
886,2020-12-19,78.23202707662196
887,2020-12-26,53.61970395139257
888,2021-01-02,36.91848468784407
889,2021-01-09,38.6765077682176
890,2021-01-16,40.43453084859112
891,2021-01-23,40.43453084859112
892,2021-01-30,41.31354238877788
893,2021-02-06,42.19255392896465
894,2021-02-13,43.950577009338176
895,2021-02-20,35.160461607470545
896,2021-02-27,36.03947314765731
897,2021-03-06,32.52342698691025
898,2021-03-13,33.40243852709702
899,2021-03-20,34.28145006728378
900,2021-03-27,38.6765077682176
901,2021-04-03,32.52342698691025
902,2021-04-10,29.886392366349963
903,2021-04-17,33.40243852709702
904,2021-04-24,31.64441544672349
905,2021-05-01,33.40243852709702
906,2021-05-08,31.64441544672349
907,2021-05-15,30.765403906536726
908,2021-05-22,30.765403906536726
909,2021-05-29,31.64441544672349
910,2021-06-05,27.24935774578967
911,2021-06-12,32.52342698691025
912,2021-06-19,31.64441544672349
913,2021-06-26,34.28145006728378
914,2021-07-03,33.40243852709702
915,2021-07-10,32.52342698691025
916,2021-07-17,31.64441544672349
917,2021-07-24,33.40243852709702
918,2021-07-31,32.52342698691025
919,2021-08-07,31.64441544672349
920,2021-08-14,33.40243852709702
921,2021-08-21,34.28145006728378
922,2021-08-28,34.28145006728378
923,2021-09-04,34.28145006728378
924,2021-09-11,33.40243852709702
925,2021-09-18,31.64441544672349
926,2021-09-25,32.52342698691025
927,2021-10-02,34.28145006728378
928,2021-10-09,35.160461607470545
929,2021-10-16,36.03947314765731
930,2021-10-23,37.79749622803084
931,2021-10-30,37.79749622803084
932,2021-11-06,39.555519308404364
933,2021-11-13,44.82958854952494
934,2021-11-20,78.23202707662196
935,2021-11-27,36.91848468784407
936,2021-12-04,42.19255392896465
937,2021-12-11,46.58761162989847
938,2021-12-18,79.11103861680873
939,2021-12-25,52.74069241120581
940,2022-01-01,45.7086000897117
941,2022-01-08,44.82958854952494
942,2022-01-15,43.950577009338176
943,2022-01-22,41.31354238877788
944,2022-01-29,44.82958854952494
945,2022-02-05,43.071565469151416
946,2022-02-12,39.555519308404364
947,2022-02-19,41.31354238877788
948,2022-02-26,36.03947314765731
949,2022-03-05,38.6765077682176
950,2022-03-12,37.79749622803084
951,2022-03-19,36.03947314765731
952,2022-03-26,36.03947314765731
953,2022-04-02,36.03947314765731
954,2022-04-09,43.071565469151416
955,2022-04-16,36.91848468784407
956,2022-04-23,35.160461607470545
957,2022-04-30,33.40243852709702
958,2022-05-07,33.40243852709702
959,2022-05-14,34.28145006728378
960,2022-05-21,38.6765077682176
961,2022-05-28,37.79749622803084
962,2022-06-04,37.79749622803084
963,2022-06-11,36.03947314765731
964,2022-06-18,39.555519308404364
965,2022-06-25,41.31354238877788
966,2022-07-02,43.071565469151416
967,2022-07-09,40.43453084859112
968,2022-07-16,40.43453084859112
969,2022-07-23,41.31354238877788
970,2022-07-30,42.19255392896465
971,2022-08-06,39.555519308404364
972,2022-08-13,38.6765077682176
973,2022-08-20,39.555519308404364
974,2022-08-27,37.79749622803084
975,2022-09-03,38.6765077682176
976,2022-09-10,38.6765077682176
977,2022-09-17,38.6765077682176
978,2022-09-24,39.555519308404364
979,2022-10-01,38.6765077682176
980,2022-10-08,40.43453084859112
981,2022-10-15,41.31354238877788
982,2022-10-22,42.19255392896465
983,2022-10-29,40.43453084859112
984,2022-11-05,43.071565469151416
985,2022-11-12,49.22464625045876
986,2022-11-19,84.3851078579293
987,2022-11-26,40.43453084859112
988,2022-12-03,43.950577009338176
989,2022-12-10,52.74069241120581
990,2022-12-17,82.62708477755577
991,2022-12-24,59.772784732699925
992,2022-12-31,45.7086000897117
993,2023-01-07,42.19255392896465
994,2023-01-14,44.82958854952494
995,2023-01-21,41.31354238877788
996,2023-01-28,44.82958854952494
997,2023-02-04,43.071565469151416
998,2023-02-11,42.19255392896465
999,2023-02-18,41.31354238877788
1000,2023-02-25,38.6765077682176
1001,2023-03-04,40.43453084859112
1002,2023-03-11,42.19255392896465
1003,2023-03-18,40.43453084859112
1004,2023-03-25,39.555519308404364
1005,2023-04-01,45.7086000897117
1006,2023-04-08,39.555519308404364
1007,2023-04-15,36.91848468784407
1008,2023-04-22,36.03947314765731
1009,2023-04-29,38.6765077682176
1010,2023-05-06,36.03947314765731
1011,2023-05-13,36.03947314765731
1012,2023-05-20,38.6765077682176
1013,2023-05-27,38.6765077682176
1014,2023-06-03,36.91848468784407
1015,2023-06-10,40.43453084859112
1016,2023-06-17,39.555519308404364
1017,2023-06-24,41.31354238877788
1018,2023-07-01,47.46662317008523
1019,2023-07-08,38.6765077682176
1020,2023-07-15,38.6765077682176
1021,2023-07-22,37.79749622803084
1022,2023-07-29,37.79749622803084
1023,2023-08-05,37.79749622803084
1024,2023-08-12,36.91848468784407
1025,2023-08-19,38.6765077682176
1026,2023-08-26,37.79749622803084
1027,2023-09-02,38.6765077682176
1028,2023-09-09,38.6765077682176
1029,2023-09-16,39.555519308404364
1030,2023-09-23,36.91848468784407
1031,2023-09-30,36.91848468784407
1032,2023-10-07,40.43453084859112
1033,2023-10-14,40.43453084859112
1034,2023-10-21,40.43453084859112
1035,2023-10-28,41.31354238877788
1036,2023-11-04,43.950577009338176
1037,2023-11-11,51.861680871019054
1038,2023-11-18,87.90115401867635
1039,2023-11-25,41.31354238877788
1040,2023-12-02,45.7086000897117
1041,2023-12-09,52.74069241120581
1042,2023-12-16,70.32092321494109
1043,2023-12-23,68.56290013456756
1044,2023-12-30,53.61970395139257
1045,2024-01-06,46.58761162989847
1046,2024-01-13,50.10365779064553
1047,2024-01-20,43.071565469151416
1048,2024-01-27,38.6765077682176
1049,2024-02-03,42.19255392896465
1050,2024-02-10,41.31354238877788
1051,2024-02-17,38.6765077682176
1052,2024-02-24,36.03947314765731
1053,2024-03-02,35.160461607470545
1054,2024-03-09,38.6765077682176
1055,2024-03-16,36.91848468784407
1056,2024-03-23,43.950577009338176
1057,2024-03-30,36.03947314765731
1058,2024-04-06,35.160461607470545
1059,2024-04-13,35.160461607470545
1060,2024-04-20,33.40243852709702
1061,2024-04-27,36.91848468784407
1062,2024-05-04,36.91848468784407
1063,2024-05-11,34.28145006728378
1064,2024-05-18,36.03947314765731
1065,2024-05-25,36.91848468784407
