,Search Term,diet plan
856,2020-05-23,36.81818181818181
857,2020-05-30,36.36363636363636
858,2020-06-06,38.63636363636363
859,2020-06-13,37.72727272727272
860,2020-06-20,38.63636363636363
861,2020-06-27,37.72727272727272
862,2020-07-04,38.63636363636363
863,2020-07-11,37.72727272727272
864,2020-07-18,36.81818181818181
865,2020-07-25,37.272727272727266
866,2020-08-01,35.45454545454545
867,2020-08-08,32.272727272727266
868,2020-08-15,33.63636363636363
869,2020-08-22,32.272727272727266
870,2020-08-29,33.18181818181818
871,2020-09-05,31.818181818181813
872,2020-09-12,32.272727272727266
873,2020-09-19,31.36363636363636
874,2020-09-26,28.636363636363633
875,2020-10-03,32.72727272727272
876,2020-10-10,35.45454545454545
877,2020-10-17,35.45454545454545
878,2020-10-24,32.72727272727272
879,2020-10-31,28.18181818181818
880,2020-11-07,30.45454545454545
881,2020-11-14,29.54545454545454
882,2020-11-21,27.727272727272723
883,2020-11-28,30.909090909090903
884,2020-12-05,29.54545454545454
885,2020-12-12,28.636363636363633
886,2020-12-19,25.909090909090903
887,2020-12-26,42.272727272727266
888,2021-01-02,45.454545454545446
889,2021-01-09,40.0
890,2021-01-16,40.90909090909091
891,2021-01-23,42.72727272727272
892,2021-01-30,39.090909090909086
893,2021-02-06,40.90909090909091
894,2021-02-13,37.72727272727272
895,2021-02-20,37.272727272727266
896,2021-02-27,42.272727272727266
897,2021-03-06,41.36363636363636
898,2021-03-13,37.272727272727266
899,2021-03-20,38.18181818181818
900,2021-03-27,40.454545454545446
901,2021-04-03,38.63636363636363
902,2021-04-10,37.72727272727272
903,2021-04-17,36.36363636363636
904,2021-04-24,36.81818181818181
905,2021-05-01,36.81818181818181
906,2021-05-08,36.36363636363636
907,2021-05-15,35.45454545454545
908,2021-05-22,38.63636363636363
909,2021-05-29,38.63636363636363
910,2021-06-05,33.63636363636363
911,2021-06-12,35.0
912,2021-06-19,36.81818181818181
913,2021-06-26,36.81818181818181
914,2021-07-03,33.18181818181818
915,2021-07-10,35.0
916,2021-07-17,34.54545454545454
917,2021-07-24,32.72727272727272
918,2021-07-31,32.272727272727266
919,2021-08-07,31.818181818181813
920,2021-08-14,30.45454545454545
921,2021-08-21,30.909090909090903
922,2021-08-28,30.909090909090903
923,2021-09-04,30.45454545454545
924,2021-09-11,29.09090909090909
925,2021-09-18,30.0
926,2021-09-25,30.0
927,2021-10-02,29.54545454545454
928,2021-10-09,29.09090909090909
929,2021-10-16,30.0
930,2021-10-23,27.727272727272723
931,2021-10-30,28.18181818181818
932,2021-11-06,26.36363636363636
933,2021-11-13,26.818181818181813
934,2021-11-20,21.36363636363636
935,2021-11-27,28.636363636363633
936,2021-12-04,26.36363636363636
937,2021-12-11,24.545454545454543
938,2021-12-18,20.909090909090907
939,2021-12-25,35.0
940,2022-01-01,40.454545454545446
941,2022-01-08,33.63636363636363
942,2022-01-15,30.909090909090903
943,2022-01-22,35.0
944,2022-01-29,33.63636363636363
945,2022-02-05,34.090909090909086
946,2022-02-12,35.0
947,2022-02-19,32.272727272727266
948,2022-02-26,33.63636363636363
949,2022-03-05,32.272727272727266
950,2022-03-12,31.818181818181813
951,2022-03-19,33.18181818181818
952,2022-03-26,32.272727272727266
953,2022-04-02,31.36363636363636
954,2022-04-09,29.54545454545454
955,2022-04-16,34.54545454545454
956,2022-04-23,30.0
957,2022-04-30,30.0
958,2022-05-07,31.36363636363636
959,2022-05-14,31.818181818181813
960,2022-05-21,29.54545454545454
961,2022-05-28,31.36363636363636
962,2022-06-04,31.36363636363636
963,2022-06-11,32.72727272727272
964,2022-06-18,31.36363636363636
965,2022-06-25,29.54545454545454
966,2022-07-02,33.63636363636363
967,2022-07-09,31.36363636363636
968,2022-07-16,31.818181818181813
969,2022-07-23,30.0
970,2022-07-30,35.45454545454545
971,2022-08-06,28.636363636363633
972,2022-08-13,28.636363636363633
973,2022-08-20,29.54545454545454
974,2022-08-27,27.727272727272723
975,2022-09-03,27.727272727272723
976,2022-09-10,25.909090909090903
977,2022-09-17,26.818181818181813
978,2022-09-24,25.454545454545453
979,2022-10-01,25.454545454545453
980,2022-10-08,24.090909090909086
981,2022-10-15,24.999999999999996
982,2022-10-22,26.36363636363636
983,2022-10-29,25.454545454545453
984,2022-11-05,24.090909090909086
985,2022-11-12,22.27272727272727
986,2022-11-19,20.909090909090907
987,2022-11-26,26.36363636363636
988,2022-12-03,24.090909090909086
989,2022-12-10,21.818181818181813
990,2022-12-17,20.0
991,2022-12-24,32.272727272727266
992,2022-12-31,37.272727272727266
993,2023-01-07,32.272727272727266
994,2023-01-14,30.0
995,2023-01-21,30.909090909090903
996,2023-01-28,30.45454545454545
997,2023-02-04,34.090909090909086
998,2023-02-11,26.36363636363636
999,2023-02-18,27.727272727272723
1000,2023-02-25,29.09090909090909
1001,2023-03-04,30.909090909090903
1002,2023-03-11,30.0
1003,2023-03-18,30.909090909090903
1004,2023-03-25,29.54545454545454
1005,2023-04-01,28.636363636363633
1006,2023-04-08,30.909090909090903
1007,2023-04-15,29.09090909090909
1008,2023-04-22,28.636363636363633
1009,2023-04-29,27.27272727272727
1010,2023-05-06,27.727272727272723
1011,2023-05-13,28.18181818181818
1012,2023-05-20,28.18181818181818
1013,2023-05-27,29.09090909090909
1014,2023-06-03,27.727272727272723
1015,2023-06-10,28.18181818181818
1016,2023-06-17,26.818181818181813
1017,2023-06-24,28.636363636363633
1018,2023-07-01,29.09090909090909
1019,2023-07-08,27.27272727272727
1020,2023-07-15,27.727272727272723
1021,2023-07-22,29.09090909090909
1022,2023-07-29,27.27272727272727
1023,2023-08-05,26.818181818181813
1024,2023-08-12,26.36363636363636
1025,2023-08-19,25.909090909090903
1026,2023-08-26,24.999999999999996
1027,2023-09-02,25.454545454545453
1028,2023-09-09,24.999999999999996
1029,2023-09-16,24.999999999999996
1030,2023-09-23,24.999999999999996
1031,2023-09-30,24.545454545454543
1032,2023-10-07,22.727272727272723
1033,2023-10-14,23.636363636363633
1034,2023-10-21,24.999999999999996
1035,2023-10-28,22.727272727272723
1036,2023-11-04,22.27272727272727
1037,2023-11-11,23.636363636363633
1038,2023-11-18,18.636363636363633
1039,2023-11-25,27.27272727272727
1040,2023-12-02,23.636363636363633
1041,2023-12-09,22.727272727272723
1042,2023-12-16,20.454545454545453
1043,2023-12-23,30.0
1044,2023-12-30,36.81818181818181
1045,2024-01-06,30.45454545454545
1046,2024-01-13,27.727272727272723
1047,2024-01-20,27.727272727272723
1048,2024-01-27,26.36363636363636
1049,2024-02-03,26.36363636363636
1050,2024-02-10,24.545454545454543
1051,2024-02-17,27.727272727272723
1052,2024-02-24,28.636363636363633
1053,2024-03-02,25.454545454545453
1054,2024-03-09,27.27272727272727
1055,2024-03-16,25.454545454545453
1056,2024-03-23,25.909090909090903
1057,2024-03-30,27.27272727272727
1058,2024-04-06,27.27272727272727
1059,2024-04-13,25.454545454545453
1060,2024-04-20,26.818181818181813
1061,2024-04-27,26.36363636363636
1062,2024-05-04,26.36363636363636
1063,2024-05-11,24.545454545454543
1064,2024-05-18,24.090909090909086
1065,2024-05-25,26.36363636363636
