,Search Term,vegan
886,2020-12-26,54.81884057971015
887,2021-01-02,52.23913043478261
888,2021-01-09,49.65942028985507
889,2021-01-16,54.81884057971015
890,2021-01-23,54.17391304347826
891,2021-01-30,56.7536231884058
892,2021-02-06,52.8840579710145
893,2021-02-13,53.528985507246375
894,2021-02-20,52.8840579710145
895,2021-02-27,52.23913043478261
896,2021-03-06,49.01449275362319
897,2021-03-13,49.01449275362319
898,2021-03-20,50.94927536231884
899,2021-03-27,51.59420289855072
900,2021-04-03,50.30434782608696
901,2021-04-10,47.07971014492754
902,2021-04-17,52.23913043478261
903,2021-04-24,48.369565217391305
904,2021-05-01,50.30434782608696
905,2021-05-08,49.65942028985507
906,2021-05-15,47.72463768115942
907,2021-05-22,47.07971014492754
908,2021-05-29,50.30434782608696
909,2021-06-05,46.43478260869565
910,2021-06-12,54.17391304347826
911,2021-06-19,49.65942028985507
912,2021-06-26,50.30434782608696
913,2021-07-03,52.23913043478261
914,2021-07-10,50.94927536231884
915,2021-07-17,52.23913043478261
916,2021-07-24,50.94927536231884
917,2021-07-31,50.94927536231884
918,2021-08-07,49.65942028985507
919,2021-08-14,49.01449275362319
920,2021-08-21,48.369565217391305
921,2021-08-28,46.43478260869565
922,2021-09-04,47.07971014492754
923,2021-09-11,44.5
924,2021-09-18,46.43478260869565
925,2021-09-25,43.85507246376812
926,2021-10-02,47.72463768115942
927,2021-10-09,44.5
928,2021-10-16,48.369565217391305
929,2021-10-23,47.07971014492754
930,2021-10-30,49.65942028985507
931,2021-11-06,51.59420289855072
932,2021-11-13,53.528985507246375
933,2021-11-20,63.84782608695653
934,2021-11-27,45.14492753623188
935,2021-12-04,49.65942028985507
936,2021-12-11,48.369565217391305
937,2021-12-18,55.463768115942024
938,2021-12-25,49.65942028985507
939,2022-01-01,55.463768115942024
940,2022-01-08,52.8840579710145
941,2022-01-15,48.369565217391305
942,2022-01-22,49.01449275362319
943,2022-01-29,50.30434782608696
944,2022-02-05,52.23913043478261
945,2022-02-12,50.30434782608696
946,2022-02-19,50.30434782608696
947,2022-02-26,50.30434782608696
948,2022-03-05,52.23913043478261
949,2022-03-12,59.333333333333336
950,2022-03-19,64.4927536231884
951,2022-03-26,56.7536231884058
952,2022-04-02,52.8840579710145
953,2022-04-09,54.17391304347826
954,2022-04-16,50.30434782608696
955,2022-04-23,48.369565217391305
956,2022-04-30,47.07971014492754
957,2022-05-07,48.369565217391305
958,2022-05-14,44.5
959,2022-05-21,45.78985507246377
960,2022-05-28,47.07971014492754
961,2022-06-04,45.14492753623188
962,2022-06-11,47.07971014492754
963,2022-06-18,47.07971014492754
964,2022-06-25,47.07971014492754
965,2022-07-02,50.30434782608696
966,2022-07-09,47.72463768115942
967,2022-07-16,47.07971014492754
968,2022-07-23,47.07971014492754
969,2022-07-30,46.43478260869565
970,2022-08-06,47.72463768115942
971,2022-08-13,47.07971014492754
972,2022-08-20,46.43478260869565
973,2022-08-27,43.85507246376812
974,2022-09-03,43.210144927536234
975,2022-09-10,41.92028985507246
976,2022-09-17,44.5
977,2022-09-24,46.43478260869565
978,2022-10-01,42.56521739130435
979,2022-10-08,43.85507246376812
980,2022-10-15,41.92028985507246
981,2022-10-22,42.56521739130435
982,2022-10-29,41.92028985507246
983,2022-11-05,43.210144927536234
984,2022-11-12,47.07971014492754
985,2022-11-19,56.108695652173914
986,2022-11-26,41.27536231884058
987,2022-12-03,41.92028985507246
988,2022-12-10,45.14492753623188
989,2022-12-17,54.17391304347826
990,2022-12-24,49.01449275362319
991,2022-12-31,45.78985507246377
992,2023-01-07,44.5
993,2023-01-14,48.369565217391305
994,2023-01-21,42.56521739130435
995,2023-01-28,43.210144927536234
996,2023-02-04,44.5
997,2023-02-11,43.85507246376812
998,2023-02-18,43.85507246376812
999,2023-02-25,43.210144927536234
1000,2023-03-04,45.14492753623188
1001,2023-03-11,41.27536231884058
1002,2023-03-18,43.210144927536234
1003,2023-03-25,42.56521739130435
1004,2023-04-01,43.85507246376812
1005,2023-04-08,41.27536231884058
1006,2023-04-15,39.34057971014493
1007,2023-04-22,38.69565217391304
1008,2023-04-29,39.98550724637681
1009,2023-05-06,39.34057971014493
1010,2023-05-13,40.630434782608695
1011,2023-05-20,41.27536231884058
1012,2023-05-27,41.92028985507246
1013,2023-06-03,41.92028985507246
1014,2023-06-10,44.5
1015,2023-06-17,41.92028985507246
1016,2023-06-24,42.56521739130435
1017,2023-07-01,43.210144927536234
1018,2023-07-08,40.630434782608695
1019,2023-07-15,40.630434782608695
1020,2023-07-22,41.92028985507246
1021,2023-07-29,41.27536231884058
1022,2023-08-05,41.27536231884058
1023,2023-08-12,37.40579710144928
1024,2023-08-19,39.34057971014493
1025,2023-08-26,38.050724637681164
1026,2023-09-02,38.69565217391304
1027,2023-09-09,36.11594202898551
1028,2023-09-16,36.76086956521739
1029,2023-09-23,37.40579710144928
1030,2023-09-30,36.11594202898551
1031,2023-10-07,38.050724637681164
1032,2023-10-14,37.40579710144928
1033,2023-10-21,39.34057971014493
1034,2023-10-28,38.050724637681164
1035,2023-11-04,38.050724637681164
1036,2023-11-11,41.27536231884058
1037,2023-11-18,52.23913043478261
1038,2023-11-25,36.76086956521739
1039,2023-12-02,39.34057971014493
1040,2023-12-09,39.34057971014493
1041,2023-12-16,47.72463768115942
1042,2023-12-23,45.14492753623188
1043,2023-12-30,51.59420289855072
1044,2024-01-06,49.65942028985507
1045,2024-01-13,47.07971014492754
1046,2024-01-20,40.630434782608695
1047,2024-01-27,39.34057971014493
1048,2024-02-03,41.27536231884058
1049,2024-02-10,38.69565217391304
1050,2024-02-17,39.98550724637681
1051,2024-02-24,38.69565217391304
1052,2024-03-02,36.76086956521739
1053,2024-03-09,38.69565217391304
1054,2024-03-16,37.40579710144928
1055,2024-03-23,40.630434782608695
1056,2024-03-30,36.11594202898551
1057,2024-04-06,36.11594202898551
1058,2024-04-13,34.82608695652174
1059,2024-04-20,36.76086956521739
1060,2024-04-27,34.82608695652174
1061,2024-05-04,36.76086956521739
1062,2024-05-11,34.18115942028986
1063,2024-05-18,35.471014492753625
1064,2024-05-25,36.11594202898551
