,Search Term,vegetarian
373,2011-02-26,46.86857367081412
374,2011-03-05,48.90633774345822
375,2011-03-12,52.30261119786505
376,2011-03-19,54.340375270509135
377,2011-03-26,63.84994094284823
378,2011-04-02,52.30261119786505
379,2011-04-09,55.01962996139049
380,2011-04-16,59.09515810667868
381,2011-04-23,45.51006428905139
382,2011-04-30,48.90633774345822
383,2011-05-07,47.54782836169549
384,2011-05-14,47.54782836169549
385,2011-05-21,46.86857367081412
386,2011-05-28,46.18931897993276
387,2011-06-04,48.90633774345822
388,2011-06-11,47.54782836169549
389,2011-06-18,46.86857367081412
390,2011-06-25,57.73664872491595
391,2011-07-02,50.944101816102304
392,2011-07-09,49.58559243433958
393,2011-07-16,44.83080959817003
394,2011-07-23,46.18931897993276
395,2011-07-30,46.86857367081412
396,2011-08-06,50.264847125220946
397,2011-08-13,48.90633774345822
398,2011-08-20,48.90633774345822
399,2011-08-27,46.86857367081412
400,2011-09-03,52.30261119786505
401,2011-09-10,50.944101816102304
402,2011-09-17,50.944101816102304
403,2011-09-24,54.340375270509135
404,2011-10-01,50.264847125220946
405,2011-10-08,52.98186588874639
406,2011-10-15,54.340375270509135
407,2011-10-22,50.944101816102304
408,2011-10-29,52.30261119786505
409,2011-11-05,52.30261119786505
410,2011-11-12,56.37813934315322
411,2011-11-19,57.05739403403458
412,2011-11-26,50.264847125220946
413,2011-12-03,46.18931897993276
414,2011-12-10,47.54782836169549
415,2011-12-17,52.98186588874639
416,2011-12-24,56.37813934315322
417,2011-12-31,67.24621439725505
418,2012-01-07,61.13292217932277
419,2012-01-14,57.73664872491595
420,2012-01-21,54.340375270509135
421,2012-01-28,52.98186588874639
422,2012-02-04,50.944101816102304
423,2012-02-11,49.58559243433958
424,2012-02-18,55.01962996139049
425,2012-02-25,56.37813934315322
426,2012-03-03,52.98186588874639
427,2012-03-10,51.623356506983676
428,2012-03-17,47.54782836169549
429,2012-03-24,45.51006428905139
430,2012-03-31,51.623356506983676
431,2012-04-07,48.90633774345822
432,2012-04-14,47.54782836169549
433,2012-04-21,52.30261119786505
434,2012-04-28,48.22708305257685
435,2012-05-05,45.51006428905139
436,2012-05-12,46.86857367081412
437,2012-05-19,52.98186588874639
438,2012-05-26,45.51006428905139
439,2012-06-02,47.54782836169549
440,2012-06-09,52.30261119786505
441,2012-06-16,47.54782836169549
442,2012-06-23,45.51006428905139
443,2012-06-30,57.05739403403458
444,2012-07-07,48.22708305257685
445,2012-07-14,47.54782836169549
446,2012-07-21,46.18931897993276
447,2012-07-28,44.83080959817003
448,2012-08-04,44.15155490728867
449,2012-08-11,44.83080959817003
450,2012-08-18,42.79304552552593
451,2012-08-25,44.83080959817003
452,2012-09-01,46.86857367081412
453,2012-09-08,46.18931897993276
454,2012-09-15,45.51006428905139
455,2012-09-22,48.90633774345822
456,2012-09-29,47.54782836169549
457,2012-10-06,47.54782836169549
458,2012-10-13,47.54782836169549
459,2012-10-20,44.83080959817003
460,2012-10-27,44.15155490728867
461,2012-11-03,46.18931897993276
462,2012-11-10,54.340375270509135
463,2012-11-17,62.4914315610855
464,2012-11-24,44.83080959817003
465,2012-12-01,53.98533007334964
466,2012-12-08,56.515892420537895
467,2012-12-15,56.515892420537895
468,2012-12-22,71.69926650366747
469,2012-12-29,84.3520782396088
470,2013-01-05,77.6039119804401
471,2013-01-12,73.38630806845966
472,2013-01-19,69.16870415647921
473,2013-01-26,70.85574572127139
474,2013-02-02,71.69926650366747
475,2013-02-09,69.16870415647921
476,2013-02-16,75.07334963325184
477,2013-02-23,65.79462102689486
478,2013-03-02,66.63814180929096
479,2013-03-09,70.85574572127139
480,2013-03-16,64.95110024449878
481,2013-03-23,67.48166259168704
482,2013-03-30,59.04645476772616
483,2013-04-06,58.20293398533008
484,2013-04-13,55.67237163814182
485,2013-04-20,58.20293398533008
486,2013-04-27,59.889975550122244
487,2013-05-04,56.515892420537895
488,2013-05-11,56.515892420537895
489,2013-05-18,59.889975550122244
490,2013-05-25,53.141809290953546
491,2013-06-01,57.359413202933986
492,2013-06-08,54.82885085574571
493,2013-06-15,54.82885085574571
494,2013-06-22,58.20293398533008
495,2013-06-29,58.20293398533008
496,2013-07-06,57.359413202933986
497,2013-07-13,54.82885085574571
498,2013-07-20,57.359413202933986
499,2013-07-27,55.67237163814182
500,2013-08-03,56.515892420537895
501,2013-08-10,57.359413202933986
502,2013-08-17,54.82885085574571
503,2013-08-24,52.298288508557455
504,2013-08-31,56.515892420537895
505,2013-09-07,56.515892420537895
506,2013-09-14,58.20293398533008
507,2013-09-21,60.73349633251834
508,2013-09-28,60.73349633251834
509,2013-10-05,59.04645476772616
510,2013-10-12,60.73349633251834
511,2013-10-19,62.42053789731051
512,2013-10-26,59.889975550122244
513,2013-11-02,58.20293398533008
514,2013-11-09,65.79462102689486
515,2013-11-16,71.69926650366747
516,2013-11-23,76.760391198044
517,2013-11-30,53.98533007334964
518,2013-12-07,59.889975550122244
519,2013-12-14,60.73349633251834
520,2013-12-21,64.95110024449878
521,2013-12-28,80.13447432762837
522,2014-01-04,81.82151589242054
523,2014-01-11,77.6039119804401
524,2014-01-18,70.85574572127139
525,2014-01-25,73.38630806845966
526,2014-02-01,65.79462102689486
527,2014-02-08,71.69926650366747
528,2014-02-15,64.10757946210269
529,2014-02-22,63.2640586797066
530,2014-03-01,70.0122249388753
531,2014-03-08,64.10757946210269
532,2014-03-15,59.889975550122244
533,2014-03-22,63.2640586797066
534,2014-03-29,63.2640586797066
535,2014-04-05,60.73349633251834
536,2014-04-12,64.10757946210269
537,2014-04-19,57.359413202933986
538,2014-04-26,52.298288508557455
539,2014-05-03,53.98533007334964
540,2014-05-10,53.141809290953546
541,2014-05-17,54.82885085574571
542,2014-05-24,55.67237163814182
543,2014-05-31,52.298288508557455
544,2014-06-07,51.454767726161364
545,2014-06-14,50.61124694376527
546,2014-06-21,53.141809290953546
547,2014-06-28,56.515892420537895
548,2014-07-05,56.515892420537895
549,2014-07-12,53.98533007334964
550,2014-07-19,53.98533007334964
551,2014-07-26,54.82885085574571
552,2014-08-02,57.359413202933986
553,2014-08-09,54.82885085574571
554,2014-08-16,53.98533007334964
555,2014-08-23,53.141809290953546
556,2014-08-30,57.359413202933986
557,2014-09-06,48.924205378973106
558,2014-09-13,53.141809290953546
559,2014-09-20,55.67237163814182
560,2014-09-27,59.04645476772616
561,2014-10-04,58.20293398533008
562,2014-10-11,52.298288508557455
563,2014-10-18,59.04645476772616
564,2014-10-25,53.141809290953546
565,2014-11-01,59.889975550122244
566,2014-11-08,61.577017114914426
567,2014-11-15,60.73349633251834
568,2014-11-22,67.48166259168704
569,2014-11-29,50.61124694376527
570,2014-12-06,52.298288508557455
571,2014-12-13,53.98533007334964
572,2014-12-20,65.79462102689486
573,2014-12-27,65.79462102689486
574,2015-01-03,64.95110024449878
575,2015-01-10,59.04645476772616
576,2015-01-17,57.359413202933986
577,2015-01-24,57.359413202933986
578,2015-01-31,52.298288508557455
579,2015-02-07,53.141809290953546
580,2015-02-14,57.359413202933986
581,2015-02-21,53.98533007334964
582,2015-02-28,53.98533007334964
583,2015-03-07,55.67237163814182
584,2015-03-14,58.20293398533008
585,2015-03-21,52.298288508557455
586,2015-03-28,56.515892420537895
587,2015-04-04,51.454767726161364
588,2015-04-11,46.39364303178484
589,2015-04-18,49.7677261613692
590,2015-04-25,44.706601466992666
591,2015-05-02,48.924205378973106
592,2015-05-09,49.7677261613692
593,2015-05-16,53.141809290953546
594,2015-05-23,48.924205378973106
595,2015-05-30,50.61124694376527
596,2015-06-06,48.924205378973106
597,2015-06-13,50.61124694376527
598,2015-06-20,47.237163814180924
599,2015-06-27,53.141809290953546
600,2015-07-04,51.454767726161364
601,2015-07-11,51.454767726161364
602,2015-07-18,54.82885085574571
603,2015-07-25,56.515892420537895
604,2015-08-01,59.889975550122244
605,2015-08-08,57.359413202933986
606,2015-08-15,49.7677261613692
607,2015-08-22,53.98533007334964
608,2015-08-29,49.7677261613692
609,2015-09-05,54.82885085574571
610,2015-09-12,50.61124694376527
611,2015-09-19,53.98533007334964
612,2015-09-26,59.889975550122244
613,2015-10-03,54.82885085574571
614,2015-10-10,57.359413202933986
615,2015-10-17,54.82885085574571
616,2015-10-24,59.889975550122244
617,2015-10-31,64.10757946210269
618,2015-11-07,61.577017114914426
619,2015-11-14,65.79462102689486
620,2015-11-21,75.91687041564792
621,2015-11-28,53.141809290953546
622,2015-12-05,55.67237163814182
623,2015-12-12,59.04645476772616
624,2015-12-19,69.16870415647921
625,2015-12-26,76.760391198044
626,2016-01-02,80.13447432762837
627,2016-01-09,68.32518337408314
628,2016-01-16,73.38630806845966
629,2016-01-23,65.79462102689486
630,2016-01-30,70.85574572127139
631,2016-02-06,69.16870415647921
632,2016-02-13,67.48166259168704
633,2016-02-20,66.63814180929096
634,2016-02-27,63.2640586797066
635,2016-03-05,66.63814180929096
636,2016-03-12,65.79462102689486
637,2016-03-19,68.32518337408314
638,2016-03-26,67.48166259168704
639,2016-04-02,61.577017114914426
640,2016-04-09,67.48166259168704
641,2016-04-16,63.2640586797066
642,2016-04-23,63.2640586797066
643,2016-04-30,64.95110024449878
644,2016-05-07,61.577017114914426
645,2016-05-14,67.48166259168704
646,2016-05-21,60.73349633251834
647,2016-05-28,62.42053789731051
648,2016-06-04,59.889975550122244
649,2016-06-11,56.515892420537895
650,2016-06-18,57.359413202933986
651,2016-06-25,59.889975550122244
652,2016-07-02,57.359413202933986
653,2016-07-09,55.67237163814182
654,2016-07-16,55.67237163814182
655,2016-07-23,59.04645476772616
656,2016-07-30,58.20293398533008
657,2016-08-06,52.298288508557455
658,2016-08-13,53.141809290953546
659,2016-08-20,52.298288508557455
660,2016-08-27,54.82885085574571
661,2016-09-03,57.359413202933986
662,2016-09-10,59.04645476772616
663,2016-09-17,54.82885085574571
664,2016-09-24,59.04645476772616
665,2016-10-01,57.359413202933986
666,2016-10-08,57.359413202933986
667,2016-10-15,59.889975550122244
668,2016-10-22,59.889975550122244
669,2016-10-29,58.20293398533008
670,2016-11-05,55.67237163814182
671,2016-11-12,70.85574572127139
672,2016-11-19,78.44743276283619
673,2016-11-26,59.04645476772616
674,2016-12-03,61.0
675,2016-12-10,62.0
676,2016-12-17,72.0
677,2016-12-24,70.0
678,2016-12-31,80.0
679,2017-01-07,76.0
680,2017-01-14,74.0
681,2017-01-21,66.0
682,2017-01-28,62.0
683,2017-02-04,64.99999999999999
684,2017-02-11,64.99999999999999
685,2017-02-18,63.0
686,2017-02-25,70.0
687,2017-03-04,70.0
688,2017-03-11,68.0
689,2017-03-18,67.0
690,2017-03-25,68.0
691,2017-04-01,66.0
692,2017-04-08,67.0
693,2017-04-15,61.0
694,2017-04-22,64.0
695,2017-04-29,61.0
696,2017-05-06,62.0
697,2017-05-13,60.0
698,2017-05-20,60.0
699,2017-05-27,62.0
700,2017-06-03,63.0
701,2017-06-10,62.0
702,2017-06-17,66.0
703,2017-06-24,74.0
704,2017-07-01,79.0
705,2017-07-08,82.0
706,2017-07-15,83.0
707,2017-07-22,82.0
708,2017-07-29,81.0
709,2017-08-05,84.00000000000001
710,2017-08-12,80.0
711,2017-08-19,78.0
712,2017-08-26,71.0
713,2017-09-02,80.0
714,2017-09-09,71.0
715,2017-09-16,76.0
716,2017-09-23,72.0
717,2017-09-30,79.0
718,2017-10-07,73.0
719,2017-10-14,69.0
720,2017-10-21,82.0
721,2017-10-28,80.0
722,2017-11-04,81.0
723,2017-11-11,87.0
724,2017-11-18,89.0
725,2017-11-25,71.0
726,2017-12-02,74.0
727,2017-12-09,75.0
728,2017-12-16,84.00000000000001
729,2017-12-23,96.00000000000001
730,2017-12-30,100.0
731,2018-01-06,94.0
732,2018-01-13,87.0
733,2018-01-20,84.00000000000001
734,2018-01-27,90.0
735,2018-02-03,84.00000000000001
736,2018-02-10,82.0
737,2018-02-17,85.0
738,2018-02-24,78.0
739,2018-03-03,81.0
740,2018-03-10,74.0
741,2018-03-17,76.99999999999999
742,2018-03-24,79.0
743,2018-03-31,76.0
744,2018-04-07,68.0
745,2018-04-14,72.0
746,2018-04-21,71.0
747,2018-04-28,69.0
748,2018-05-05,69.0
749,2018-05-12,68.0
750,2018-05-19,64.99999999999999
751,2018-05-26,70.0
752,2018-06-02,69.0
753,2018-06-09,71.0
754,2018-06-16,67.0
755,2018-06-23,72.0
756,2018-06-30,71.0
757,2018-07-07,74.0
758,2018-07-14,70.0
759,2018-07-21,75.0
760,2018-07-28,72.0
761,2018-08-04,76.0
762,2018-08-11,69.0
763,2018-08-18,67.0
764,2018-08-25,64.99999999999999
765,2018-09-01,69.0
766,2018-09-08,64.99999999999999
767,2018-09-15,69.0
768,2018-09-22,71.0
769,2018-09-29,70.0
770,2018-10-06,71.0
771,2018-10-13,68.0
772,2018-10-20,69.0
773,2018-10-27,70.0
774,2018-11-03,71.0
775,2018-11-10,76.99999999999999
776,2018-11-17,83.0
777,2018-11-24,70.0
778,2018-12-01,69.0
779,2018-12-08,68.0
780,2018-12-15,74.0
781,2018-12-22,84.00000000000001
782,2018-12-29,95.0
783,2019-01-05,85.0
784,2019-01-12,80.0
785,2019-01-19,78.0
786,2019-01-26,78.0
787,2019-02-02,70.0
788,2019-02-09,72.0
789,2019-02-16,71.0
790,2019-02-23,67.0
791,2019-03-02,76.99999999999999
792,2019-03-09,70.0
793,2019-03-16,73.0
794,2019-03-23,71.0
795,2019-03-30,73.0
796,2019-04-06,71.0
797,2019-04-13,73.0
798,2019-04-20,63.0
799,2019-04-27,67.0
800,2019-05-04,68.0
801,2019-05-11,64.99999999999999
802,2019-05-18,64.99999999999999
803,2019-05-25,68.0
804,2019-06-01,68.0
805,2019-06-08,67.0
806,2019-06-15,70.0
807,2019-06-22,68.0
808,2019-06-29,69.0
809,2019-07-06,66.0
810,2019-07-13,64.0
811,2019-07-20,69.0
812,2019-07-27,69.0
813,2019-08-03,70.0
814,2019-08-10,68.0
815,2019-08-17,69.0
816,2019-08-24,64.99999999999999
817,2019-08-31,67.0
818,2019-09-07,66.0
819,2019-09-14,67.0
820,2019-09-21,67.0
821,2019-09-28,74.0
822,2019-10-05,68.0
823,2019-10-12,69.0
824,2019-10-19,78.0
825,2019-10-26,76.99999999999999
826,2019-11-02,87.0
827,2019-11-09,83.0
828,2019-11-16,86.0
829,2019-11-23,88.0
830,2019-11-30,73.0
831,2019-12-07,71.0
832,2019-12-14,76.99999999999999
833,2019-12-21,87.0
834,2019-12-28,100.0
835,2020-01-04,93.0
836,2020-01-11,81.0
837,2020-01-18,85.0
838,2020-01-25,80.10563380281688
839,2020-02-01,76.10035211267603
840,2020-02-08,78.50352112676055
841,2020-02-15,79.30457746478872
842,2020-02-22,73.69718309859154
843,2020-02-29,67.28873239436618
844,2020-03-07,60.88028169014083
845,2020-03-14,51.2676056338028
846,2020-03-21,52.869718309859145
847,2020-03-28,55.27288732394366
848,2020-04-04,63.283450704225345
849,2020-04-11,59.27816901408449
850,2020-04-18,60.079225352112665
851,2020-04-25,63.283450704225345
852,2020-05-02,66.48767605633802
853,2020-05-09,64.08450704225352
854,2020-05-16,64.08450704225352
855,2020-05-23,63.283450704225345
