,Search Term,diet plan
401,2011-09-03,60.20108324539078
402,2011-09-10,65.67390899497174
403,2011-09-17,62.025358495251105
404,2011-09-24,57.46467037060028
405,2011-10-01,50.16756937115897
406,2011-10-08,53.81611987087962
407,2011-10-15,47.43115649636849
408,2011-10-22,47.43115649636849
409,2011-10-29,45.60688124650816
410,2011-11-05,55.64039512073995
411,2011-11-12,50.16756937115897
412,2011-11-19,41.9583307467875
413,2011-11-26,51.079706996089136
414,2011-12-03,40.13405549692718
415,2011-12-10,39.221917871997015
416,2011-12-17,35.57336737227636
417,2011-12-24,56.55253274567011
418,2011-12-31,91.21376249301632
419,2012-01-07,72.0588723694829
420,2012-01-14,67.49818424483207
421,2012-01-21,63.84963374511141
422,2012-01-28,61.11322087032093
423,2012-02-04,61.11322087032093
424,2012-02-11,55.64039512073995
425,2012-02-18,65.67390899497174
426,2012-02-25,61.11322087032093
427,2012-03-03,62.93749612018126
428,2012-03-10,62.93749612018126
429,2012-03-17,63.84963374511141
430,2012-03-24,61.11322087032093
431,2012-03-31,62.93749612018126
432,2012-04-07,66.58604661990191
433,2012-04-14,72.0588723694829
434,2012-04-21,65.67390899497174
435,2012-04-28,68.41032186976224
436,2012-05-05,62.93749612018126
437,2012-05-12,67.49818424483207
438,2012-05-19,65.67390899497174
439,2012-05-26,66.58604661990191
440,2012-06-02,69.3224594946924
441,2012-06-09,71.14673474455272
442,2012-06-16,68.41032186976224
443,2012-06-23,72.0588723694829
444,2012-06-30,70.23459711962256
445,2012-07-07,73.88314761934322
446,2012-07-14,68.41032186976224
447,2012-07-21,72.0588723694829
448,2012-07-28,68.41032186976224
449,2012-08-04,71.14673474455272
450,2012-08-11,65.67390899497174
451,2012-08-18,64.76177137004159
452,2012-08-25,65.67390899497174
453,2012-09-01,63.84963374511141
454,2012-09-08,62.025358495251105
455,2012-09-15,57.46467037060028
456,2012-09-22,53.81611987087962
457,2012-09-29,54.728257495809785
458,2012-10-06,53.81611987087962
459,2012-10-13,52.903982245949464
460,2012-10-20,48.34329412129865
461,2012-10-27,49.25543174622881
462,2012-11-03,50.16756937115897
463,2012-11-10,52.903982245949464
464,2012-11-17,49.25543174622881
465,2012-11-24,57.511235955056186
466,2012-12-01,50.57022471910112
467,2012-12-08,43.62921348314606
468,2012-12-15,36.68820224719101
469,2012-12-22,53.544943820224724
470,2012-12-29,88.25
471,2013-01-05,90.23314606741573
472,2013-01-12,74.36797752808988
473,2013-01-19,71.39325842696628
474,2013-01-26,66.43539325842697
475,2013-02-02,68.4185393258427
476,2013-02-09,63.460674157303366
477,2013-02-16,68.4185393258427
478,2013-02-23,77.34269662921348
479,2013-03-02,69.41011235955055
480,2013-03-09,66.43539325842697
481,2013-03-16,71.39325842696628
482,2013-03-23,66.43539325842697
483,2013-03-30,72.38483146067416
484,2013-04-06,70.40168539325843
485,2013-04-13,71.39325842696628
486,2013-04-20,72.38483146067416
487,2013-04-27,72.38483146067416
488,2013-05-04,68.4185393258427
489,2013-05-11,69.41011235955055
490,2013-05-18,68.4185393258427
491,2013-05-25,69.41011235955055
492,2013-06-01,67.42696629213482
493,2013-06-08,68.4185393258427
494,2013-06-15,65.44382022471909
495,2013-06-22,64.45224719101124
496,2013-06-29,64.45224719101124
497,2013-07-06,71.39325842696628
498,2013-07-13,70.40168539325843
499,2013-07-20,58.502808988764045
500,2013-07-27,66.43539325842697
501,2013-08-03,69.41011235955055
502,2013-08-10,67.42696629213482
503,2013-08-17,66.43539325842697
504,2013-08-24,64.45224719101124
505,2013-08-31,63.460674157303366
506,2013-09-07,60.485955056179776
507,2013-09-14,59.4943820224719
508,2013-09-21,58.502808988764045
509,2013-09-28,58.502808988764045
510,2013-10-05,59.4943820224719
511,2013-10-12,58.502808988764045
512,2013-10-19,58.502808988764045
513,2013-10-26,56.51966292134831
514,2013-11-02,57.511235955056186
515,2013-11-09,58.502808988764045
516,2013-11-16,56.51966292134831
517,2013-11-23,48.587078651685395
518,2013-11-30,53.544943820224724
519,2013-12-07,49.578651685393254
520,2013-12-14,42.6376404494382
521,2013-12-21,50.57022471910112
522,2013-12-28,91.22471910112358
523,2014-01-04,99.15730337078651
524,2014-01-11,80.31741573033709
525,2014-01-18,75.35955056179775
526,2014-01-25,75.35955056179775
527,2014-02-01,72.38483146067416
528,2014-02-08,66.43539325842697
529,2014-02-15,72.38483146067416
530,2014-02-22,75.35955056179775
531,2014-03-01,75.35955056179775
532,2014-03-08,69.41011235955055
533,2014-03-15,67.42696629213482
534,2014-03-22,67.42696629213482
535,2014-03-29,71.39325842696628
536,2014-04-05,63.460674157303366
537,2014-04-12,66.43539325842697
538,2014-04-19,70.40168539325843
539,2014-04-26,71.39325842696628
540,2014-05-03,68.4185393258427
541,2014-05-10,67.42696629213482
542,2014-05-17,65.44382022471909
543,2014-05-24,64.45224719101124
544,2014-05-31,63.460674157303366
545,2014-06-07,61.47752808988764
546,2014-06-14,58.502808988764045
547,2014-06-21,61.47752808988764
548,2014-06-28,60.485955056179776
549,2014-07-05,63.460674157303366
550,2014-07-12,59.4943820224719
551,2014-07-19,60.485955056179776
552,2014-07-26,65.44382022471909
553,2014-08-02,61.47752808988764
554,2014-08-09,62.46910112359551
555,2014-08-16,61.47752808988764
556,2014-08-23,58.502808988764045
557,2014-08-30,54.53651685393258
558,2014-09-06,60.485955056179776
559,2014-09-13,60.485955056179776
560,2014-09-20,56.51966292134831
561,2014-09-27,51.56179775280898
562,2014-10-04,59.4943820224719
563,2014-10-11,52.55337078651685
564,2014-10-18,49.578651685393254
565,2014-10-25,53.544943820224724
566,2014-11-01,54.53651685393258
567,2014-11-08,48.587078651685395
568,2014-11-15,50.57022471910112
569,2014-11-22,45.61235955056179
570,2014-11-29,52.55337078651685
571,2014-12-06,48.587078651685395
572,2014-12-13,42.6376404494382
573,2014-12-20,43.62921348314606
574,2014-12-27,74.36797752808988
575,2015-01-03,88.25
576,2015-01-10,74.36797752808988
577,2015-01-17,67.42696629213482
578,2015-01-24,66.43539325842697
579,2015-01-31,63.460674157303366
580,2015-02-07,58.502808988764045
581,2015-02-14,65.44382022471909
582,2015-02-21,66.43539325842697
583,2015-02-28,64.45224719101124
584,2015-03-07,66.43539325842697
585,2015-03-14,63.460674157303366
586,2015-03-21,62.46910112359551
587,2015-03-28,65.44382022471909
588,2015-04-04,67.42696629213482
589,2015-04-11,69.41011235955055
590,2015-04-18,69.41011235955055
591,2015-04-25,65.44382022471909
592,2015-05-02,63.460674157303366
593,2015-05-09,68.4185393258427
594,2015-05-16,62.46910112359551
595,2015-05-23,63.460674157303366
596,2015-05-30,66.43539325842697
597,2015-06-06,63.460674157303366
598,2015-06-13,61.47752808988764
599,2015-06-20,58.502808988764045
600,2015-06-27,58.502808988764045
601,2015-07-04,63.460674157303366
602,2015-07-11,59.4943820224719
603,2015-07-18,66.43539325842697
604,2015-07-25,60.485955056179776
605,2015-08-01,63.460674157303366
606,2015-08-08,61.47752808988764
607,2015-08-15,60.485955056179776
608,2015-08-22,60.485955056179776
609,2015-08-29,57.511235955056186
610,2015-09-05,60.485955056179776
611,2015-09-12,59.4943820224719
612,2015-09-19,55.52808988764044
613,2015-09-26,54.53651685393258
614,2015-10-03,54.53651685393258
615,2015-10-10,53.544943820224724
616,2015-10-17,52.55337078651685
617,2015-10-24,51.56179775280898
618,2015-10-31,54.53651685393258
619,2015-11-07,49.578651685393254
620,2015-11-14,49.578651685393254
621,2015-11-21,45.61235955056179
622,2015-11-28,48.587078651685395
623,2015-12-05,47.595505617977516
624,2015-12-12,44.62078651685393
625,2015-12-19,41.64606741573033
626,2015-12-26,68.4185393258427
627,2016-01-02,80.31741573033709
628,2016-01-09,69.41011235955055
629,2016-01-16,64.45224719101124
630,2016-01-23,73.37640449438202
631,2016-01-30,70.40168539325843
632,2016-02-06,66.43539325842697
633,2016-02-13,66.43539325842697
634,2016-02-20,70.40168539325843
635,2016-02-27,72.38483146067416
636,2016-03-05,66.43539325842697
637,2016-03-12,66.43539325842697
638,2016-03-19,60.485955056179776
639,2016-03-26,66.43539325842697
640,2016-04-02,66.43539325842697
641,2016-04-09,66.43539325842697
642,2016-04-16,66.43539325842697
643,2016-04-23,65.44382022471909
644,2016-04-30,63.460674157303366
645,2016-05-07,63.460674157303366
646,2016-05-14,61.47752808988764
647,2016-05-21,61.47752808988764
648,2016-05-28,61.47752808988764
649,2016-06-04,64.45224719101124
650,2016-06-11,57.511235955056186
651,2016-06-18,58.502808988764045
652,2016-06-25,57.511235955056186
653,2016-07-02,61.47752808988764
654,2016-07-09,60.485955056179776
655,2016-07-16,67.42696629213482
656,2016-07-23,64.45224719101124
657,2016-07-30,64.45224719101124
658,2016-08-06,60.485955056179776
659,2016-08-13,55.52808988764044
660,2016-08-20,56.51966292134831
661,2016-08-27,56.51966292134831
662,2016-09-03,58.502808988764045
663,2016-09-10,56.51966292134831
664,2016-09-17,54.53651685393258
665,2016-09-24,51.56179775280898
666,2016-10-01,48.587078651685395
667,2016-10-08,49.578651685393254
668,2016-10-15,50.57022471910112
669,2016-10-22,47.595505617977516
670,2016-10-29,49.578651685393254
671,2016-11-05,48.587078651685395
672,2016-11-12,50.57022471910112
673,2016-11-19,44.62078651685393
674,2016-11-26,56.99999999999999
675,2016-12-03,51.99999999999999
676,2016-12-10,46.0
677,2016-12-17,43.0
678,2016-12-24,61.0
679,2016-12-31,93.99999999999999
680,2017-01-07,76.99999999999999
681,2017-01-14,76.0
682,2017-01-21,66.0
683,2017-01-28,68.0
684,2017-02-04,63.0
685,2017-02-11,63.0
686,2017-02-18,66.0
687,2017-02-25,66.0
688,2017-03-04,66.0
689,2017-03-11,64.0
690,2017-03-18,68.0
691,2017-03-25,67.0
692,2017-04-01,60.0
693,2017-04-08,63.0
694,2017-04-15,69.0
695,2017-04-22,67.0
696,2017-04-29,66.0
697,2017-05-06,66.0
698,2017-05-13,65.0
699,2017-05-20,66.0
700,2017-05-27,63.0
701,2017-06-03,66.0
702,2017-06-10,63.0
703,2017-06-17,61.999999999999986
704,2017-06-24,64.0
705,2017-07-01,68.0
706,2017-07-08,69.0
707,2017-07-15,68.0
708,2017-07-22,64.0
709,2017-07-29,65.0
710,2017-08-05,63.0
711,2017-08-12,61.999999999999986
712,2017-08-19,59.0
713,2017-08-26,56.00000000000001
714,2017-09-02,60.0
715,2017-09-09,61.999999999999986
716,2017-09-16,63.0
717,2017-09-23,60.0
718,2017-09-30,61.0
719,2017-10-07,61.999999999999986
720,2017-10-14,56.99999999999999
721,2017-10-21,68.0
722,2017-10-28,64.0
723,2017-11-04,60.0
724,2017-11-11,59.0
725,2017-11-18,51.99999999999999
726,2017-11-25,53.99999999999999
727,2017-12-02,51.99999999999999
728,2017-12-09,49.0
729,2017-12-16,46.99999999999999
730,2017-12-23,61.0
731,2017-12-30,91.0
732,2018-01-06,88.0
733,2018-01-13,76.99999999999999
734,2018-01-20,75.0
735,2018-01-27,81.0
736,2018-02-03,76.99999999999999
737,2018-02-10,70.0
738,2018-02-17,72.0
739,2018-02-24,70.0
740,2018-03-03,71.00000000000001
741,2018-03-10,70.0
742,2018-03-17,68.0
743,2018-03-24,66.0
744,2018-03-31,69.0
745,2018-04-07,66.0
746,2018-04-14,65.0
747,2018-04-21,66.0
748,2018-04-28,70.0
749,2018-05-05,66.0
750,2018-05-12,67.0
751,2018-05-19,61.999999999999986
752,2018-05-26,69.0
753,2018-06-02,66.0
754,2018-06-09,65.0
755,2018-06-16,66.0
756,2018-06-23,65.0
757,2018-06-30,68.0
758,2018-07-07,75.0
759,2018-07-14,71.00000000000001
760,2018-07-21,71.00000000000001
761,2018-07-28,72.0
762,2018-08-04,69.0
763,2018-08-11,70.0
764,2018-08-18,59.0
765,2018-08-25,60.0
766,2018-09-01,64.0
767,2018-09-08,57.99999999999999
768,2018-09-15,61.0
769,2018-09-22,60.0
770,2018-09-29,59.0
771,2018-10-06,59.0
772,2018-10-13,55.00000000000001
773,2018-10-20,57.99999999999999
774,2018-10-27,59.0
775,2018-11-03,56.99999999999999
776,2018-11-10,56.99999999999999
777,2018-11-17,51.0
778,2018-11-24,57.99999999999999
779,2018-12-01,51.99999999999999
780,2018-12-08,50.0
781,2018-12-15,49.0
782,2018-12-22,69.0
783,2018-12-29,100.0
784,2019-01-05,82.0
785,2019-01-12,80.0
786,2019-01-19,75.0
787,2019-01-26,76.0
788,2019-02-02,71.00000000000001
789,2019-02-09,63.0
790,2019-02-16,71.00000000000001
791,2019-02-23,70.0
792,2019-03-02,72.0
793,2019-03-09,65.0
794,2019-03-16,67.0
795,2019-03-23,66.0
796,2019-03-30,65.0
797,2019-04-06,64.0
798,2019-04-13,65.0
799,2019-04-20,66.0
800,2019-04-27,68.0
801,2019-05-04,63.0
802,2019-05-11,61.999999999999986
803,2019-05-18,61.999999999999986
804,2019-05-25,63.0
805,2019-06-01,65.0
806,2019-06-08,65.0
807,2019-06-15,64.0
808,2019-06-22,63.0
809,2019-06-29,66.0
810,2019-07-06,73.0
811,2019-07-13,66.0
812,2019-07-20,65.0
813,2019-07-27,67.0
814,2019-08-03,65.0
815,2019-08-10,61.999999999999986
816,2019-08-17,67.0
817,2019-08-24,61.999999999999986
818,2019-08-31,59.0
819,2019-09-07,61.0
820,2019-09-14,61.0
821,2019-09-21,56.00000000000001
822,2019-09-28,56.00000000000001
823,2019-10-05,56.00000000000001
824,2019-10-12,56.00000000000001
825,2019-10-19,55.00000000000001
826,2019-10-26,55.00000000000001
827,2019-11-02,63.0
828,2019-11-09,56.99999999999999
829,2019-11-16,56.00000000000001
830,2019-11-23,50.0
831,2019-11-30,52.99999999999999
832,2019-12-07,46.0
833,2019-12-14,45.0
834,2019-12-21,55.00000000000001
835,2019-12-28,93.0
836,2020-01-04,81.0
837,2020-01-11,69.0
838,2020-01-18,65.0
839,2020-01-25,64.43691148775895
840,2020-02-01,62.3126177024482
841,2020-02-08,64.43691148775895
842,2020-02-15,65.85310734463276
843,2020-02-22,61.604519774011294
844,2020-02-29,57.35593220338983
845,2020-03-07,49.5668549905838
846,2020-03-14,35.40489642184557
847,2020-03-21,31.864406779661014
848,2020-03-28,40.36158192090395
849,2020-04-04,43.902071563088505
850,2020-04-11,50.27495291902071
