ds,vegan,vegetarian,plant_based_plus_plant_based,vegan_informative,vegetarian_informative,plant based_informative,vegan_behavior,vegetarian_behavior,plant based_behavior,behavior_bare,informative_bare,food
2012-03-03,14.0,15.894559766623917,1.1596072736715906,8.261292597097063,8.579378829722128,1.0837406876152027,5.7387074029029375,7.315180936901791,0.07586658605638788,1316.8181804558699,550.3259327758145,552.0443349753693
2012-03-10,13.0,15.487006952095104,1.008980348193579,7.046275766873188,8.21620608205436,0.9064579346038657,5.953724233126812,7.270800870040746,0.10252241358971335,1339.6427840381223,520.3024493802386,522.3645320197044
2012-03-17,14.0,14.264348508508645,1.0975034883519397,8.431525993802556,7.463641262712567,1.0216369022955518,5.568474006197445,6.800707245796078,0.07586658605638788,1260.87120251949,544.2181319647262,546.1083743842365
2012-03-24,13.0,13.653019286715418,0.9218178893499815,7.373779768950516,6.486622738595474,0.8172450274884739,5.626220231049484,7.166396548119944,0.10457286186150763,1244.1447852479525,520.3024493802386,522.3645320197044
2012-03-31,14.0,15.487006952095104,0.8305733865620951,7.94406295314395,7.976793710220489,0.7362527660595588,6.05593704685605,7.510213241874615,0.09432062050253628,1371.1076888811838,562.3696941780361,563.9162561576354
2012-04-07,12.0,14.671901323037464,1.2095104994780423,6.51310369579347,7.914397772857957,1.106988085888329,5.48689630420653,6.757503550179506,0.10252241358971335,1272.0632512527054,526.0092896780976,528.3004926108374
2012-04-14,13.0,14.264348508508645,1.2020647291799016,7.758907383786589,7.893807547554255,1.1097945569491596,5.241092616213411,6.37054096095439,0.09227017223074202,1206.9594372277836,538.053051080319,540.1724137931034
2012-04-21,14.0,15.690783359359514,1.1514735673294578,8.441490114074991,8.789524528289089,1.0510016020115387,5.558509885925008,6.901258831070424,0.10047196531791912,1217.6317207788024,531.7161299759566,534.2364532019703
2012-04-28,13.0,14.468124915773055,0.9303950289482205,7.726663225848591,7.830032634474704,0.8524779946200383,5.273336774151409,6.638092281298351,0.07791703432818216,1234.3932277965564,525.7801693848237,528.3004926108374
2012-05-05,12.0,13.653019286715418,0.7788660461847745,6.674756404054467,6.8891542585873005,0.6845454256822382,5.325243595945533,6.763865028128118,0.09432062050253628,1272.4953050838774,561.0522524917108,563.9162561576354
2012-05-12,12.0,14.060572101244237,0.8134191073656171,6.528665901486807,7.097754675226322,0.7396029695810235,5.471334098513193,6.9628174260179145,0.07381613778459363,1282.3074696242008,543.1298105716749,546.1083743842365
2012-05-19,12.0,15.894559766623917,0.9367246207194843,6.540186611233696,8.88052280752905,0.8649589312066849,5.459813388766304,7.0140369590948675,0.07176568951279937,1303.0130403164746,530.9714890228162,534.2364532019703
2012-05-26,13.0,13.653019286715418,1.0374331296178219,6.9037585329350515,6.853010952232747,0.9492638539306684,6.0962414670649485,6.800008334482671,0.08816927568715349,1323.1882407819141,542.6715699851269,546.1083743842365
2012-06-02,13.0,14.264348508508645,1.0107844627644482,7.191746403492792,7.239184012585403,0.8754548768260266,5.808253596507208,7.025164495923242,0.13532958593842162,1314.807184029672,548.5502505029413,552.0443349753693
2012-06-09,13.0,15.690783359359514,0.8644537024721674,6.986911021430641,8.853084347560848,0.7906375646875737,6.013088978569359,6.837699011798667,0.07381613778459363,1375.3387528592411,542.4997297651714,546.1083743842365
2012-06-16,14.0,14.264348508508645,0.7592197163734348,8.29801837626757,7.726456987036749,0.699756716491401,5.701981623732428,6.537891521471896,0.05946299988203375,1351.768906332596,506.7694060717363,510.4926108374384
2012-06-23,16.0,13.653019286715418,1.0396958682180193,10.528890021753892,7.017313188514136,0.9392239029001002,5.471109978246108,6.635706098201282,0.10047196531791912,1365.7554100726572,518.4122069607283,522.3645320197044
