,Search Term,vegetarian restaurants near me
398,2020-07-11,29.41304347826087
399,2020-07-18,25.82608695652174
400,2020-07-25,25.82608695652174
401,2020-08-01,30.130434782608695
402,2020-08-08,31.565217391304344
403,2020-08-15,30.84782608695652
404,2020-08-22,31.565217391304344
405,2020-08-29,40.17391304347826
406,2020-09-05,38.02173913043478
407,2020-09-12,38.7391304347826
408,2020-09-19,38.02173913043478
409,2020-09-26,38.7391304347826
410,2020-10-03,35.869565217391305
411,2020-10-10,35.869565217391305
412,2020-10-17,35.869565217391305
413,2020-10-24,33.71739130434782
414,2020-10-31,32.28260869565217
415,2020-11-07,29.41304347826087
416,2020-11-14,30.84782608695652
417,2020-11-21,26.543478260869563
418,2020-11-28,29.41304347826087
419,2020-12-05,30.84782608695652
420,2020-12-12,33.71739130434782
421,2020-12-19,32.99999999999999
422,2020-12-26,46.630434782608695
423,2021-01-02,39.45652173913043
424,2021-01-09,38.02173913043478
425,2021-01-16,40.17391304347826
426,2021-01-23,38.7391304347826
427,2021-01-30,38.7391304347826
428,2021-02-06,37.30434782608695
429,2021-02-13,41.60869565217391
430,2021-02-20,41.60869565217391
431,2021-02-27,42.326086956521735
432,2021-03-06,43.760869565217384
433,2021-03-13,44.47826086956521
434,2021-03-20,43.760869565217384
435,2021-03-27,50.93478260869565
436,2021-04-03,43.760869565217384
437,2021-04-10,43.760869565217384
438,2021-04-17,39.45652173913043
439,2021-04-24,40.891304347826086
440,2021-05-01,43.04347826086956
441,2021-05-08,49.49999999999999
442,2021-05-15,42.326086956521735
443,2021-05-22,49.49999999999999
444,2021-05-29,50.21739130434783
445,2021-06-05,53.086956521739125
446,2021-06-12,50.93478260869565
447,2021-06-19,57.39130434782608
448,2021-06-26,59.54347826086956
449,2021-07-03,58.1086956521739
450,2021-07-10,63.13043478260869
451,2021-07-17,65.28260869565217
452,2021-07-24,69.58695652173913
453,2021-07-31,63.13043478260869
454,2021-08-07,71.73913043478261
455,2021-08-14,63.847826086956516
456,2021-08-21,61.69565217391304
457,2021-08-28,61.69565217391304
458,2021-09-04,63.847826086956516
459,2021-09-11,58.82608695652174
460,2021-09-18,57.39130434782608
461,2021-09-25,55.2391304347826
462,2021-10-02,60.26086956521739
463,2021-10-09,63.13043478260869
464,2021-10-16,55.95652173913043
465,2021-10-23,55.95652173913043
466,2021-10-30,56.67391304347825
467,2021-11-06,58.1086956521739
468,2021-11-13,52.3695652173913
469,2021-11-20,50.21739130434783
470,2021-11-27,51.65217391304348
471,2021-12-04,49.49999999999999
472,2021-12-11,51.65217391304348
473,2021-12-18,58.82608695652174
474,2021-12-25,66.71739130434781
475,2022-01-01,43.760869565217384
476,2022-01-08,39.45652173913043
477,2022-01-15,34.43478260869565
478,2022-01-22,38.7391304347826
479,2022-01-29,39.45652173913043
480,2022-02-05,48.78260869565217
481,2022-02-12,57.39130434782608
482,2022-02-19,48.78260869565217
483,2022-02-26,56.67391304347825
484,2022-03-05,53.086956521739125
485,2022-03-12,58.1086956521739
486,2022-03-19,57.39130434782608
487,2022-03-26,56.67391304347825
488,2022-04-02,58.1086956521739
489,2022-04-09,63.13043478260869
490,2022-04-16,54.521739130434774
491,2022-04-23,50.93478260869565
492,2022-04-30,59.54347826086956
493,2022-05-07,56.67391304347825
494,2022-05-14,50.93478260869565
495,2022-05-21,52.3695652173913
496,2022-05-28,59.54347826086956
497,2022-06-04,56.67391304347825
498,2022-06-11,53.086956521739125
499,2022-06-18,63.13043478260869
500,2022-06-25,55.2391304347826
501,2022-07-02,61.69565217391304
502,2022-07-09,61.69565217391304
503,2022-07-16,65.28260869565217
504,2022-07-23,59.54347826086956
505,2022-07-30,63.847826086956516
