,Search Term,vegetarian restaurant
856,2020-05-23,26.58552631578947
857,2020-05-30,28.554824561403503
858,2020-06-06,30.52412280701754
859,2020-06-13,35.44736842105263
860,2020-06-20,39.3859649122807
861,2020-06-27,40.37061403508771
862,2020-07-04,42.339912280701746
863,2020-07-11,42.339912280701746
864,2020-07-18,44.30921052631579
865,2020-07-25,48.247807017543856
866,2020-08-01,56.12499999999999
867,2020-08-08,53.17105263157894
868,2020-08-15,54.15570175438595
869,2020-08-22,48.247807017543856
870,2020-08-29,56.12499999999999
871,2020-09-05,50.21710526315789
872,2020-09-12,54.15570175438595
873,2020-09-19,50.21710526315789
874,2020-09-26,51.201754385964904
875,2020-10-03,46.278508771929815
876,2020-10-10,44.30921052631579
877,2020-10-17,49.23245614035087
878,2020-10-24,46.278508771929815
879,2020-10-31,34.46271929824561
880,2020-11-07,36.432017543859644
881,2020-11-14,37.41666666666666
882,2020-11-21,34.46271929824561
883,2020-11-28,38.40131578947368
884,2020-12-05,39.3859649122807
885,2020-12-12,43.32456140350877
886,2020-12-19,47.263157894736835
887,2020-12-26,53.17105263157894
888,2021-01-02,39.3859649122807
889,2021-01-09,38.40131578947368
890,2021-01-16,38.40131578947368
891,2021-01-23,37.41666666666666
892,2021-01-30,36.432017543859644
893,2021-02-06,47.263157894736835
894,2021-02-13,46.278508771929815
895,2021-02-20,46.278508771929815
896,2021-02-27,45.2938596491228
897,2021-03-06,52.18640350877192
898,2021-03-13,49.23245614035087
899,2021-03-20,50.21710526315789
900,2021-03-27,56.12499999999999
901,2021-04-03,50.21710526315789
902,2021-04-10,48.247807017543856
903,2021-04-17,42.339912280701746
904,2021-04-24,43.32456140350877
905,2021-05-01,45.2938596491228
906,2021-05-08,46.278508771929815
907,2021-05-15,41.355263157894726
908,2021-05-22,45.2938596491228
909,2021-05-29,48.247807017543856
910,2021-06-05,46.278508771929815
911,2021-06-12,49.23245614035087
912,2021-06-19,51.201754385964904
913,2021-06-26,50.21710526315789
914,2021-07-03,61.04824561403508
915,2021-07-10,55.14035087719298
916,2021-07-17,63.017543859649116
917,2021-07-24,58.09429824561403
918,2021-07-31,58.09429824561403
919,2021-08-07,64.98684210526314
920,2021-08-14,60.06359649122807
921,2021-08-21,57.10964912280701
922,2021-08-28,55.14035087719298
923,2021-09-04,57.10964912280701
924,2021-09-11,55.14035087719298
925,2021-09-18,59.07894736842104
926,2021-09-25,57.10964912280701
927,2021-10-02,65.97149122807016
928,2021-10-09,65.97149122807016
929,2021-10-16,55.14035087719298
930,2021-10-23,54.15570175438595
931,2021-10-30,63.017543859649116
932,2021-11-06,64.00219298245614
933,2021-11-13,63.017543859649116
934,2021-11-20,59.07894736842104
935,2021-11-27,64.00219298245614
936,2021-12-04,61.04824561403508
937,2021-12-11,63.017543859649116
938,2021-12-18,63.017543859649116
939,2021-12-25,73.8486842105263
940,2022-01-01,59.07894736842104
941,2022-01-08,56.12499999999999
942,2022-01-15,53.17105263157894
943,2022-01-22,56.12499999999999
944,2022-01-29,73.8486842105263
945,2022-02-05,60.06359649122807
946,2022-02-12,68.92543859649122
947,2022-02-19,63.017543859649116
948,2022-02-26,64.00219298245614
949,2022-03-05,61.04824561403508
950,2022-03-12,65.97149122807016
951,2022-03-19,69.91008771929823
952,2022-03-26,68.92543859649122
953,2022-04-02,71.87938596491227
954,2022-04-09,85.66447368421052
955,2022-04-16,76.80263157894736
956,2022-04-23,70.89473684210526
957,2022-04-30,80.74122807017542
958,2022-05-07,71.87938596491227
959,2022-05-14,77.78728070175438
960,2022-05-21,66.95614035087718
961,2022-05-28,72.86403508771929
962,2022-06-04,70.89473684210526
963,2022-06-11,80.74122807017542
964,2022-06-18,76.80263157894736
965,2022-06-25,75.81798245614034
966,2022-07-02,78.7719298245614
967,2022-07-09,71.87938596491227
968,2022-07-16,75.81798245614034
969,2022-07-23,79.75657894736841
970,2022-07-30,80.74122807017542
971,2022-08-06,83.69517543859648
972,2022-08-13,85.66447368421052
973,2022-08-20,70.89473684210526
974,2022-08-27,76.80263157894736
975,2022-09-03,76.80263157894736
976,2022-09-10,67.9407894736842
977,2022-09-17,76.80263157894736
978,2022-09-24,88.61842105263158
979,2022-10-01,78.7719298245614
980,2022-10-08,79.75657894736841
981,2022-10-15,65.97149122807016
982,2022-10-22,70.89473684210526
983,2022-10-29,66.95614035087718
984,2022-11-05,65.97149122807016
985,2022-11-12,69.91008771929823
986,2022-11-19,66.95614035087718
987,2022-11-26,65.97149122807016
988,2022-12-03,69.91008771929823
989,2022-12-10,71.87938596491227
990,2022-12-17,79.75657894736841
991,2022-12-24,87.63377192982455
992,2022-12-31,84.67982456140349
993,2023-01-07,79.75657894736841
994,2023-01-14,74.83333333333331
995,2023-01-21,88.61842105263158
996,2023-01-28,86.64912280701753
997,2023-02-04,79.75657894736841
998,2023-02-11,74.83333333333331
999,2023-02-18,76.80263157894736
1000,2023-02-25,68.92543859649122
1001,2023-03-04,73.8486842105263
1002,2023-03-11,69.91008771929823
1003,2023-03-18,65.97149122807016
1004,2023-03-25,71.87938596491227
1005,2023-04-01,78.7719298245614
1006,2023-04-08,69.91008771929823
1007,2023-04-15,72.86403508771929
1008,2023-04-22,76.80263157894736
1009,2023-04-29,78.7719298245614
1010,2023-05-06,79.75657894736841
1011,2023-05-13,79.75657894736841
1012,2023-05-20,75.81798245614034
1013,2023-05-27,83.69517543859648
1014,2023-06-03,73.8486842105263
1015,2023-06-10,79.75657894736841
1016,2023-06-17,82.71052631578945
1017,2023-06-24,84.67982456140349
1018,2023-07-01,84.67982456140349
1019,2023-07-08,76.80263157894736
1020,2023-07-15,86.64912280701753
1021,2023-07-22,81.72587719298244
1022,2023-07-29,88.61842105263158
1023,2023-08-05,87.63377192982455
1024,2023-08-12,85.66447368421052
1025,2023-08-19,75.81798245614034
1026,2023-08-26,86.64912280701753
1027,2023-09-02,76.80263157894736
1028,2023-09-09,69.91008771929823
1029,2023-09-16,73.8486842105263
1030,2023-09-23,82.71052631578945
1031,2023-09-30,72.86403508771929
1032,2023-10-07,76.80263157894736
1033,2023-10-14,98.46491228070174
1034,2023-10-21,66.95614035087718
1035,2023-10-28,72.86403508771929
1036,2023-11-04,64.00219298245614
1037,2023-11-11,76.80263157894736
1038,2023-11-18,73.8486842105263
1039,2023-11-25,64.98684210526314
1040,2023-12-02,72.86403508771929
1041,2023-12-09,75.81798245614034
1042,2023-12-16,80.74122807017542
1043,2023-12-23,95.51096491228068
1044,2023-12-30,86.64912280701753
1045,2024-01-06,68.92543859649122
1046,2024-01-13,72.86403508771929
1047,2024-01-20,82.71052631578945
1048,2024-01-27,70.89473684210526
1049,2024-02-03,80.74122807017542
1050,2024-02-10,79.75657894736841
1051,2024-02-17,75.81798245614034
1052,2024-02-24,73.8486842105263
1053,2024-03-02,73.8486842105263
1054,2024-03-09,71.87938596491227
1055,2024-03-16,67.9407894736842
1056,2024-03-23,81.72587719298244
1057,2024-03-30,71.87938596491227
1058,2024-04-06,80.74122807017542
1059,2024-04-13,69.91008771929823
1060,2024-04-20,71.87938596491227
1061,2024-04-27,70.89473684210526
1062,2024-05-04,76.80263157894736
1063,2024-05-11,74.83333333333331
1064,2024-05-18,79.75657894736841
1065,2024-05-25,71.87938596491227
