ds,tgc,wth,cowspiracy,fok,okja,yawye,sustainability,animal_welfare,climate,climate_change,health,vegan,vegetarian,plant_based_plus_plant_based,vegan_informative,vegetarian_informative,plant_based_informative,vegan_behavior,vegetarian_behavior,plant_based_behavior,behavior_bare,informative_bare,food,date_col,Year_Old,Month_Old,Day,Month,Year,rdpi,All Fresh Retail Beef,Choice Retail Beef,ksu_chicken,ksu_pork,ksu_beef,Date,Zhao,StewartMilk,StewartPBMilk,Time,tgc_bin,tgc_bin*Time,tgc_bin*Time_C,fok_bin,fok_bin*Time,fok_bin*Time_C,okja_bin,okja_bin*Time,okja_bin*Time_C,wth_bin,wth_bin*Time,wth_bin*Time_C,cowspiracy_bin,cowspiracy_bin*Time,cowspiracy_bin*Time_C,owth_bin,owth_bin*Time,owth_bin*Time_C,yawye_bin,yawye_bin*Time,yawye_bin*Time_C,all_docs,owth,all_climate,Month_Dummy1,Month_Dummy2,Month_Dummy3,Month_Dummy4,Month_Dummy5,Month_Dummy6,Month_Dummy7,Month_Dummy8,Month_Dummy9,Month_Dummy10,Month_Dummy11,Month_Dummy12
2021-09-30,2.88,1.72,0.48,3.22,2.0,0.0,120.68965517241381,7.590000000000001,857.1428571428571,122.22222222222221,3300.0,71.0,18.9,6.639178179200001,55.178634914,12.002180422535996,5.849850444480001,15.821365086000002,6.897819577464002,0.7893277347200001,1660.0956475409837,561.0255,766.36,2021-09-30,2021,9,30,10,2021,49735.0,100.07,94.08,164.98,105.78,194.15,,,,,213,1,213,24,1,213,125,1,213,52,1,213,52,1,213,73,1,213,52,0,0,0,10.3,3.7199999999999998,1100.054734537493,0,0,0,0,0,0,0,0,0,1,0,0
2021-10-31,2.88,1.72,0.48,2.99,2.0,0.0,120.68965517241381,7.590000000000001,828.5714285714286,133.33333333333331,3400.0,76.0,19.2,6.9318916800000006,58.582156192,11.8589054482,6.14752630464,17.417843808,7.341094551799999,0.7843653753600002,1853.046327868852,548.114,741.37,2021-10-31,2021,10,31,11,2021,49578.0,98.18,92.22,157.01,105.06,190.4,,,,,214,1,214,25,1,214,126,1,214,53,1,214,53,1,214,74,1,214,53,0,0,0,10.07,3.7199999999999998,1082.5944170771756,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-30,3.36,1.72,0.36,2.99,1.0,0.0,100.0,7.13,971.4285714285713,111.11111111111111,3050.0,70.0,18.9,6.350702512,53.68054178599999,11.734970801239998,5.60408733248,16.319458214000004,7.165029198760001,0.7466151795200002,1913.755886885246,532.5369,733.04,2021-11-30,2021,11,30,12,2021,49321.0,94.37,88.84,159.53,109.22,183.21,,,,,215,1,215,26,1,215,127,1,215,54,1,215,54,1,215,75,1,215,54,0,0,0,9.43,2.7199999999999998,1182.5396825396824,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-31,4.32,1.72,0.6,4.140000000000001,2.0,0.0,118.96551724137932,8.51,1071.4285714285713,100.0,3750.0,81.0,21.9,11.343783360000002,63.55679876,13.453086699527995,10.145444095360002,17.44320124,8.446913300472003,1.1983392646400002,1771.3223918032786,487.8881,649.74,2021-12-31,2021,12,31,1,2022,48300.0,93.71,88.69,163.52,106.11,182.4,,,,,216,1,216,27,1,216,128,1,216,55,1,216,55,1,216,76,1,216,55,0,0,0,12.78,3.7199999999999998,1290.3940886699506,1,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,3.36,2.58,0.48,3.91,2.0,0.0,137.93103448275863,8.97,1014.2857142857142,122.22222222222221,3750.0,73.0,20.7,9.2098806912,56.670821476,13.179324181063995,8.24922099904,16.329178524000003,7.5206758189360015,0.96065969216,1820.8972344262295,591.3467,758.03,2022-01-31,2022,1,31,2,2022,48330.0,89.46,84.64,147.0,102.17,174.1,,,,,217,1,217,28,1,217,129,1,217,56,1,217,56,1,217,77,1,217,56,0,0,0,12.33,4.58,1274.438970990695,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-28,3.36,1.72,0.48,3.22,2.0,0.0,137.93103448275863,8.51,957.1428571428571,133.33333333333331,3700.0,79.0,21.3,8.505642857600002,61.930909798,13.801604617551998,7.648797905280001,17.069090202,7.498395382448002,0.8568449523200001,1681.694145901639,563.6911,749.7,2022-02-28,2022,2,28,3,2022,48123.0,100.63,95.05,173.85,113.16,195.68,,,,,218,1,218,29,1,218,130,1,218,57,1,218,57,1,218,78,1,218,57,0,0,0,10.780000000000001,3.7199999999999998,1228.407224958949,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-31,2.88,1.72,0.48,3.45,3.0,0.0,167.24137931034483,9.66,1042.857142857143,1111.111111111111,3700.0,76.0,20.7,8.4844536896,59.784295294,13.517201113303996,7.67056561824,16.215704706,7.182798886696001,0.8138880713600002,1657.6112704918037,626.8325,808.01,2022-03-31,2022,3,31,4,2022,48148.0,89.51,84.89,154.44,102.4,174.4,,,,,219,1,219,30,1,219,131,1,219,58,1,219,58,1,219,79,1,219,58,0,0,0,11.530000000000001,4.72,2321.2096332785986,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-30,2.88,1.72,0.48,2.99,2.0,0.0,136.20689655172416,7.82,914.2857142857142,211.11111111111111,3450.0,68.0,19.2,7.899026688,52.954546372,12.687203693183998,7.11986108288,15.045453628,6.512796306816002,0.7791656051200001,1652.1457344262294,637.5782,816.34,2022-04-30,2022,4,30,5,2022,48072.0,86.21,81.39,164.43,95.96,167.6,,,,,220,1,220,31,1,220,132,1,220,59,1,220,59,1,220,80,1,220,59,0,0,0,10.07,3.7199999999999998,1261.6037219485495,0,0,0,0,1,0,0,0,0,0,0,0
2022-05-31,3.36,1.72,0.36,2.99,2.0,0.0,108.62068965517243,7.590000000000001,728.5714285714286,100.0,3350.0,68.0,18.6,6.914788854400001,52.856680678,11.514015755455995,6.121439732800001,15.143319322000002,7.085984244544001,0.7933491216000002,1706.4216491803277,636.2454,824.67,2022-05-31,2022,5,31,6,2022,47873.0,90.28,85.46,176.84,99.8,175.74,,,,,221,1,221,32,1,221,133,1,221,60,1,221,60,1,221,81,1,221,60,0,0,0,10.43,3.7199999999999998,937.192118226601,0,0,0,0,0,1,0,0,0,0,0,0
2022-06-30,2.88,1.72,0.24,2.99,2.0,0.0,100.0,7.13,671.4285714285713,100.0,3350.0,70.0,19.5,7.466313187200001,53.903969118,12.381482679087998,6.61275038816,16.096030882,7.118517320912001,0.8535627990400002,1900.2699606557376,620.4184,833.0,2022-06-30,2022,6,30,7,2022,48289.0,82.79,78.17,167.02,85.28,160.96,,,,,222,1,222,33,1,222,134,1,222,61,1,222,61,1,222,82,1,222,61,0,0,0,9.83,3.7199999999999998,871.4285714285713,0,0,0,0,0,0,1,0,0,0,0,0
2022-07-31,2.4,1.72,0.24,3.22,1.0,0.0,117.24137931034484,8.280000000000001,728.5714285714286,100.0,3400.0,66.0,18.9,7.500215856,50.99347681,12.285923871519998,6.71918433088,15.006523190000005,6.614076128480001,0.7810315251200001,1755.4568819672131,545.9482,724.71,2022-07-31,2022,7,31,8,2022,48422.0,92.03,86.7,194.69,105.3,178.73000000000002,,,,,223,1,223,34,1,223,135,1,223,62,1,223,62,1,223,83,1,223,62,0,0,0,8.58,2.7199999999999998,945.8128078817734,0,0,0,0,0,0,0,1,0,0,0,0
2022-08-31,2.4,0.86,0.36,2.99,1.0,0.0,141.3793103448276,8.74,814.2857142857142,144.44444444444443,3650.0,65.0,18.0,7.037837520000001,51.73207583,11.670367454296,6.351797567360001,13.26792417,6.329632545704,0.6860399526400001,1604.217650819672,586.5153,758.03,2022-08-31,2022,8,31,9,2022,48469.0,89.93,84.93,182.8,100.56,174.86,,,,,224,1,224,35,1,224,136,1,224,63,1,224,63,1,224,84,1,224,63,0,0,0,7.61,1.8599999999999999,1100.1094690749862,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-30,2.4,1.72,0.48,2.7600000000000002,1.0,0.0,132.75862068965517,8.280000000000001,800.0,144.44444444444443,3700.0,63.0,18.6,6.774788854400001,48.958126638,12.095179150607995,6.076022449280001,14.041873362,6.504820849392002,0.6987664051200001,1667.5243213114752,577.1024,741.37,2022-09-30,2022,9,30,10,2022,48563.0,86.73,81.31,179.97,101.83,168.04000000000002,,,,,225,1,225,36,1,225,137,1,225,64,1,225,64,1,225,85,1,225,64,0,0,0,8.360000000000001,2.7199999999999998,1077.2030651340997,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-31,2.4,1.72,0.36,2.99,1.0,0.0,136.20689655172416,7.590000000000001,1028.5714285714284,166.66666666666666,3400.0,68.0,20.1,6.4481726848,53.183850472,13.140101937007998,5.8067030851200006,14.816149528000002,6.959898062992001,0.6414695996800001,1769.2650901639342,576.0195,733.04,2022-10-31,2022,10,31,11,2022,48562.0,88.29,83.2,174.15,96.41,171.49,,,,,226,1,226,37,1,226,138,1,226,65,1,226,65,1,226,86,1,226,65,0,0,0,8.47,2.7199999999999998,1331.4449917898194,0,0,0,0,0,0,0,0,0,0,1,0
2022-11-30,1.92,1.72,0.36,2.7600000000000002,2.0,0.0,115.51724137931035,7.36,1085.7142857142856,133.33333333333331,3300.0,67.0,20.4,6.261556515200001,51.400660116,13.555406905744,5.63603822656,15.599339884000004,6.844593094256,0.62551828864,1919.077763934426,585.4324,749.7,2022-11-30,2022,11,30,12,2022,48650.0,82.48,78.13,171.16,94.25,160.61,,,,,227,1,227,38,1,227,139,1,227,66,1,227,66,1,227,87,1,227,66,0,0,0,8.760000000000002,3.7199999999999998,1334.564860426929,0,0,0,0,0,0,0,0,0,0,0,1
2022-12-31,2.4,1.72,0.36,3.45,5.0,0.0,127.58620689655173,8.280000000000001,1028.5714285714284,133.33333333333331,3750.0,66.0,19.8,7.576648352000001,50.920068632,12.480386954295998,6.781100298560001,15.079931368,7.319613045704003,0.7955480534400001,1699.4136901639345,589.1809000000001,741.37,2022-12-31,2022,12,31,1,2023,49642.0,91.69,87.56,169.1,109.56,179.25,,,,,228,1,228,39,1,228,140,1,228,67,1,228,67,1,228,88,1,228,67,0,0,0,12.93,6.72,1289.4909688013133,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,1.92,1.72,0.36,2.7600000000000002,11.0,0.0,146.55172413793105,8.74,1028.5714285714284,155.55555555555554,3700.0,63.0,20.1,8.1493618528,49.114460488,13.279243604015996,7.35106727488,13.885539512000005,6.8207563959840005,0.7982945779200001,1727.0763639344264,581.9338,741.37,2023-01-31,2023,1,31,2,2023,49787.0,77.06,73.5,153.34,93.04,150.56,,,,,229,1,229,40,1,229,141,1,229,68,1,229,68,1,229,89,1,229,68,0,0,0,17.76,12.72,1330.6787082649153,0,1,0,0,0,0,0,0,0,0,0,0
2023-02-28,2.88,1.72,0.36,2.99,4.0,0.0,151.7241379310345,8.280000000000001,1114.2857142857142,155.55555555555554,4150.0,62.0,18.6,8.204453689600001,48.77642997,11.911513586543997,7.463176248640001,13.22357003,6.688486413456001,0.74127744096,1621.844826229508,600.7596000000001,774.69,2023-02-28,2023,2,28,3,2023,49991.0,88.34,84.67,172.96,105.27,173.01,,,,,230,1,230,41,1,230,142,1,230,69,1,230,69,1,230,90,1,230,69,0,0,0,11.95,5.72,1421.5654077723043,0,0,1,0,0,0,0,0,0,0,0,0
2023-03-31,3.84,1.72,0.24,2.7600000000000002,3.0,0.0,165.51724137931035,8.05,1271.4285714285713,533.3333333333333,3950.0,60.0,18.0,7.983934851200001,46.528398938,11.531309023216,7.192425416960001,13.471601062,6.468690976784001,0.79150943424,1703.1327704918033,613.921,783.02,2023-03-31,2023,3,31,4,2023,50073.0,76.58,74.04,150.18,86.87,150.62,,,,,231,1,231,42,1,231,143,1,231,70,1,231,70,1,231,91,1,231,70,0,0,0,11.56,4.72,1970.2791461412148,0,0,0,1,0,0,0,0,0,0,0,0
2023-04-30,2.4,1.72,0.24,2.5300000000000002,2.0,0.0,137.93103448275863,8.51,899.9999999999999,177.77777777777777,4350.0,55.0,17.099999999999998,6.846983516800001,42.047973156,11.157253096935996,6.1133127731200005,12.952026844000002,5.942746903064001,0.7336707436800001,1615.2122409836063,619.8353000000001,791.35,2023-04-30,2023,4,30,5,2023,50215.0,87.51,84.81,177.71,87.6,172.32,,,,,232,1,232,43,1,232,144,1,232,71,1,232,71,1,232,92,1,232,71,0,0,0,8.89,3.7199999999999998,1215.7088122605362,0,0,0,0,1,0,0,0,0,0,0,0
2023-05-31,2.88,1.72,0.12,2.3000000000000003,2.0,0.0,110.3448275862069,6.67,742.8571428571428,88.88888888888889,4100.0,60.0,17.4,6.9869835168000005,46.22205772,11.086460129615997,6.230305540480001,13.77794228,6.313539870384001,0.75667797632,1752.3886737704916,615.8369,816.34,2023-05-31,2023,5,31,6,2023,50166.0,88.62,85.69,177.0,85.42,174.31,,,,,233,1,233,44,1,233,145,1,233,72,1,233,72,1,233,93,1,233,72,0,0,0,9.02,3.7199999999999998,942.0908593322386,0,0,0,0,0,1,0,0,0,0,0,0
2023-06-30,2.4,1.72,0.24,2.5300000000000002,2.0,0.0,101.72413793103449,6.67,728.5714285714286,100.0,3850.0,57.0,17.7,6.558507849600001,42.803798656,10.949945411392,5.79533142272,14.196201344,6.750054588608,0.7631764268800001,1803.185849180328,596.7612000000001,799.6800000000001,2023-06-30,2023,6,30,7,2023,50161.0,85.39,81.96,162.28,82.45,167.35,,,,,234,1,234,45,1,234,146,1,234,73,1,234,73,1,234,94,1,234,73,0,0,0,8.89,3.7199999999999998,930.2955665024631,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-31,2.4,0.86,0.24,2.0700000000000003,2.0,0.0,124.13793103448276,7.590000000000001,771.4285714285713,111.11111111111111,4100.0,56.0,17.7,6.4227456832000005,43.572444476,11.5205370098,5.7001255763200005,12.427555524000002,6.179462990199999,0.7226201068800001,1609.3371967213116,597.261,766.36,2023-07-31,2023,7,31,8,2023,50163.0,94.22,89.55,182.56,98.8,183.77,,,,,235,1,235,46,1,235,147,1,235,74,1,235,74,1,235,95,1,235,74,0,0,0,7.57,2.86,1006.6776135741652,0,0,0,0,0,0,0,1,0,0,0,0
2023-08-31,1.92,0.86,0.24,2.3000000000000003,2.0,0.58,143.1034482758621,8.97,871.4285714285713,144.44444444444443,4300.0,53.0,17.099999999999998,6.855459184000001,40.859567904,11.066025751343997,6.161044543360001,12.140432096,6.033974248656,0.69441464064,1548.5451786885246,571.1881,733.04,2023-08-31,2023,8,31,9,2023,50106.0,88.28,83.6,167.95,93.77,171.88,,,,,236,1,236,47,1,236,148,1,236,75,1,236,75,1,236,96,1,236,75,0,0,0,7.9,2.86,1158.9764641488778,0,0,0,0,0,0,0,0,1,0,0,0
2023-09-30,1.92,1.72,0.24,2.0700000000000003,1.0,0.58,150.0,8.51,914.2857142857142,144.44444444444443,4400.0,54.0,17.4,6.3124105184,42.574875568,11.058093543407995,5.66043974048,11.425124432,6.341906456592001,0.6519707779200001,1536.2090999999998,597.5109,749.7,2023-09-30,2023,9,30,10,2023,50093.0,95.9,89.54,186.07,102.88,185.44,,,,,237,1,237,48,1,237,149,1,237,76,1,237,76,1,237,97,1,237,76,0,0,0,7.53,2.7199999999999998,1208.7301587301586,0,0,0,0,0,0,0,0,0,1,0,0
2023-10-31,1.92,1.72,0.48,2.0700000000000003,2.0,0.58,151.7241379310345,8.05,957.1428571428571,144.44444444444443,4100.0,59.0,18.9,6.291221350400001,46.063092278,12.524679875167998,5.67898182656,12.936907722,6.375320124832001,0.6122395238400001,1747.4022655737704,581.9338,741.37,2023-10-31,2023,10,31,11,2023,50188.0,92.23,85.64,167.8,97.22,177.87,,,,,238,1,238,49,1,238,150,1,238,77,1,238,77,1,238,98,1,238,77,0,0,0,8.77,3.7199999999999998,1253.3114395183359,0,0,0,0,0,0,0,0,0,0,1,0
2023-11-30,1.92,0.86,0.24,2.0700000000000003,2.0,0.8699999999999999,124.13793103448276,6.67,857.1428571428571,122.22222222222221,3850.0,60.0,18.9,5.693080848000001,46.71101419199999,12.106621829991996,5.095527212160001,13.288985808000003,6.793378170008,0.59755363584,1838.827675409836,565.2738,724.71,2023-11-30,2023,11,30,12,2023,50255.0,88.9,82.67,151.89,93.54,171.57,,,,,239,1,239,50,1,239,151,1,239,78,1,239,78,1,239,99,1,239,78,0,0,0,7.96,2.86,1103.503010399562,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-31,2.88,1.72,0.36,3.22,2.0,28.999999999999996,139.6551724137931,7.36,1157.142857142857,122.22222222222221,4300.0,66.0,21.6,11.1741185248,50.178010018,13.724895917751995,9.63552721152,15.821989982,7.875104082248002,1.5385913132800004,1598.5018983606556,569.2722000000001,699.72,2023-12-31,2023,12,31,1,2024,50381.0,101.15,95.03,173.49,106.73,196.18,,,,,240,1,240,51,1,240,152,1,240,79,1,240,79,1,240,100,1,240,79,1,240,0,39.17999999999999,3.7199999999999998,1419.0202517788723,1,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,1.92,1.72,0.48,2.5300000000000002,2.0,5.22,162.0689655172414,8.280000000000001,714.2857142857142,155.55555555555554,4450.0,58.0,18.6,8.01783752,45.281540746,11.989003530799996,7.2202714192,12.718459254000004,6.610996469200002,0.7975661008000002,1486.9170180327867,588.3479,716.38,2024-01-31,2024,1,31,2,2024,50324.0,87.07,81.71,160.3,97.05,168.77999999999997,,,,,241,1,241,52,1,241,153,1,241,80,1,241,80,1,241,101,1,241,80,1,241,1,13.870000000000001,3.7199999999999998,1031.9102353585113,0,1,0,0,0,0,0,0,0,0,0,0
2024-02-29,1.92,0.86,0.36,2.0700000000000003,1.0,2.61,156.89655172413794,7.590000000000001,685.7142857142857,144.44444444444443,4100.0,57.0,18.3,7.1820753536,44.698860428,11.827602361624,6.50673985472,12.301139572,6.472397638376001,0.6753354988800001,1516.4987213114753,563.108,708.05,2024-02-29,2024,2,29,3,2024,50380.0,84.14,78.84,155.9,89.66,162.98000000000002,,,,,242,1,242,53,1,242,154,1,242,81,1,242,81,1,242,102,1,242,81,1,242,2,8.82,1.8599999999999999,987.055281882868,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-31,1.92,0.86,0.24,1.84,1.0,2.03,172.41379310344828,7.82,1257.142857142857,788.8888888888889,4250.0,50.0,16.5,7.1524105184,38.610969706,10.962122928767998,6.54071068448,11.389030294,5.537877071232002,0.61169983392,1388.5472327868852,581.1008,716.38,2024-03-31,2024,3,31,4,2024,50329.0,,,,,,,,,,243,1,243,54,1,243,155,1,243,82,1,243,82,1,243,103,1,243,82,1,243,3,7.890000000000001,1.8599999999999999,2218.4455391351944,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-30,1.92,0.86,0.36,1.84,1.0,1.7399999999999998,139.6551724137931,6.9,671.4285714285713,177.77777777777777,3650.0,50.0,15.6,6.5754591840000005,39.08304547,10.052073249935995,5.983252726080001,10.916954530000002,5.5479267500640015,0.59220645792,1456.5710918032787,617.9194,758.03,2024-04-30,2024,4,30,5,2024,,,,,,,,,,,244,1,244,55,1,244,156,1,244,83,1,244,83,1,244,104,1,244,83,1,244,4,7.720000000000001,1.8599999999999999,988.8615216201423,0,0,0,0,1,0,0,0,0,0,0,0
