ds,Time,Month,taylor_swift,taylor_swift_lyrics,taylor_swift_album,taylor_swift_songs,taylor_swift_tour,speak_now,ts_1989,red,reputation,lover,drake,drake_lyrics,drake_album,drake_songs,drake_tour,views,scorpion,nwts,tml,take_care,all_ts_albums,all_drake_albums
2013-05-31,113,6,18.0,1.71,0.20000000000000004,0.8400000000000001,0.35000000000000003,1.7307692307692308,0.2857142857142857,3.6,0.0,0.2168674698795181,22.81578947368421,2.348684210526316,0.523421052631579,0.6375,0.37578947368421056,0.0,0.0,1.7142857142857144,0.72,1.0,5.833350986363035,3.434285714285714
2013-06-30,114,7,18.0,1.6199999999999999,0.25000000000000006,0.93,0.6300000000000001,1.7307692307692308,0.2857142857142857,7.2,0.0,0.2168674698795181,22.81578947368421,2.851973684210526,0.523421052631579,0.6039473684210527,0.23486842105263162,0.0,0.0,1.7142857142857144,0.72,1.0,9.433350986363035,3.434285714285714
2013-07-31,115,8,21.0,1.6199999999999999,0.20000000000000004,0.81,0.49000000000000005,1.7307692307692308,0.2857142857142857,5.8500000000000005,0.0,0.2168674698795181,31.539473684210524,3.6907894736842106,0.9159868421052633,0.9394736842105263,0.2818421052631579,0.0,0.0,5.142857142857143,0.72,2.0,8.083350986363035,7.862857142857143
2013-08-31,116,9,13.0,1.3499999999999999,0.15000000000000002,0.7200000000000001,0.28,1.3846153846153846,0.2857142857142857,4.5,0.0,0.2168674698795181,53.68421052631579,5.703947368421052,6.542763157894738,1.1575657894736842,0.4227631578947369,0.0,0.0,85.71428571428572,0.72,2.0,6.387197140209189,88.43428571428572
2013-09-30,117,10,10.0,1.17,0.15000000000000002,0.6000000000000001,0.14,1.7307692307692308,0.2857142857142857,3.15,0.0,0.2168674698795181,38.25,5.368421052631579,2.224539473684211,0.8555921052631579,0.6106578947368422,0.0,0.0,26.571428571428573,0.72,2.0,5.383350986363034,29.291428571428572
2013-10-31,118,11,15.0,1.3499999999999999,0.20000000000000004,0.78,0.21000000000000002,2.0769230769230766,0.2857142857142857,4.95,0.0,0.2168674698795181,32.21052631578947,4.026315789473684,1.1122697368421055,0.7717105263157895,0.49322368421052637,0.0,0.0,16.28571428571429,0.72,2.0,7.5295048325168805,19.005714285714287
2013-11-30,119,12,12.0,1.08,0.20000000000000004,0.6900000000000001,0.14,2.423076923076923,0.2857142857142857,3.6,0.0,0.2168674698795181,31.539473684210524,3.6907894736842106,0.9814144736842106,0.7381578947368421,0.23486842105263162,0.0,0.0,12.0,0.72,2.0,6.525658678670727,14.72
2013-12-31,120,1,16.0,1.17,0.25000000000000006,0.6000000000000001,0.14,2.0769230769230766,0.2857142857142857,2.7,0.0,0.2168674698795181,29.526315789473685,3.3552631578947367,0.7851315789473685,0.687828947368421,0.11743421052631581,0.0,0.0,7.714285714285715,0.36,1.0,5.2795048325168805,9.074285714285715
2014-01-31,121,2,11.0,0.8999999999999999,0.15000000000000002,0.51,0.14,2.0769230769230766,0.2857142857142857,2.25,0.0,0.2168674698795181,24.157894736842103,2.5164473684210527,0.5888486842105264,0.6039473684210527,0.11743421052631581,0.0,0.0,4.2857142857142865,0.36,1.0,4.82950483251688,5.645714285714287
2014-02-28,122,3,9.0,0.72,0.10000000000000002,0.45,0.07,2.0769230769230766,0.2857142857142857,1.8,0.0,0.2168674698795181,24.157894736842103,2.1809210526315788,0.523421052631579,0.5536184210526316,0.11743421052631581,0.0,0.0,3.428571428571429,0.36,1.0,4.37950483251688,4.788571428571429
2014-03-31,123,4,9.0,0.72,0.15000000000000002,0.45,0.07,2.0769230769230766,0.2857142857142857,1.8,0.0,0.2168674698795181,26.842105263157894,2.5164473684210527,0.45799342105263163,0.7046052631578947,0.09394736842105264,0.0,0.0,3.428571428571429,0.36,1.0,4.37950483251688,4.788571428571429
2014-04-30,124,5,8.0,0.8099999999999999,0.15000000000000002,0.48000000000000004,0.07,2.0769230769230766,0.2857142857142857,1.35,0.0,0.2168674698795181,24.82894736842105,2.1809210526315788,0.39256578947368426,0.7213815789473684,0.09394736842105264,0.0,0.0,2.5714285714285716,0.36,1.0,3.9295048325168804,3.9314285714285715
2014-05-31,125,6,8.0,0.72,0.15000000000000002,0.42000000000000004,0.07,1.7307692307692308,0.2857142857142857,1.8,0.0,0.2168674698795181,26.171052631578945,2.348684210526316,0.45799342105263163,0.7717105263157895,0.44625000000000004,0.0,0.0,2.5714285714285716,0.36,1.0,4.033350986363034,3.9314285714285715
2014-06-30,126,7,8.0,0.72,0.20000000000000004,0.42000000000000004,0.07,1.7307692307692308,0.2857142857142857,1.35,0.0,0.2168674698795181,24.82894736842105,2.013157894736842,0.45799342105263163,0.6542763157894737,0.2818421052631579,0.6000000000000001,0.0,2.5714285714285716,0.36,1.0,3.5833509863630346,4.531428571428572
2014-07-31,127,8,23.0,1.26,0.5000000000000001,0.63,0.14,1.7307692307692308,2.571428571428571,1.35,0.0,0.2168674698795181,26.842105263157894,1.8453947368421053,0.45799342105263163,0.7213815789473684,0.4227631578947369,1.8000000000000003,0.0,2.5714285714285716,0.36,1.0,5.86906527207732,5.731428571428572
2014-08-31,128,9,16.0,1.08,0.3500000000000001,0.6900000000000001,0.14,1.7307692307692308,2.0,1.35,0.0,0.2168674698795181,20.802631578947366,1.5098684210526314,0.39256578947368426,0.6542763157894737,0.16440789473684211,1.2000000000000002,0.0,2.5714285714285716,0.36,1.0,5.297636700648749,5.131428571428573
2014-09-30,129,10,25.0,1.7999999999999998,1.1500000000000001,0.81,0.35000000000000003,2.0769230769230766,20.857142857142858,1.35,0.0,0.2168674698795181,24.157894736842103,2.013157894736842,0.45799342105263163,0.7717105263157895,0.07046052631578947,1.2000000000000002,0.0,1.7142857142857144,0.36,1.0,24.500933403945453,4.274285714285715
2014-10-31,130,11,45.0,3.42,1.2000000000000002,1.4100000000000001,1.54,2.0769230769230766,28.57142857142857,1.8,0.0,0.4337349397590362,22.144736842105264,2.013157894736842,0.45799342105263163,0.7549342105263158,0.07046052631578947,0.6000000000000001,0.0,1.7142857142857144,0.36,1.0,32.88208658811068,3.6742857142857144
2014-11-30,131,12,36.0,2.61,0.7000000000000002,1.1400000000000001,0.77,2.423076923076923,15.142857142857142,1.8,0.0,0.4337349397590362,24.82894736842105,1.6776315789473684,0.39256578947368426,0.6710526315789473,0.09394736842105264,0.6000000000000001,0.0,1.7142857142857144,0.36,1.0,19.7996690056931,3.6742857142857144
2014-12-31,132,1,31.0,2.25,0.45000000000000007,1.1700000000000002,0.7000000000000001,2.0769230769230766,10.857142857142856,1.8,0.0,0.4337349397590362,19.460526315789473,1.5098684210526314,0.3271381578947369,0.5703947368421053,0.07046052631578947,0.6000000000000001,0.0,0.8571428571428572,0.36,1.0,15.16780087382497,2.817142857142857
2015-01-31,133,2,29.0,1.89,0.4000000000000001,1.02,0.56,1.7307692307692308,6.571428571428571,1.8,0.0,0.4337349397590362,35.56578947368421,3.3552631578947367,3.271381578947369,0.905921052631579,0.16440789473684211,2.4000000000000004,0.0,1.7142857142857144,0.36,1.0,10.535932741956838,5.474285714285715
2015-02-28,134,3,21.0,1.53,0.25000000000000006,0.81,0.42000000000000004,1.3846153846153846,4.571428571428571,1.35,0.0,0.2168674698795181,24.82894736842105,2.851973684210526,0.8505592105263159,0.7717105263157895,0.16440789473684211,0.6000000000000001,0.0,1.7142857142857144,0.36,1.0,7.522911425923473,3.6742857142857144
2015-03-31,135,4,20.0,1.17,0.25000000000000006,0.8400000000000001,0.42000000000000004,1.3846153846153846,3.4285714285714284,1.35,0.0,0.2168674698795181,26.842105263157894,2.1809210526315788,0.523421052631579,0.6207236842105264,0.4227631578947369,0.6000000000000001,0.0,0.8571428571428572,0.36,1.0,6.380054283066331,2.817142857142857
2015-04-30,136,5,28.0,1.44,0.25000000000000006,0.8700000000000001,0.77,1.3846153846153846,5.142857142857142,1.35,0.0,0.2168674698795181,20.13157894736842,2.013157894736842,0.39256578947368426,0.6039473684210527,0.25835526315789475,1.2000000000000002,0.0,0.8571428571428572,0.36,1.0,8.094339997352044,3.4171428571428573
2015-05-31,137,6,25.0,1.3499999999999999,0.30000000000000004,0.9,0.8400000000000001,1.3846153846153846,5.7142857142857135,1.35,0.0,0.2168674698795181,22.144736842105264,2.013157894736842,0.39256578947368426,0.5368421052631579,0.16440789473684211,1.2000000000000002,0.0,0.8571428571428572,0.36,1.0,8.665768568780615,3.4171428571428573
2015-06-30,138,7,28.0,1.3499999999999999,0.25000000000000006,0.8400000000000001,1.05,1.7307692307692308,6.285714285714286,1.35,0.0,0.2168674698795181,51.0,3.6907894736842106,0.5888486842105264,0.95625,0.23486842105263162,1.2000000000000002,0.0,0.8571428571428572,0.36,1.0,9.583350986363035,3.4171428571428573
2015-07-31,139,8,25.0,1.08,0.30000000000000004,0.8400000000000001,0.8400000000000001,1.3846153846153846,5.428571428571428,1.35,0.0,0.2168674698795181,40.93421052631579,3.1875,0.523421052631579,0.8891447368421053,0.25835526315789475,1.2000000000000002,0.0,0.8571428571428572,0.36,1.0,8.38005428306633,3.4171428571428573
2015-08-31,140,9,23.0,1.26,0.25000000000000006,0.78,0.7000000000000001,1.3846153846153846,5.142857142857142,1.35,0.0,0.2168674698795181,42.276315789473685,2.851973684210526,1.243125,0.8388157894736842,0.23486842105263162,4.200000000000001,0.0,0.8571428571428572,0.36,1.0,8.094339997352044,6.417142857142859
2015-09-30,141,10,21.0,1.17,0.25000000000000006,0.8400000000000001,0.49000000000000005,1.3846153846153846,4.285714285714286,1.35,0.0,0.2168674698795181,40.93421052631579,3.1875,0.7197039473684211,0.7884868421052632,0.21138157894736845,1.8000000000000003,0.0,0.8571428571428572,0.36,1.0,7.237197140209188,4.017142857142858
2015-10-31,142,11,16.0,1.08,0.25000000000000006,0.8400000000000001,0.28,1.0384615384615383,2.571428571428571,0.9,0.0,0.2168674698795181,28.855263157894736,2.348684210526316,0.45799342105263163,0.7213815789473684,0.18789473684210528,1.8000000000000003,0.0,0.8571428571428572,0.36,1.0,4.726757579769628,4.017142857142858
2015-11-30,143,12,18.0,0.8999999999999999,0.25000000000000006,0.9,0.42000000000000004,1.0384615384615383,3.4285714285714284,0.9,0.0,0.2168674698795181,26.171052631578945,2.013157894736842,0.39256578947368426,0.687828947368421,0.16440789473684211,1.8000000000000003,0.0,0.8571428571428572,0.36,1.0,5.583900436912485,4.017142857142858
2015-12-31,144,1,14.0,0.8099999999999999,0.20000000000000004,0.7500000000000001,0.21000000000000002,0.6923076923076923,2.0,0.9,0.0,0.2168674698795181,28.184210526315788,2.1809210526315788,0.5888486842105264,0.6207236842105264,0.2818421052631579,15.000000000000002,0.0,0.8571428571428572,0.36,1.0,3.8091751621872105,17.217142857142857
2016-01-31,145,2,23.0,1.17,0.4000000000000001,0.7500000000000001,0.21000000000000002,0.6923076923076923,2.571428571428571,0.9,0.0,0.2168674698795181,30.19736842105263,2.348684210526316,0.523421052631579,0.6375,0.4227631578947369,2.4000000000000004,0.0,0.8571428571428572,0.36,1.0,4.380603733615782,4.617142857142858
2016-02-29,146,3,13.0,0.72,0.15000000000000002,0.63,0.14,0.6923076923076923,1.4285714285714284,0.9,0.0,0.2168674698795181,22.144736842105264,1.6776315789473684,0.3271381578947369,0.5200657894736842,0.25835526315789475,2.4000000000000004,0.0,0.8571428571428572,0.0,1.0,3.2377465907586385,4.257142857142858
2016-03-31,147,4,15.0,0.72,0.20000000000000004,0.63,0.21000000000000002,0.6923076923076923,1.4285714285714284,0.9,0.0,0.2168674698795181,53.01315789473684,4.026315789473684,2.224539473684211,1.174342105263158,2.348684210526316,60.00000000000001,0.0,0.8571428571428572,0.36,1.0,3.2377465907586385,62.21714285714286
2016-04-30,148,5,12.0,0.63,0.15000000000000002,0.63,0.14,0.6923076923076923,1.1428571428571428,0.9,0.0,0.2168674698795181,57.71052631578947,6.878289473684211,2.5516776315789476,1.1240131578947368,0.7750657894736843,45.00000000000001,0.0,0.8571428571428572,0.36,1.0,2.952032305044353,47.21714285714286
2016-05-31,149,6,21.0,0.63,0.15000000000000002,0.5700000000000001,0.14,0.34615384615384615,1.1428571428571428,0.9,0.0,0.2168674698795181,36.9078947368421,4.194078947368421,0.7197039473684211,0.8220394736842105,0.4227631578947369,8.400000000000002,0.0,0.8571428571428572,0.0,0.0,2.605878458890507,9.25714285714286
2016-06-30,150,7,29.0,0.8099999999999999,0.15000000000000002,0.5700000000000001,0.14,0.34615384615384615,0.8571428571428571,0.9,0.0,0.2168674698795181,35.56578947368421,3.6907894736842106,0.523421052631579,0.7213815789473684,0.7515789473684211,5.4,0.0,0.8571428571428572,0.0,0.0,2.3201641731762215,6.257142857142858
2016-07-31,151,8,12.0,0.44999999999999996,0.15000000000000002,0.45,0.07,0.34615384615384615,0.8571428571428571,0.45,0.0,0.2168674698795181,39.59210526315789,3.019736842105263,0.523421052631579,0.7213815789473684,0.7046052631578948,3.6000000000000005,0.0,0.8571428571428572,0.0,1.0,1.8701641731762215,5.457142857142857
2016-08-31,152,9,11.0,0.44999999999999996,0.15000000000000002,0.45,0.07,0.34615384615384615,0.8571428571428571,0.45,0.0,0.2168674698795181,28.855263157894736,2.5164473684210527,0.39256578947368426,0.6710526315789473,0.5636842105263158,3.0000000000000004,0.0,0.8571428571428572,0.0,1.0,1.8701641731762215,4.857142857142858
2016-09-30,153,10,10.0,0.54,0.3500000000000001,0.45,0.14,0.34615384615384615,0.8571428571428571,0.45,0.0,0.2168674698795181,32.21052631578947,2.348684210526316,0.45799342105263163,0.8555921052631579,0.32881578947368423,2.4000000000000004,0.0,0.8571428571428572,0.0,0.0,1.8701641731762215,3.2571428571428576
2016-10-31,154,11,12.0,0.54,0.15000000000000002,0.45,0.07,0.0,0.5714285714285714,0.45,0.0,0.0,24.82894736842105,2.348684210526316,0.45799342105263163,0.6039473684210527,0.14092105263157895,2.4000000000000004,0.0,0.8571428571428572,0.0,0.0,1.0214285714285714,3.2571428571428576
2016-11-30,155,12,10.0,0.63,0.15000000000000002,0.51,0.07,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,28.184210526315788,2.013157894736842,1.570263157894737,0.5200657894736842,0.11743421052631581,2.4000000000000004,0.0,0.8571428571428572,0.0,0.0,1.3675824175824176,3.2571428571428576
2016-12-31,156,1,9.0,0.54,0.15000000000000002,0.48000000000000004,0.07,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,24.157894736842103,1.6776315789473684,0.39256578947368426,0.4697368421052632,0.14092105263157895,1.8000000000000003,0.0,0.8571428571428572,0.0,0.0,1.3675824175824176,2.6571428571428575
2017-01-31,157,2,9.0,0.63,0.15000000000000002,0.48000000000000004,0.07,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,20.802631578947366,1.5098684210526314,0.39256578947368426,0.5200657894736842,0.16440789473684211,1.8000000000000003,0.0,0.8571428571428572,0.0,0.0,1.3675824175824176,2.6571428571428575
2017-02-28,158,3,7.0,0.54,0.10000000000000002,0.45,0.07,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,31.539473684210524,3.019736842105263,1.6356907894736845,0.6207236842105264,0.21138157894736845,1.8000000000000003,0.0,0.8571428571428572,0.36,0.0,1.3675824175824176,3.0171428571428573
2017-03-31,159,4,6.0,0.44999999999999996,0.15000000000000002,0.45,0.07,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,22.144736842105264,2.5164473684210527,0.523421052631579,0.5536184210526316,0.18789473684210528,1.2000000000000002,0.0,0.8571428571428572,0.0,0.0,1.3675824175824176,2.0571428571428574
2017-04-30,160,5,8.0,0.54,0.10000000000000002,0.45,0.07,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,20.13157894736842,1.8453947368421053,0.39256578947368426,0.5368421052631579,0.16440789473684211,1.2000000000000002,0.0,0.8571428571428572,0.0,0.0,1.3675824175824176,2.0571428571428574
2017-05-31,161,6,8.0,0.54,0.15000000000000002,0.42000000000000004,0.07,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,22.144736842105264,1.6776315789473684,0.3271381578947369,0.4361842105263158,0.14092105263157895,1.2000000000000002,0.0,0.0,0.0,0.0,1.3675824175824176,1.2000000000000002
2017-06-30,162,7,6.0,0.44999999999999996,0.10000000000000002,0.36000000000000004,0.07,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,16.776315789473685,1.5098684210526314,0.2617105263157895,0.38585526315789476,0.11743421052631581,1.2000000000000002,0.0,0.0,0.0,0.0,1.3675824175824176,1.2000000000000002
2017-07-31,163,8,33.0,1.17,0.7000000000000002,0.6000000000000001,0.28,0.34615384615384615,0.5714285714285714,0.45,0.0,0.0,14.092105263157894,1.174342105263158,0.19628289473684213,0.35230263157894737,0.09394736842105264,1.2000000000000002,0.0,0.0,0.36,0.0,1.3675824175824176,1.56
2017-08-31,164,9,16.0,1.3499999999999999,0.3500000000000001,0.66,0.21000000000000002,0.34615384615384615,0.5714285714285714,0.45,0.8307692307692307,0.0,13.421052631578947,1.006578947368421,0.19628289473684213,0.3355263157894737,0.07046052631578947,0.6000000000000001,0.0,0.0,0.0,0.0,2.1983516483516485,0.6000000000000001
2017-09-30,165,10,12.0,0.8099999999999999,0.30000000000000004,0.48000000000000004,0.21000000000000002,0.0,0.5714285714285714,0.45,1.9384615384615382,0.0,14.092105263157894,1.006578947368421,0.19628289473684213,0.30197368421052634,0.09394736842105264,0.6000000000000001,0.0,0.0,0.0,0.0,2.95989010989011,0.6000000000000001
2017-10-31,166,11,24.0,1.7999999999999998,2.6500000000000004,0.6900000000000001,0.8400000000000001,0.34615384615384615,0.5714285714285714,0.45,27.69230769230769,0.0,14.763157894736842,1.006578947368421,0.19628289473684213,0.28519736842105264,0.09394736842105264,0.6000000000000001,0.0,0.0,0.0,0.0,29.05989010989011,0.6000000000000001
2017-11-30,167,12,16.0,0.99,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.34615384615384615,0.5714285714285714,0.45,7.476923076923076,0.0,14.763157894736842,1.006578947368421,0.19628289473684213,0.30197368421052634,0.07046052631578947,0.6000000000000001,0.0,0.0,0.0,0.0,8.844505494505494,0.6000000000000001
2017-12-31,168,1,10.0,0.63,0.15000000000000002,0.54,0.35000000000000003,0.34615384615384615,0.2857142857142857,0.45,4.43076923076923,0.0,16.776315789473685,1.5098684210526314,0.3271381578947369,0.38585526315789476,0.09394736842105264,0.6000000000000001,0.0,0.0,0.0,0.0,5.512637362637362,0.6000000000000001
2018-01-31,169,2,7.0,0.54,0.10000000000000002,0.45,0.21000000000000002,0.34615384615384615,0.2857142857142857,0.45,3.0461538461538455,0.0,20.13157894736842,1.8453947368421053,0.2617105263157895,0.4529605263157895,0.14092105263157895,0.6000000000000001,0.0,0.0,0.0,0.0,4.128021978021978,0.6000000000000001
2018-02-28,170,3,8.0,0.54,0.10000000000000002,0.42000000000000004,0.28,0.0,0.2857142857142857,0.45,2.7692307692307687,0.0,18.11842105263158,1.5098684210526314,0.2617105263157895,0.4697368421052632,0.11743421052631581,0.6000000000000001,0.0,0.0,0.0,0.0,3.5049450549450545,0.6000000000000001
2018-03-31,171,4,8.0,0.54,0.10000000000000002,0.45,0.35000000000000003,0.0,0.2857142857142857,0.45,2.215384615384615,0.0,20.802631578947366,1.8453947368421053,0.39256578947368426,0.5200657894736842,0.11743421052631581,0.6000000000000001,0.0,0.0,0.0,1.0,2.951098901098901,1.6
2018-04-30,172,5,13.0,0.63,0.15000000000000002,0.5700000000000001,1.4000000000000001,0.0,0.2857142857142857,0.45,7.476923076923076,0.0,34.89473684210526,2.013157894736842,0.39256578947368426,0.5200657894736842,1.033421052631579,0.6000000000000001,0.9,0.8571428571428572,0.0,0.0,8.212637362637361,2.357142857142857
2018-05-31,173,6,9.0,0.54,0.10000000000000002,0.48000000000000004,0.6300000000000001,0.34615384615384615,0.2857142857142857,0.45,3.323076923076923,0.0,41.60526315789473,3.019736842105263,1.7011184210526318,0.6207236842105264,0.37578947368421056,0.6000000000000001,22.5,0.0,0.0,1.0,4.404945054945054,24.1
2018-06-30,174,7,13.0,0.72,0.10000000000000002,0.54,1.33,0.34615384615384615,0.2857142857142857,0.45,4.707692307692307,0.0,44.28947368421053,6.878289473684211,0.8505592105263159,1.0569078947368422,0.587171052631579,0.6000000000000001,16.875,0.0,0.0,1.0,5.7895604395604385,18.475
2018-07-31,175,8,10.0,0.63,0.10000000000000002,0.45,0.7000000000000001,0.34615384615384615,0.2857142857142857,0.45,3.0461538461538455,0.0,26.842105263157894,2.348684210526316,0.2617105263157895,0.5368421052631579,0.8220394736842106,0.6000000000000001,3.6,0.0,0.0,0.0,4.128021978021978,4.2
2018-08-31,176,9,8.0,0.54,0.10000000000000002,0.42000000000000004,0.49000000000000005,0.34615384615384615,0.2857142857142857,0.45,1.9384615384615382,0.0,26.171052631578945,1.8453947368421053,0.19628289473684213,0.48651315789473687,0.587171052631579,0.0,2.25,0.0,0.0,0.0,3.0203296703296703,2.25
2018-09-30,177,10,10.0,0.54,0.10000000000000002,0.42000000000000004,0.28,0.34615384615384615,0.2857142857142857,0.45,1.3846153846153844,0.0,22.144736842105264,1.6776315789473684,0.19628289473684213,0.48651315789473687,0.4227631578947369,0.6000000000000001,1.575,0.0,0.0,0.0,2.4664835164835166,2.175
2018-10-31,178,11,6.0,0.44999999999999996,0.10000000000000002,0.36000000000000004,0.14,0.34615384615384615,0.2857142857142857,0.45,1.1076923076923075,0.0,17.44736842105263,1.3421052631578947,0.13085526315789475,0.40263157894736845,0.23486842105263162,0.6000000000000001,1.125,0.0,0.0,1.0,2.1895604395604398,2.725
2018-11-30,179,12,6.0,0.44999999999999996,0.10000000000000002,0.36000000000000004,0.21000000000000002,0.34615384615384615,0.2857142857142857,0.45,1.3846153846153844,0.0,19.460526315789473,1.3421052631578947,0.13085526315789475,0.4361842105263158,0.11743421052631581,0.6000000000000001,1.125,0.0,0.0,0.0,2.4664835164835166,1.725
2018-12-31,180,1,9.0,0.54,0.10000000000000002,0.45,0.42000000000000004,0.34615384615384615,0.2857142857142857,0.45,2.492307692307692,0.0,16.105263157894736,1.174342105263158,0.13085526315789475,0.40263157894736845,0.11743421052631581,0.6000000000000001,0.675,0.0,0.0,0.0,3.574175824175824,1.2750000000000001
2019-01-31,181,2,6.0,0.44999999999999996,0.10000000000000002,0.36000000000000004,0.14,0.34615384615384615,0.2857142857142857,0.45,1.1076923076923075,0.0,16.105263157894736,1.174342105263158,0.2617105263157895,0.36907894736842106,0.09394736842105264,0.0,0.675,0.0,0.0,0.0,2.1895604395604398,0.675
2019-02-28,182,3,6.0,0.36,0.10000000000000002,0.36000000000000004,0.07,0.34615384615384615,0.2857142857142857,0.45,0.8307692307692307,0.0,12.75,1.006578947368421,0.13085526315789475,0.35230263157894737,0.11743421052631581,0.6000000000000001,0.45,0.0,0.0,0.0,1.9126373626373627,1.05
2019-03-31,183,4,12.0,0.63,0.4000000000000001,0.39,0.14,0.34615384615384615,0.2857142857142857,0.45,1.1076923076923075,0.0,12.078947368421051,0.8388157894736842,0.13085526315789475,0.31875,0.09394736842105264,0.6000000000000001,0.45,0.0,0.0,0.0,2.1895604395604398,1.05
2019-04-30,184,5,10.0,0.63,0.20000000000000004,0.45,0.14,0.0,0.2857142857142857,0.45,0.8307692307692307,0.0,16.776315789473685,0.8388157894736842,0.13085526315789475,0.3355263157894737,0.07046052631578947,0.6000000000000001,0.45,0.0,0.0,0.0,1.5664835164835165,1.05
2019-05-31,185,6,11.0,0.72,0.20000000000000004,0.39,0.14,0.0,0.2857142857142857,0.45,0.5538461538461538,0.4337349397590362,18.789473684210527,1.174342105263158,0.19628289473684213,0.4194078947368421,0.09394736842105264,0.6000000000000001,0.675,0.0,0.0,0.0,1.7232953793194756,1.2750000000000001
2019-06-30,186,7,11.0,0.72,0.15000000000000002,0.42000000000000004,0.14,0.34615384615384615,0.2857142857142857,0.45,0.5538461538461538,0.8674698795180724,12.75,1.006578947368421,0.13085526315789475,0.28519736842105264,0.07046052631578947,0.0,0.45,0.0,0.0,0.0,2.503184165232358,0.45
2019-07-31,187,8,19.0,1.7999999999999998,0.6500000000000001,0.5700000000000001,0.35000000000000003,0.34615384615384615,0.2857142857142857,0.45,0.8307692307692307,21.68674698795181,15.43421052631579,1.174342105263158,0.3271381578947369,0.3355263157894737,0.07046052631578947,0.6000000000000001,0.675,0.0,0.0,0.0,23.599384350589172,1.2750000000000001
2019-08-31,188,9,11.0,0.99,0.25000000000000006,0.51,0.42000000000000004,0.34615384615384615,0.2857142857142857,0.45,0.8307692307692307,11.493975903614459,12.078947368421051,0.8388157894736842,0.13085526315789475,0.26842105263157895,0.07046052631578947,0.6000000000000001,0.45,0.0,0.0,0.0,13.40661326625182,1.05
2019-09-30,189,10,10.0,0.72,0.15000000000000002,0.42000000000000004,0.28,0.34615384615384615,0.2857142857142857,0.45,0.5538461538461538,9.10843373493976,12.75,0.8388157894736842,0.13085526315789475,0.25164473684210525,0.07046052631578947,0.6000000000000001,0.45,0.0,0.0,0.0,10.744148020654047,1.05
2019-10-31,190,11,13.0,0.72,0.15000000000000002,0.48000000000000004,0.21000000000000002,0.34615384615384615,0.2857142857142857,0.45,0.5538461538461538,8.240963855421688,14.092105263157894,0.8388157894736842,0.13085526315789475,0.26842105263157895,0.04697368421052632,0.6000000000000001,0.225,0.0,0.0,0.0,9.876678141135974,0.8250000000000001
2019-11-30,191,12,10.0,0.63,0.15000000000000002,0.42000000000000004,0.21000000000000002,0.34615384615384615,0.2857142857142857,0.45,0.2769230769230769,5.421686746987953,14.092105263157894,0.8388157894736842,0.13085526315789475,0.25164473684210525,0.04697368421052632,0.6000000000000001,0.225,0.0,0.0,0.0,6.780477955779161,0.8250000000000001
2019-12-31,192,1,8.0,0.54,0.10000000000000002,0.36000000000000004,0.14,0.34615384615384615,0.2857142857142857,0.45,0.2769230769230769,2.8192771084337354,13.421052631578947,1.174342105263158,0.13085526315789475,0.26842105263157895,0.04697368421052632,0.0,0.225,0.0,0.0,0.0,4.178068317224944,0.225
2020-01-31,193,2,13.0,0.63,0.15000000000000002,0.42000000000000004,0.28,0.34615384615384615,0.2857142857142857,0.45,0.8307692307692307,3.0361445783132535,12.078947368421051,1.006578947368421,0.13085526315789475,0.25164473684210525,0.07046052631578947,0.0,0.225,0.0,0.0,0.0,4.9487819409506155,0.225
2020-02-29,194,3,7.0,0.54,0.10000000000000002,0.36000000000000004,0.07,0.34615384615384615,0.2857142857142857,0.45,0.2769230769230769,1.5180722891566267,14.092105263157894,0.8388157894736842,0.19628289473684213,0.26842105263157895,0.04697368421052632,0.0,0.225,0.0,0.0,0.0,2.8768634979478356,0.225
2020-03-31,195,4,6.0,0.44999999999999996,0.15000000000000002,0.42000000000000004,0.07,0.34615384615384615,0.2857142857142857,0.45,0.2769230769230769,1.5180722891566267,14.763157894736842,1.006578947368421,0.19628289473684213,0.36907894736842106,0.04697368421052632,0.6000000000000001,0.45,0.0,0.0,0.0,2.8768634979478356,1.05
2020-04-30,196,5,7.0,0.54,0.15000000000000002,0.42000000000000004,0.07,0.34615384615384615,0.2857142857142857,0.45,0.5538461538461538,2.385542168674699,14.092105263157894,1.3421052631578947,0.39256578947368426,0.31875,0.02348684210526316,0.6000000000000001,0.675,0.0,0.0,0.0,4.021256454388984,1.2750000000000001
2020-05-31,197,6,4.0,0.44999999999999996,0.10000000000000002,0.27,0.07,0.34615384615384615,0.2857142857142857,0.45,0.2769230769230769,1.3012048192771086,10.736842105263158,0.8388157894736842,0.13085526315789475,0.2348684210526316,0.02348684210526316,0.6000000000000001,0.225,0.0,0.0,0.0,2.6599960280683175,0.8250000000000001
