,Search Term,animal welfare
864,2020-07-18,38.32709154757043
865,2020-07-25,42.258075296039195
866,2020-08-01,37.34434561045324
867,2020-08-08,40.292583421804814
868,2020-08-15,41.275329358922
869,2020-08-22,41.275329358922
870,2020-08-29,40.292583421804814
871,2020-09-05,48.15455091874233
872,2020-09-12,42.258075296039195
873,2020-09-19,41.275329358922
874,2020-09-26,43.24082123315638
875,2020-10-03,40.292583421804814
876,2020-10-10,38.32709154757043
877,2020-10-17,41.275329358922
878,2020-10-24,35.37885373621886
879,2020-10-31,34.396107799101664
880,2020-11-07,36.361599673336045
881,2020-11-14,36.361599673336045
882,2020-11-21,36.361599673336045
883,2020-11-28,35.37885373621886
884,2020-12-05,37.34434561045324
885,2020-12-12,30.4651240506329
886,2020-12-19,29.48237811351572
887,2020-12-26,32.43061592486728
888,2021-01-02,38.32709154757043
889,2021-01-09,38.32709154757043
890,2021-01-16,40.292583421804814
891,2021-01-23,41.275329358922
892,2021-01-30,42.258075296039195
893,2021-02-06,41.275329358922
894,2021-02-13,35.37885373621886
895,2021-02-20,37.34434561045324
896,2021-02-27,39.30983748468762
897,2021-03-06,37.34434561045324
898,2021-03-13,40.292583421804814
899,2021-03-20,38.32709154757043
900,2021-03-27,37.34434561045324
901,2021-04-03,38.32709154757043
902,2021-04-10,36.361599673336045
903,2021-04-17,40.292583421804814
904,2021-04-24,42.258075296039195
905,2021-05-01,48.15455091874233
906,2021-05-08,47.171804981625144
907,2021-05-15,48.15455091874233
908,2021-05-22,45.20631310739076
909,2021-05-29,45.20631310739076
910,2021-06-05,49.137296855859525
911,2021-06-12,43.24082123315638
912,2021-06-19,42.258075296039195
913,2021-06-26,37.34434561045324
914,2021-07-03,36.361599673336045
915,2021-07-10,38.32709154757043
916,2021-07-17,34.396107799101664
917,2021-07-24,35.37885373621886
918,2021-07-31,37.34434561045324
919,2021-08-07,36.361599673336045
920,2021-08-14,37.34434561045324
921,2021-08-21,42.258075296039195
922,2021-08-28,39.30983748468762
923,2021-09-04,40.292583421804814
924,2021-09-11,41.275329358922
925,2021-09-18,35.37885373621886
926,2021-09-25,41.275329358922
927,2021-10-02,42.258075296039195
928,2021-10-09,50.12004279297672
929,2021-10-16,44.22356717027357
930,2021-10-23,47.171804981625144
931,2021-10-30,44.22356717027357
932,2021-11-06,47.171804981625144
933,2021-11-13,48.15455091874233
934,2021-11-20,45.20631310739076
935,2021-11-27,46.18905904450795
936,2021-12-04,45.20631310739076
937,2021-12-11,45.20631310739076
938,2021-12-18,37.34434561045324
939,2021-12-25,36.361599673336045
940,2022-01-01,46.18905904450795
941,2022-01-08,48.15455091874233
942,2022-01-15,47.171804981625144
943,2022-01-22,50.12004279297672
944,2022-01-29,50.12004279297672
945,2022-02-05,51.102788730093906
946,2022-02-12,55.03377247856267
947,2022-02-19,53.06828060432829
948,2022-02-26,48.15455091874233
949,2022-03-05,48.15455091874233
950,2022-03-12,46.18905904450795
951,2022-03-19,46.18905904450795
952,2022-03-26,51.102788730093906
953,2022-04-02,50.12004279297672
954,2022-04-09,45.20631310739076
955,2022-04-16,48.15455091874233
956,2022-04-23,54.05102654144548
957,2022-04-30,47.171804981625144
958,2022-05-07,50.12004279297672
959,2022-05-14,48.15455091874233
960,2022-05-21,45.20631310739076
961,2022-05-28,42.258075296039195
962,2022-06-04,44.22356717027357
963,2022-06-11,43.24082123315638
964,2022-06-18,43.24082123315638
965,2022-06-25,37.34434561045324
966,2022-07-02,40.292583421804814
967,2022-07-09,40.292583421804814
968,2022-07-16,39.30983748468762
969,2022-07-23,41.275329358922
970,2022-07-30,42.258075296039195
971,2022-08-06,39.30983748468762
972,2022-08-13,41.275329358922
973,2022-08-20,45.20631310739076
974,2022-08-27,42.258075296039195
975,2022-09-03,39.30983748468762
976,2022-09-10,48.15455091874233
977,2022-09-17,46.18905904450795
978,2022-09-24,47.171804981625144
979,2022-10-01,51.102788730093906
980,2022-10-08,48.15455091874233
981,2022-10-15,44.22356717027357
982,2022-10-22,47.171804981625144
983,2022-10-29,45.20631310739076
984,2022-11-05,51.102788730093906
985,2022-11-12,51.102788730093906
986,2022-11-19,47.171804981625144
987,2022-11-26,42.258075296039195
988,2022-12-03,46.18905904450795
989,2022-12-10,44.22356717027357
990,2022-12-17,40.292583421804814
991,2022-12-24,38.32709154757043
992,2022-12-31,42.258075296039195
993,2023-01-07,51.102788730093906
994,2023-01-14,45.20631310739076
995,2023-01-21,44.22356717027357
996,2023-01-28,46.18905904450795
997,2023-02-04,85.49889652919556
998,2023-02-11,71.7404534095549
999,2023-02-18,58.96475622703144
1000,2023-02-25,52.0855346672111
1001,2023-03-04,48.15455091874233
1002,2023-03-11,59.947502164148624
1003,2023-03-18,53.06828060432829
1004,2023-03-25,56.01651841567986
1005,2023-04-01,48.15455091874233
1006,2023-04-08,47.171804981625144
1007,2023-04-15,52.0855346672111
1008,2023-04-22,51.102788730093906
1009,2023-04-29,50.12004279297672
1010,2023-05-06,49.137296855859525
1011,2023-05-13,54.05102654144548
1012,2023-05-20,54.05102654144548
1013,2023-05-27,49.137296855859525
1014,2023-06-03,45.20631310739076
1015,2023-06-10,41.275329358922
1016,2023-06-17,46.18905904450795
1017,2023-06-24,44.22356717027357
1018,2023-07-01,42.258075296039195
1019,2023-07-08,41.275329358922
1020,2023-07-15,44.22356717027357
1021,2023-07-22,48.15455091874233
1022,2023-07-29,43.24082123315638
1023,2023-08-05,44.22356717027357
1024,2023-08-12,40.292583421804814
1025,2023-08-19,45.20631310739076
1026,2023-08-26,56.999264352797056
1027,2023-09-02,56.999264352797056
1028,2023-09-09,58.96475622703144
1029,2023-09-16,59.947502164148624
1030,2023-09-23,94.34360996325029
1031,2023-09-30,98.27459371171905
1032,2023-10-07,64.86123184973457
1033,2023-10-14,62.895739975500184
1034,2023-10-21,55.03377247856267
1035,2023-10-28,51.102788730093906
1036,2023-11-04,52.0855346672111
1037,2023-11-11,51.102788730093906
1038,2023-11-18,50.12004279297672
1039,2023-11-25,45.20631310739076
1040,2023-12-02,44.22356717027357
1041,2023-12-09,42.258075296039195
1042,2023-12-16,40.292583421804814
1043,2023-12-23,30.4651240506329
1044,2023-12-30,35.37885373621886
1045,2024-01-06,37.34434561045324
1046,2024-01-13,41.275329358922
1047,2024-01-20,40.292583421804814
1048,2024-01-27,43.24082123315638
1049,2024-02-03,48.15455091874233
1050,2024-02-10,43.24082123315638
1051,2024-02-17,45.20631310739076
1052,2024-02-24,51.102788730093906
1053,2024-03-02,45.20631310739076
1054,2024-03-09,42.258075296039195
1055,2024-03-16,47.171804981625144
1056,2024-03-23,45.20631310739076
1057,2024-03-30,45.20631310739076
1058,2024-04-06,45.20631310739076
1059,2024-04-13,47.171804981625144
1060,2024-04-20,49.137296855859525
1061,2024-04-27,44.22356717027357
1062,2024-05-04,43.24082123315638
1063,2024-05-11,49.137296855859525
1064,2024-05-18,44.22356717027357
1065,2024-05-25,48.15455091874233
